GID,short_description
gid://shopify/Product/15448942346564,"[""Szerves-ásványi multivitamin trágyázó NPK (Mg) 9-2-7 (+3)"", ""Mély zöld, robusztus pázsit gyomok és moha nélkül"", ""Káliumban gazdag a pázsit megerősítéséért"", ""Vas-szulfátmentes - nem hagy foltot"", ""Erős, egészséges és sűrű pázsitot biztosít"", ""Növeli az ellenállást a szárazsággal, betegségekkel és fagyokkal szemben"", ""Megakadályozza a nem kívánt moha és gyom növekedését"", ""Szinte szagtalan és csíra mentes a fertőtlenítés miatt"", ""Kiváló szórás a pormentes mikrogranulátum keveréknek köszönhetően"", ""Akár 100 napos teljes táplálást biztosít"", ""Magnéziummal gazdagítva a mély zöld fűszínért"", ""Javítja a talaj szerkezetét és talajaktivátorként működik"", ""All-In-One trágyázó mész és fű erősítőkkel""]"
gid://shopify/Product/15448942903620,"[""Összetett szerves-minerális trágyázó NPK (Mg) 8-4-5 (+2)"", ""Fokozza a növények szépségét, mélyebb színeket és több virágot biztosít"", ""Élvezze a több és ízletesebb gyümölcsöt"", ""Pozitívan befolyásolja a gyümölcsök, gumók és hagymák képződését"", ""Javítja az íz, szín, illat és eltarthatóság minőségét"", ""Fokozza a talaj szerkezetét és serkenti a jótékony talajorganizmák fejlődését"", ""Folyamatos tápanyagellátást biztosít lassan oldódó granulátumokkal több mint 100 napig"", ""Univerzálisan alkalmazható - nem befolyásolja a talaj savasságát"", ""Kiváló terítési jellemzők pormentes mikrogranulátumokkal"", ""Fokozza a szárazsággal, fagyokkal, betegségekkel és kártevőkkel szembeni ellenállást"", ""All-In-One trágya növényerősítőkkel dúsítva"", ""Optimális eredmények az dísz- és zöldségkertekben""]"
gid://shopify/Product/15448947294532,"[""NPK 6-3-2 természetes és tiszta növényi alapú trágya"", ""100%-ban mentes állati termékektől, mint a trágya, csontliszt vagy vérliszt"", ""Javítja a talaj szerkezetét és talajaktivátorként működik"", ""Kellemes illatú, beltéri és kültéri használatra is alkalmas"", ""100%-ban organikus, GMO-mentes, tisztán növényi alapú és környezetbarát"", ""Kórokozó-mentes; nincsenek benne kórokozók, nemkívánatos penészek vagy baktériumok"", ""Magas nedvességfelszívó képesség és gazdag szerves anyagban"", ""Gyors hatású, egyenletes tápanyagleadással a lassú felszabadulású granulumoknak köszönhetően"", ""Kiváló terjesztési jellemzők pormentes 2-5 mm-es granulumokkal"", ""Teljes növényi tápanyagellátás, minden esszenciális tápanyagot tartalmaz"", ""Fenntartható univerzális trágya, amely minden növényhez, kultúrához és talajtípushoz alkalmas""]"
gid://shopify/Product/15448947949892,"[""Javítja a talajszerkezetet és a talaj termékenységét"", ""NPK 2-2-3, gazdag magnéziumban, kalciumban, huminsavakban és fulvinsavakban"", ""Kiegészített ásványi anyagok és nyomelemek a lava lisztből"", ""100% tiszta tehéntrágyából készült"", ""Szinte szagtalan a higiénizálás miatt, és 100%-ban mentes gyommagoktól"", ""Kórokozóktól mentes; nincsenek kórokozók, nem kívánt penészgombák vagy baktériumok"", ""Folyamatos trágyázási hatás lassú felszabadulású pellet formájában > 120 nap"", ""Minimális ásványi anyagok kimosódása a kötött nitrogén magas szerves tartalma miatt"", ""Nincs levélégés a nagyon alacsony ammóniatartalom miatt"", ""Fontos tápanyagokat tartalmaz, és körülbelül 60% szerves anyagot"", ""Jól oldódó és pormentes pellet, kiváló szórási mintával"", ""Minden évszakban használható, kivéve fagyos talaj esetén"", ""Tökéletes általános növényi trágya és talajaktivátor""]"
gid://shopify/Product/15448948146500,"[""Javítja a talajszerkezetet és a talaj termékenységét"", ""NPK 2-2-3, gazdag magnéziumban, kalciumban, huminsavakban és fulvinsavakban"", ""Kiegészített ásványi anyagok és nyomelemek a lava lisztből"", ""100% tiszta tehéntrágyából készült"", ""Szinte szagtalan a higiénizálás miatt, és 100%-ban mentes gyommagoktól"", ""Kórokozóktól mentes; nincsenek kórokozók, nem kívánt penészgombák vagy baktériumok"", ""Folyamatos trágyázási hatás lassú felszabadulású pellet formájában > 120 nap"", ""Minimális ásványi anyagok kimosódása a kötött nitrogén magas szerves tartalma miatt"", ""Nincs levélégés a nagyon alacsony ammóniatartalom miatt"", ""Fontos tápanyagokat tartalmaz, és körülbelül 60% szerves anyagot"", ""Jól oldódó és pormentes pellet, kiváló szórási mintával"", ""Minden évszakban használható, kivéve fagyos talaj esetén"", ""Tökéletes általános növényi trágya és talajaktivátor""]"
gid://shopify/Product/15448949489988,"[""Keverék organikus-minerális trágyázószer NPK 9-2-7"", ""Trágyázószer, amely alkalmas ló legelők számára"", ""Nagyon alkalmas juhok, kecskék és hobbiállatok legelőihez is"", ""Magas minőségű és ízletes fű/takarmány eredményez"", ""Elősegíti az egészséges és strukturált termést"", ""Javítja a talajszerkezetet és talajaktiválóként működik"", ""Egyenletes növekedés a lassú kibocsátású mikrogolyóknak köszönhetően, több mint 120 napig"", ""Ellenállóbbá teszi a füvet az aszállyal, betegségekkel és stresszel szemben"", ""A trágyázószer gyorsan behatol a talajba, megelőzve az állatok fogyasztását"", ""Bármely évszakban alkalmazható, kivéve fagyott talajon"", ""További ásványi anyagok és nyomelemek vulkáni hamuból"", ""Tökéletes mindent egybe foglaló trágyázószer legelők számára""]"
gid://shopify/Product/15448949817668,"[""Növeli a talaj pH értékét"", ""Csökkenti a mohát és a gyomokat"", ""Jótékony hatással van a talaj élővilágára és szerkezetére"", ""4 évszakos mész: Egész évben alkalmazható"", ""Biztosítja az optimális gyökérfejlődést és a termékeny talajt"", ""Erősebb és szilárdabb gyökerek"", ""Pormentes granulátum, nem mossák el, és kiváló szétszórási mintázattal rendelkezik"", ""A magnézium gyönyörű sötétzöld színt biztosít a gyepnek és a növényeknek"", ""Közvetett energiaellátás az optimális fotoszintézis és talajtermékenység révén"", ""Szebb, frissebb és egészségesebb gyepet és növényeket eredményez"", ""Jó tápanyagfelszívódás, például nitrogén, kálium és magnézium esetén""]"
gid://shopify/Product/15448951062852,"[""Keverék organikus-minerális trágyázószer NPK 9-2-7"", ""Trágyázószer, amely alkalmas ló legelők számára"", ""Nagyon alkalmas juhok, kecskék és hobbiállatok legelőihez is"", ""Magas minőségű és ízletes fű/takarmány eredményez"", ""Elősegíti az egészséges és strukturált termést"", ""Javítja a talajszerkezetet és talajaktiválóként működik"", ""Egyenletes növekedés a lassú kibocsátású mikrogolyóknak köszönhetően, több mint 120 napig"", ""Ellenállóbbá teszi a füvet az aszállyal, betegségekkel és stresszel szemben"", ""A trágyázószer gyorsan behatol a talajba, megelőzve az állatok fogyasztását"", ""Bármely évszakban alkalmazható, kivéve fagyott talajon"", ""További ásványi anyagok és nyomelemek vulkáni hamuból"", ""Tökéletes mindent egybe foglaló trágyázószer legelők számára""]"
gid://shopify/Product/15448953422148,"[""Keverék organikus-minerális trágyázószer NPK 9-2-7"", ""Trágyázószer, amely alkalmas ló legelők számára"", ""Nagyon alkalmas juhok, kecskék és hobbiállatok legelőihez is"", ""Magas minőségű és ízletes fű/takarmány eredményez"", ""Elősegíti az egészséges és strukturált termést"", ""Javítja a talajszerkezetet és talajaktiválóként működik"", ""Egyenletes növekedés a lassú kibocsátású mikrogolyóknak köszönhetően, több mint 120 napig"", ""Ellenállóbbá teszi a füvet az aszállyal, betegségekkel és stresszel szemben"", ""A trágyázószer gyorsan behatol a talajba, megelőzve az állatok fogyasztását"", ""Bármely évszakban alkalmazható, kivéve fagyott talajon"", ""További ásványi anyagok és nyomelemek vulkáni hamuból"", ""Tökéletes mindent egybe foglaló trágyázószer legelők számára""]"
gid://shopify/Product/15448953979204,"[""Keverék organikus-minerális trágyázószer NPK 9-2-7"", ""Trágyázószer, amely alkalmas ló legelők számára"", ""Nagyon alkalmas juhok, kecskék és hobbiállatok legelőihez is"", ""Magas minőségű és ízletes fű/takarmány eredményez"", ""Elősegíti az egészséges és strukturált termést"", ""Javítja a talajszerkezetet és talajaktiválóként működik"", ""Egyenletes növekedés a lassú kibocsátású mikrogolyóknak köszönhetően, több mint 120 napig"", ""Ellenállóbbá teszi a füvet az aszállyal, betegségekkel és stresszel szemben"", ""A trágyázószer gyorsan behatol a talajba, megelőzve az állatok fogyasztását"", ""Bármely évszakban alkalmazható, kivéve fagyott talajon"", ""További ásványi anyagok és nyomelemek vulkáni hamuból"", ""Tökéletes mindent egybe foglaló trágyázószer legelők számára""]"
gid://shopify/Product/15448954503492,"[""Összetett szerves-minerális trágya NPK (Mg) 6-2-12 (+2)"", ""Erős fű télre, szép eredmények láthatók tavasszal is"", ""Erős, sötétzöld gyepet eredményez"", ""Fokozza az ellenállóságot a szárazsággal, fagyokkal, betegségekkel és kártevőkkel szemben"", ""Javítja a talaj szerkezetét és elősegíti a pozitív talajéletet"", ""Folyamatos tápanyagellátás lassan oldódó granulátumokkal > 100 nap"", ""Univerzálisan alkalmazható – nem befolyásolja a talaj pH-értékét"", ""Kiváló szórási mintázat pormentes mikrogranulátumokkal"", ""Meggátolja a nem kívánt moha és gyomok növekedését"", ""Az Őszi Trágya All-In-One növényi erősítőkkel van gazdagítva""]"
gid://shopify/Product/15448956797252,"[""Keverék organikus-minerális trágyázószer NPK 9-2-7"", ""Trágyázószer, amely alkalmas ló legelők számára"", ""Nagyon alkalmas juhok, kecskék és hobbiállatok legelőihez is"", ""Magas minőségű és ízletes fű/takarmány eredményez"", ""Elősegíti az egészséges és strukturált termést"", ""Javítja a talajszerkezetet és talajaktiválóként működik"", ""Egyenletes növekedés a lassú kibocsátású mikrogolyóknak köszönhetően, több mint 120 napig"", ""Ellenállóbbá teszi a füvet az aszállyal, betegségekkel és stresszel szemben"", ""A trágyázószer gyorsan behatol a talajba, megelőzve az állatok fogyasztását"", ""Bármely évszakban alkalmazható, kivéve fagyott talajon"", ""További ásványi anyagok és nyomelemek vulkáni hamuból"", ""Tökéletes mindent egybe foglaló trágyázószer legelők számára""]"
gid://shopify/Product/15448958894404,"[""Keverék organikus-minerális trágyázószer NPK 9-2-7"", ""Trágyázószer, amely alkalmas ló legelők számára"", ""Nagyon alkalmas juhok, kecskék és hobbiállatok legelőihez is"", ""Magas minőségű és ízletes fű/takarmány eredményez"", ""Elősegíti az egészséges és strukturált termést"", ""Javítja a talajszerkezetet és talajaktiválóként működik"", ""Egyenletes növekedés a lassú kibocsátású mikrogolyóknak köszönhetően, több mint 120 napig"", ""Ellenállóbbá teszi a füvet az aszállyal, betegségekkel és stresszel szemben"", ""A trágyázószer gyorsan behatol a talajba, megelőzve az állatok fogyasztását"", ""Bármely évszakban alkalmazható, kivéve fagyott talajon"", ""További ásványi anyagok és nyomelemek vulkáni hamuból"", ""Tökéletes mindent egybe foglaló trágyázószer legelők számára""]"
gid://shopify/Product/15448960172356,"[""Összetett szerves-minerális trágya NPK (Mg) 6-2-12 (+2)"", ""Erős fű télre, szép eredmények láthatók tavasszal is"", ""Erős, sötétzöld gyepet eredményez"", ""Fokozza az ellenállóságot a szárazsággal, fagyokkal, betegségekkel és kártevőkkel szemben"", ""Javítja a talaj szerkezetét és elősegíti a pozitív talajéletet"", ""Folyamatos tápanyagellátás lassan oldódó granulátumokkal > 100 nap"", ""Univerzálisan alkalmazható – nem befolyásolja a talaj pH-értékét"", ""Kiváló szórási mintázat pormentes mikrogranulátumokkal"", ""Meggátolja a nem kívánt moha és gyomok növekedését"", ""Az Őszi Trágya All-In-One növényi erősítőkkel van gazdagítva""]"
gid://shopify/Product/15448960303428,"[""Összetett szerves-minerális trágya NPK (Mg) 6-2-12 (+2)"", ""Erős fű télre, szép eredmények láthatók tavasszal is"", ""Erős, sötétzöld gyepet eredményez"", ""Fokozza az ellenállóságot a szárazsággal, fagyokkal, betegségekkel és kártevőkkel szemben"", ""Javítja a talaj szerkezetét és elősegíti a pozitív talajéletet"", ""Folyamatos tápanyagellátás lassan oldódó granulátumokkal > 100 nap"", ""Univerzálisan alkalmazható – nem befolyásolja a talaj pH-értékét"", ""Kiváló szórási mintázat pormentes mikrogranulátumokkal"", ""Meggátolja a nem kívánt moha és gyomok növekedését"", ""Az Őszi Trágya All-In-One növényi erősítőkkel van gazdagítva""]"
gid://shopify/Product/15448960565572,"[""Összetett szerves-minerális trágya NPK (Mg) 6-2-12 (+2)"", ""Erős fű télre, szép eredmények láthatók tavasszal is"", ""Erős, sötétzöld gyepet eredményez"", ""Fokozza az ellenállóságot a szárazsággal, fagyokkal, betegségekkel és kártevőkkel szemben"", ""Javítja a talaj szerkezetét és elősegíti a pozitív talajéletet"", ""Folyamatos tápanyagellátás lassan oldódó granulátumokkal > 100 nap"", ""Univerzálisan alkalmazható – nem befolyásolja a talaj pH-értékét"", ""Kiváló szórási mintázat pormentes mikrogranulátumokkal"", ""Meggátolja a nem kívánt moha és gyomok növekedését"", ""Az Őszi Trágya All-In-One növényi erősítőkkel van gazdagítva""]"
gid://shopify/Product/15448960631108,"[""Összetett szerves-minerális trágya NPK (Mg) 6-2-12 (+2)"", ""Erős fű télre, szép eredmények láthatók tavasszal is"", ""Erős, sötétzöld gyepet eredményez"", ""Fokozza az ellenállóságot a szárazsággal, fagyokkal, betegségekkel és kártevőkkel szemben"", ""Javítja a talaj szerkezetét és elősegíti a pozitív talajéletet"", ""Folyamatos tápanyagellátás lassan oldódó granulátumokkal > 100 nap"", ""Univerzálisan alkalmazható – nem befolyásolja a talaj pH-értékét"", ""Kiváló szórási mintázat pormentes mikrogranulátumokkal"", ""Meggátolja a nem kívánt moha és gyomok növekedését"", ""Az Őszi Trágya All-In-One növényi erősítőkkel van gazdagítva""]"
gid://shopify/Product/15448960696644,"[""Szerves-ásványi multivitamin trágyázó NPK (Mg) 9-2-7 (+3)"", ""Mély zöld, robusztus pázsit gyomok és moha nélkül"", ""Káliumban gazdag a pázsit megerősítéséért"", ""Vas-szulfátmentes - nem hagy foltot"", ""Erős, egészséges és sűrű pázsitot biztosít"", ""Növeli az ellenállást a szárazsággal, betegségekkel és fagyokkal szemben"", ""Megakadályozza a nem kívánt moha és gyom növekedését"", ""Szinte szagtalan és csíra mentes a fertőtlenítés miatt"", ""Kiváló szórás a pormentes mikrogranulátum keveréknek köszönhetően"", ""Akár 100 napos teljes táplálást biztosít"", ""Magnéziummal gazdagítva a mély zöld fűszínért"", ""Javítja a talaj szerkezetét és talajaktivátorként működik"", ""All-In-One trágyázó mész és fű erősítőkkel""]"
gid://shopify/Product/15448960991556,"[""Szerves-ásványi multivitamin trágyázó NPK (Mg) 9-2-7 (+3)"", ""Mély zöld, robusztus pázsit gyomok és moha nélkül"", ""Káliumban gazdag a pázsit megerősítéséért"", ""Vas-szulfátmentes - nem hagy foltot"", ""Erős, egészséges és sűrű pázsitot biztosít"", ""Növeli az ellenállást a szárazsággal, betegségekkel és fagyokkal szemben"", ""Megakadályozza a nem kívánt moha és gyom növekedését"", ""Szinte szagtalan és csíra mentes a fertőtlenítés miatt"", ""Kiváló szórás a pormentes mikrogranulátum keveréknek köszönhetően"", ""Akár 100 napos teljes táplálást biztosít"", ""Magnéziummal gazdagítva a mély zöld fűszínért"", ""Javítja a talaj szerkezetét és talajaktivátorként működik"", ""All-In-One trágyázó mész és fű erősítőkkel""]"
gid://shopify/Product/15448961155396,"[""Összetett szerves-minerális trágya NPK (Mg) 6-2-12 (+2)"", ""Erős fű télre, szép eredmények láthatók tavasszal is"", ""Erős, sötétzöld gyepet eredményez"", ""Fokozza az ellenállóságot a szárazsággal, fagyokkal, betegségekkel és kártevőkkel szemben"", ""Javítja a talaj szerkezetét és elősegíti a pozitív talajéletet"", ""Folyamatos tápanyagellátás lassan oldódó granulátumokkal > 100 nap"", ""Univerzálisan alkalmazható – nem befolyásolja a talaj pH-értékét"", ""Kiváló szórási mintázat pormentes mikrogranulátumokkal"", ""Meggátolja a nem kívánt moha és gyomok növekedését"", ""Az Őszi Trágya All-In-One növényi erősítőkkel van gazdagítva""]"
gid://shopify/Product/15448961319236,"[""Szerves-ásványi multivitamin trágyázó NPK (Mg) 9-2-7 (+3)"", ""Mély zöld, robusztus pázsit gyomok és moha nélkül"", ""Káliumban gazdag a pázsit megerősítéséért"", ""Vas-szulfátmentes - nem hagy foltot"", ""Erős, egészséges és sűrű pázsitot biztosít"", ""Növeli az ellenállást a szárazsággal, betegségekkel és fagyokkal szemben"", ""Megakadályozza a nem kívánt moha és gyom növekedését"", ""Szinte szagtalan és csíra mentes a fertőtlenítés miatt"", ""Kiváló szórás a pormentes mikrogranulátum keveréknek köszönhetően"", ""Akár 100 napos teljes táplálást biztosít"", ""Magnéziummal gazdagítva a mély zöld fűszínért"", ""Javítja a talaj szerkezetét és talajaktivátorként működik"", ""All-In-One trágyázó mész és fű erősítőkkel""]"
gid://shopify/Product/15448961909060,"[""Szerves-ásványi multivitamin trágyázó NPK (Mg) 9-2-7 (+3)"", ""Mély zöld, robusztus pázsit gyomok és moha nélkül"", ""Káliumban gazdag a pázsit megerősítéséért"", ""Vas-szulfátmentes - nem hagy foltot"", ""Erős, egészséges és sűrű pázsitot biztosít"", ""Növeli az ellenállást a szárazsággal, betegségekkel és fagyokkal szemben"", ""Megakadályozza a nem kívánt moha és gyom növekedését"", ""Szinte szagtalan és csíra mentes a fertőtlenítés miatt"", ""Kiváló szórás a pormentes mikrogranulátum keveréknek köszönhetően"", ""Akár 100 napos teljes táplálást biztosít"", ""Magnéziummal gazdagítva a mély zöld fűszínért"", ""Javítja a talaj szerkezetét és talajaktivátorként működik"", ""All-In-One trágyázó mész és fű erősítőkkel""]"
gid://shopify/Product/15448964104516,"[""Szerves-ásványi multivitamin trágyázó NPK (Mg) 9-2-7 (+3)"", ""Mély zöld, robusztus pázsit gyomok és moha nélkül"", ""Káliumban gazdag a pázsit megerősítéséért"", ""Vas-szulfátmentes - nem hagy foltot"", ""Erős, egészséges és sűrű pázsitot biztosít"", ""Növeli az ellenállást a szárazsággal, betegségekkel és fagyokkal szemben"", ""Megakadályozza a nem kívánt moha és gyom növekedését"", ""Szinte szagtalan és csíra mentes a fertőtlenítés miatt"", ""Kiváló szórás a pormentes mikrogranulátum keveréknek köszönhetően"", ""Akár 100 napos teljes táplálást biztosít"", ""Magnéziummal gazdagítva a mély zöld fűszínért"", ""Javítja a talaj szerkezetét és talajaktivátorként működik"", ""All-In-One trágyázó mész és fű erősítőkkel""]"
