GID,short_description
gid://shopify/Product/15448942346564,"[""Fertilizante orgânico-mineral multinutriente NPK (Mg) 9-2-7 (+3)"", ""Para um relvado denso, verde profundo, sem ervas daninhas e musgo"", ""Rico em potássio para fortalecer a relva"", ""Livre de sulfato de ferro - não mancha"", ""Garante uma relva forte, saudável e densa"", ""Aumenta a resistência à seca, doenças e geada"", ""Inibe o crescimento indesejado de musgos e ervas daninhas"", ""Praticamente inodoro e livre de germes devido à sanitização"", ""Excelente dispersão graças à mistura de microgrânulos isenta de poeira"", ""Fornece até 100 dias de nutrição completa"", ""Enriquecido com magnésio para uma cor verde profunda"", ""Melhora a estrutura do solo e atua como ativador do solo"", ""Fertilizante All-In-One com cal e fortalecedores de relva""]"
gid://shopify/Product/15448942903620,"[""Fertilizante orgânico-mineral composto NPK (Mg) 8+4+5 (+2)"", ""Realça a beleza das plantas, com cores mais intensas e mais flores"", ""Desfrute de frutos mais saborosos e em maior quantidade"", ""Influencia positivamente a formação de frutos, tubérculos e bolbos"", ""Melhora a qualidade em termos de sabor, cor, fragrância e vida útil"", ""Melhora a estrutura do solo e estimula organismos benéficos do solo"", ""Fornece uma nutrição constante através de grânulos de libertação lenta por mais de 100 dias"", ""Aplicação universal - não afeta a acidez do solo"", ""Excelente capacidade de dispersão com microgrânulos sem poeira"", ""Aumenta a resiliência contra seca, geada, doenças e pragas"", ""Fertilizante All-In-One enriquecido com fortalecedores de plantas"", ""Para resultados ótimos em jardins ornamentais e hortícolas""]"
gid://shopify/Product/15448947294532,"[""Fertilizante natural e puro à base de plantas NPK 6-3-2"", ""100% livre de produtos de origem animal, como esterco, farinha de ossos ou farinha de sangue"", ""Melhora a estrutura do solo e atua como ativador de solo"", ""Aroma agradável e adequado para uso interno e externo"", ""100% orgânico, sem OGM, puramente à base de plantas e ambientalmente amigável"", ""Livre de patógenos; sem patógenos, fungos indesejados ou bactérias"", ""Alta capacidade de absorção de humidade e rico em matéria orgânica"", ""Ação rápida com liberação consistente de nutrientes através de grânulos de libertação lenta"", ""Excelente capacidade de dispersão com grânulos sem poeira de 2-5 mm"", ""Nutrição completa para plantas, contendo todos os nutrientes essenciais"", ""Fertilizante universal sustentável, adequado para todas as plantas, culturas e tipos de solo""]"
gid://shopify/Product/15448947949892,"[""Melhora a estrutura e a fertilidade do solo"", ""NPK 2-2-3, rico em magnésio, cálcio, ácidos húmicos e ácidos fúlvicos"", ""Minerais e oligoelementos adicionais provenientes de farinha de lava"", ""Produzido a partir de 100% puro estrume de vaca"", ""Praticamente inodoro devido à sanitização e 100% livre de sementes de ervas daninhas"", ""Livre de patógenos; sem germes, fungos indesejados ou bactérias"", ""Libertação constante de nutrientes através de grânulos de libertação lenta > 120 dias"", ""Mínima lixiviação de elementos minerais devido ao alto teor orgânico de azoto ligado"", ""Sem risco de queimadura nas folhas devido ao teor muito baixo de amoníaco"", ""Contém nutrientes importantes e aproximadamente 60% de matéria orgânica"", ""Grânulos facilmente solúveis e sem poeira, com excelente padrão de dispersão"", ""Aplicável em todas as estações, exceto quando há geada no solo"", ""Fertilizante versátil perfeito para paisagismo e ativador de solo""]"
gid://shopify/Product/15448948146500,"[""Melhora a estrutura e a fertilidade do solo"", ""NPK 2-2-3, rico em magnésio, cálcio, ácidos húmicos e ácidos fúlvicos"", ""Minerais e oligoelementos adicionais provenientes de farinha de lava"", ""Produzido a partir de 100% puro estrume de vaca"", ""Praticamente inodoro devido à sanitização e 100% livre de sementes de ervas daninhas"", ""Livre de patógenos; sem germes, fungos indesejados ou bactérias"", ""Libertação constante de nutrientes através de grânulos de libertação lenta > 120 dias"", ""Mínima lixiviação de elementos minerais devido ao alto teor orgânico de azoto ligado"", ""Sem risco de queimadura nas folhas devido ao teor muito baixo de amoníaco"", ""Contém nutrientes importantes e aproximadamente 60% de matéria orgânica"", ""Grânulos facilmente solúveis e sem poeira, com excelente padrão de dispersão"", ""Aplicável em todas as estações, exceto quando há geada no solo"", ""Fertilizante versátil perfeito para paisagismo e ativador de solo""]"
gid://shopify/Product/15448949489988,"[""Fertilizante orgânico-mineral composto NPK 9-2-7"", ""Fertilizante adequado para pastagens de cavalos"", ""Também altamente adequado para pastagens de ovelhas, cabras e animais de estimação"", ""Resulta em relva/alimentação de alta qualidade e saborosa"", ""Promove uma colheita saudável e estruturada"", ""Melhora a estrutura do solo e atua como um ativador de solo"", ""Crescimento consistente através de microgrânulos de libertação lenta com duração superior a 120 dias"", ""Torna a relva mais resistente à seca, doenças e stress"", ""O fertilizante penetra rapidamente no solo, evitando o consumo pelos animais"", ""Aplicável em qualquer estação, exceto durante geadas no solo"", ""Minerais e oligoelementos adicionais provenientes de cinza vulcânica"", ""Fertilizante perfeito e tudo-em-um para pastagens""]"
gid://shopify/Product/15448949817668,"[""Aumenta o valor do pH do solo"", ""Reduz o musgo e as ervas daninhas"", ""Bom para a vida e estrutura do solo"", ""Cal para 4 estações: Pode ser aplicada durante todo o ano"", ""Garante a formação ideal das raízes e solo fértil"", ""Raízes mais fortes e firmes"", ""Granulado sem pó, não é lavado e tem um excelente padrão de distribuição"", ""O magnésio garante uma bela cor verde escura em relvados e plantas"", ""Fornece energia indireta através de fotossíntese e fertilidade do solo otimizadas"", ""Para relvados e plantas mais bonitos, frescos e saudáveis"", ""Boa absorção de nutrientes, como nitrogênio, potássio e magnésio""]"
gid://shopify/Product/15448951062852,"[""Fertilizante orgânico-mineral composto NPK 9-2-7"", ""Fertilizante adequado para pastagens de cavalos"", ""Também altamente adequado para pastagens de ovelhas, cabras e animais de estimação"", ""Resulta em relva/alimentação de alta qualidade e saborosa"", ""Promove uma colheita saudável e estruturada"", ""Melhora a estrutura do solo e atua como um ativador de solo"", ""Crescimento consistente através de microgrânulos de libertação lenta com duração superior a 120 dias"", ""Torna a relva mais resistente à seca, doenças e stress"", ""O fertilizante penetra rapidamente no solo, evitando o consumo pelos animais"", ""Aplicável em qualquer estação, exceto durante geadas no solo"", ""Minerais e oligoelementos adicionais provenientes de cinza vulcânica"", ""Fertilizante perfeito e tudo-em-um para pastagens""]"
gid://shopify/Product/15448953422148,"[""Fertilizante orgânico-mineral composto NPK 9-2-7"", ""Fertilizante adequado para pastagens de cavalos"", ""Também altamente adequado para pastagens de ovelhas, cabras e animais de estimação"", ""Resulta em relva/alimentação de alta qualidade e saborosa"", ""Promove uma colheita saudável e estruturada"", ""Melhora a estrutura do solo e atua como um ativador de solo"", ""Crescimento consistente através de microgrânulos de libertação lenta com duração superior a 120 dias"", ""Torna a relva mais resistente à seca, doenças e stress"", ""O fertilizante penetra rapidamente no solo, evitando o consumo pelos animais"", ""Aplicável em qualquer estação, exceto durante geadas no solo"", ""Minerais e oligoelementos adicionais provenientes de cinza vulcânica"", ""Fertilizante perfeito e tudo-em-um para pastagens""]"
gid://shopify/Product/15448953979204,"[""Fertilizante orgânico-mineral composto NPK 9-2-7"", ""Fertilizante adequado para pastagens de cavalos"", ""Também altamente adequado para pastagens de ovelhas, cabras e animais de estimação"", ""Resulta em relva/alimentação de alta qualidade e saborosa"", ""Promove uma colheita saudável e estruturada"", ""Melhora a estrutura do solo e atua como um ativador de solo"", ""Crescimento consistente através de microgrânulos de libertação lenta com duração superior a 120 dias"", ""Torna a relva mais resistente à seca, doenças e stress"", ""O fertilizante penetra rapidamente no solo, evitando o consumo pelos animais"", ""Aplicável em qualquer estação, exceto durante geadas no solo"", ""Minerais e oligoelementos adicionais provenientes de cinza vulcânica"", ""Fertilizante perfeito e tudo-em-um para pastagens""]"
gid://shopify/Product/15448954503492,"[""Fertilizante orgânico-mineral composto NPK (Mg) 6-2-12 (+2)"", ""Relva forte no inverno, com resultados visíveis até à primavera"", ""Resulta num relvado forte e verde-escuro"", ""Aumenta a resiliência contra seca, geada, doenças e pragas"", ""Melhora a estrutura do solo e promove a vida positiva do solo"", ""Fornecimento contínuo de nutrientes através de grânulos de libertação lenta > 100 dias"", ""Aplicação universal – não afeta o pH do solo"", ""Excelente padrão de dispersão com microgrânulos sem poeira"", ""Suprime o crescimento indesejado de musgo e ervas daninhas"", ""O Fertilizante de Outono All-In-One é enriquecido com fortalecedores de plantas""]"
gid://shopify/Product/15448956797252,"[""Fertilizante orgânico-mineral composto NPK 9-2-7"", ""Fertilizante adequado para pastagens de cavalos"", ""Também altamente adequado para pastagens de ovelhas, cabras e animais de estimação"", ""Resulta em relva/alimentação de alta qualidade e saborosa"", ""Promove uma colheita saudável e estruturada"", ""Melhora a estrutura do solo e atua como um ativador de solo"", ""Crescimento consistente através de microgrânulos de libertação lenta com duração superior a 120 dias"", ""Torna a relva mais resistente à seca, doenças e stress"", ""O fertilizante penetra rapidamente no solo, evitando o consumo pelos animais"", ""Aplicável em qualquer estação, exceto durante geadas no solo"", ""Minerais e oligoelementos adicionais provenientes de cinza vulcânica"", ""Fertilizante perfeito e tudo-em-um para pastagens""]"
gid://shopify/Product/15448958894404,"[""Fertilizante orgânico-mineral composto NPK 9-2-7"", ""Fertilizante adequado para pastagens de cavalos"", ""Também altamente adequado para pastagens de ovelhas, cabras e animais de estimação"", ""Resulta em relva/alimentação de alta qualidade e saborosa"", ""Promove uma colheita saudável e estruturada"", ""Melhora a estrutura do solo e atua como um ativador de solo"", ""Crescimento consistente através de microgrânulos de libertação lenta com duração superior a 120 dias"", ""Torna a relva mais resistente à seca, doenças e stress"", ""O fertilizante penetra rapidamente no solo, evitando o consumo pelos animais"", ""Aplicável em qualquer estação, exceto durante geadas no solo"", ""Minerais e oligoelementos adicionais provenientes de cinza vulcânica"", ""Fertilizante perfeito e tudo-em-um para pastagens""]"
gid://shopify/Product/15448960172356,"[""Fertilizante orgânico-mineral composto NPK (Mg) 6-2-12 (+2)"", ""Relva forte no inverno, com resultados visíveis até à primavera"", ""Resulta num relvado forte e verde-escuro"", ""Aumenta a resiliência contra seca, geada, doenças e pragas"", ""Melhora a estrutura do solo e promove a vida positiva do solo"", ""Fornecimento contínuo de nutrientes através de grânulos de libertação lenta > 100 dias"", ""Aplicação universal – não afeta o pH do solo"", ""Excelente padrão de dispersão com microgrânulos sem poeira"", ""Suprime o crescimento indesejado de musgo e ervas daninhas"", ""O Fertilizante de Outono All-In-One é enriquecido com fortalecedores de plantas""]"
gid://shopify/Product/15448960303428,"[""Fertilizante orgânico-mineral composto NPK (Mg) 6-2-12 (+2)"", ""Relva forte no inverno, com resultados visíveis até à primavera"", ""Resulta num relvado forte e verde-escuro"", ""Aumenta a resiliência contra seca, geada, doenças e pragas"", ""Melhora a estrutura do solo e promove a vida positiva do solo"", ""Fornecimento contínuo de nutrientes através de grânulos de libertação lenta > 100 dias"", ""Aplicação universal – não afeta o pH do solo"", ""Excelente padrão de dispersão com microgrânulos sem poeira"", ""Suprime o crescimento indesejado de musgo e ervas daninhas"", ""O Fertilizante de Outono All-In-One é enriquecido com fortalecedores de plantas""]"
gid://shopify/Product/15448960565572,"[""Fertilizante orgânico-mineral composto NPK (Mg) 6-2-12 (+2)"", ""Relva forte no inverno, com resultados visíveis até à primavera"", ""Resulta num relvado forte e verde-escuro"", ""Aumenta a resiliência contra seca, geada, doenças e pragas"", ""Melhora a estrutura do solo e promove a vida positiva do solo"", ""Fornecimento contínuo de nutrientes através de grânulos de libertação lenta > 100 dias"", ""Aplicação universal – não afeta o pH do solo"", ""Excelente padrão de dispersão com microgrânulos sem poeira"", ""Suprime o crescimento indesejado de musgo e ervas daninhas"", ""O Fertilizante de Outono All-In-One é enriquecido com fortalecedores de plantas""]"
gid://shopify/Product/15448960631108,"[""Fertilizante orgânico-mineral composto NPK (Mg) 6-2-12 (+2)"", ""Relva forte no inverno, com resultados visíveis até à primavera"", ""Resulta num relvado forte e verde-escuro"", ""Aumenta a resiliência contra seca, geada, doenças e pragas"", ""Melhora a estrutura do solo e promove a vida positiva do solo"", ""Fornecimento contínuo de nutrientes através de grânulos de libertação lenta > 100 dias"", ""Aplicação universal – não afeta o pH do solo"", ""Excelente padrão de dispersão com microgrânulos sem poeira"", ""Suprime o crescimento indesejado de musgo e ervas daninhas"", ""O Fertilizante de Outono All-In-One é enriquecido com fortalecedores de plantas""]"
gid://shopify/Product/15448960696644,"[""Fertilizante orgânico-mineral multinutriente NPK (Mg) 9-2-7 (+3)"", ""Para um relvado denso, verde profundo, sem ervas daninhas e musgo"", ""Rico em potássio para fortalecer a relva"", ""Livre de sulfato de ferro - não mancha"", ""Garante uma relva forte, saudável e densa"", ""Aumenta a resistência à seca, doenças e geada"", ""Inibe o crescimento indesejado de musgos e ervas daninhas"", ""Praticamente inodoro e livre de germes devido à sanitização"", ""Excelente dispersão graças à mistura de microgrânulos isenta de poeira"", ""Fornece até 100 dias de nutrição completa"", ""Enriquecido com magnésio para uma cor verde profunda"", ""Melhora a estrutura do solo e atua como ativador do solo"", ""Fertilizante All-In-One com cal e fortalecedores de relva""]"
gid://shopify/Product/15448960991556,"[""Fertilizante orgânico-mineral multinutriente NPK (Mg) 9-2-7 (+3)"", ""Para um relvado denso, verde profundo, sem ervas daninhas e musgo"", ""Rico em potássio para fortalecer a relva"", ""Livre de sulfato de ferro - não mancha"", ""Garante uma relva forte, saudável e densa"", ""Aumenta a resistência à seca, doenças e geada"", ""Inibe o crescimento indesejado de musgos e ervas daninhas"", ""Praticamente inodoro e livre de germes devido à sanitização"", ""Excelente dispersão graças à mistura de microgrânulos isenta de poeira"", ""Fornece até 100 dias de nutrição completa"", ""Enriquecido com magnésio para uma cor verde profunda"", ""Melhora a estrutura do solo e atua como ativador do solo"", ""Fertilizante All-In-One com cal e fortalecedores de relva""]"
gid://shopify/Product/15448961155396,"[""Fertilizante orgânico-mineral composto NPK (Mg) 6-2-12 (+2)"", ""Relva forte no inverno, com resultados visíveis até à primavera"", ""Resulta num relvado forte e verde-escuro"", ""Aumenta a resiliência contra seca, geada, doenças e pragas"", ""Melhora a estrutura do solo e promove a vida positiva do solo"", ""Fornecimento contínuo de nutrientes através de grânulos de libertação lenta > 100 dias"", ""Aplicação universal – não afeta o pH do solo"", ""Excelente padrão de dispersão com microgrânulos sem poeira"", ""Suprime o crescimento indesejado de musgo e ervas daninhas"", ""O Fertilizante de Outono All-In-One é enriquecido com fortalecedores de plantas""]"
gid://shopify/Product/15448961319236,"[""Fertilizante orgânico-mineral multinutriente NPK (Mg) 9-2-7 (+3)"", ""Para um relvado denso, verde profundo, sem ervas daninhas e musgo"", ""Rico em potássio para fortalecer a relva"", ""Livre de sulfato de ferro - não mancha"", ""Garante uma relva forte, saudável e densa"", ""Aumenta a resistência à seca, doenças e geada"", ""Inibe o crescimento indesejado de musgos e ervas daninhas"", ""Praticamente inodoro e livre de germes devido à sanitização"", ""Excelente dispersão graças à mistura de microgrânulos isenta de poeira"", ""Fornece até 100 dias de nutrição completa"", ""Enriquecido com magnésio para uma cor verde profunda"", ""Melhora a estrutura do solo e atua como ativador do solo"", ""Fertilizante All-In-One com cal e fortalecedores de relva""]"
gid://shopify/Product/15448961909060,"[""Fertilizante orgânico-mineral multinutriente NPK (Mg) 9-2-7 (+3)"", ""Para um relvado denso, verde profundo, sem ervas daninhas e musgo"", ""Rico em potássio para fortalecer a relva"", ""Livre de sulfato de ferro - não mancha"", ""Garante uma relva forte, saudável e densa"", ""Aumenta a resistência à seca, doenças e geada"", ""Inibe o crescimento indesejado de musgos e ervas daninhas"", ""Praticamente inodoro e livre de germes devido à sanitização"", ""Excelente dispersão graças à mistura de microgrânulos isenta de poeira"", ""Fornece até 100 dias de nutrição completa"", ""Enriquecido com magnésio para uma cor verde profunda"", ""Melhora a estrutura do solo e atua como ativador do solo"", ""Fertilizante All-In-One com cal e fortalecedores de relva""]"
gid://shopify/Product/15448964104516,"[""Fertilizante orgânico-mineral multinutriente NPK (Mg) 9-2-7 (+3)"", ""Para um relvado denso, verde profundo, sem ervas daninhas e musgo"", ""Rico em potássio para fortalecer a relva"", ""Livre de sulfato de ferro - não mancha"", ""Garante uma relva forte, saudável e densa"", ""Aumenta a resistência à seca, doenças e geada"", ""Inibe o crescimento indesejado de musgos e ervas daninhas"", ""Praticamente inodoro e livre de germes devido à sanitização"", ""Excelente dispersão graças à mistura de microgrânulos isenta de poeira"", ""Fornece até 100 dias de nutrição completa"", ""Enriquecido com magnésio para uma cor verde profunda"", ""Melhora a estrutura do solo e atua como ativador do solo"", ""Fertilizante All-In-One com cal e fortalecedores de relva""]"
gid://shopify/Product/15448964202820,"[""Fertilizante orgânico-mineral multinutriente NPK (Mg) 9-2-7 (+3)"", ""Para um relvado denso, verde profundo, sem ervas daninhas e musgo"", ""Rico em potássio para fortalecer a relva"", ""Livre de sulfato de ferro - não mancha"", ""Garante uma relva forte, saudável e densa"", ""Aumenta a resistência à seca, doenças e geada"", ""Inibe o crescimento indesejado de musgos e ervas daninhas"", ""Praticamente inodoro e livre de germes devido à sanitização"", ""Excelente dispersão graças à mistura de microgrânulos isenta de poeira"", ""Fornece até 100 dias de nutrição completa"", ""Enriquecido com magnésio para uma cor verde profunda"", ""Melhora a estrutura do solo e atua como ativador do solo"", ""Fertilizante All-In-One com cal e fortalecedores de relva""]"
gid://shopify/Product/15448964661572,"[""Fertilizante orgânico-mineral composto NPK (Mg) 8+4+5 (+2)"", ""Realça a beleza das plantas, com cores mais intensas e mais flores"", ""Desfrute de frutos mais saborosos e em maior quantidade"", ""Influencia positivamente a formação de frutos, tubérculos e bolbos"", ""Melhora a qualidade em termos de sabor, cor, fragrância e vida útil"", ""Melhora a estrutura do solo e estimula organismos benéficos do solo"", ""Fornece uma nutrição constante através de grânulos de libertação lenta por mais de 100 dias"", ""Aplicação universal - não afeta a acidez do solo"", ""Excelente capacidade de dispersão com microgrânulos sem poeira"", ""Aumenta a resiliência contra seca, geada, doenças e pragas"", ""Fertilizante All-In-One enriquecido com fortalecedores de plantas"", ""Para resultados ótimos em jardins ornamentais e hortícolas""]"
gid://shopify/Product/15448972951876,"[""Fertilizante orgânico-mineral composto NPK (Mg) 8+4+5 (+2)"", ""Realça a beleza das plantas, com cores mais intensas e mais flores"", ""Desfrute de frutos mais saborosos e em maior quantidade"", ""Influencia positivamente a formação de frutos, tubérculos e bolbos"", ""Melhora a qualidade em termos de sabor, cor, fragrância e vida útil"", ""Melhora a estrutura do solo e estimula organismos benéficos do solo"", ""Fornece uma nutrição constante através de grânulos de libertação lenta por mais de 100 dias"", ""Aplicação universal - não afeta a acidez do solo"", ""Excelente capacidade de dispersão com microgrânulos sem poeira"", ""Aumenta a resiliência contra seca, geada, doenças e pragas"", ""Fertilizante All-In-One enriquecido com fortalecedores de plantas"", ""Para resultados ótimos em jardins ornamentais e hortícolas""]"
