GID,short_description
gid://shopify/Product/15448942346564,"[""Organicko-minerální vícesložkové hnojivo NPK (Mg) 9-2-7 (+3)"", ""Pro hluboce zelený, robustní trávník bez plevele a mechu"", ""Bohaté na draslík pro posílení trávníku"", ""Bez síranu železnatého - nezanechává skvrny"", ""Zajišťuje silný, zdravý a hustý trávník"", ""Zvyšuje odolnost vůči suchu, chorobám a mrazu"", ""Zabraňuje nežádoucímu růstu mechu a plevele"", ""Prakticky bez zápachu a bez choroboplodných zárodků díky sanitaci"", ""Vynikající rozptyl díky bezprašné směsi mikrogranulí"", ""Poskytuje až 100 dní kompletní výživy"", ""Obohaceno hořčíkem pro hluboce zelenou barvu trávy"", ""Zlepšuje strukturu půdy a působí jako aktivátor půdy"", ""All-In-One hnojivo s vápnem a posilovači trávníku""]"
gid://shopify/Product/15448942903620,"[""Složené organicko-minerální hnojivo NPK (Mg) 8-4-5 (+2)"", ""Posiluje zdraví rostlin, prohlubuje barvy a podporuje bohatší kvetení"", ""Podporuje vyšší úrodu a chutnější plody"", ""Napomáhá tvorbě plodů, hlíz a cibulovin"", ""Zlepšuje kvalitu plodin, včetně chuti, barvy, aroma a trvanlivosti"", ""Zlepšuje strukturu půdy a stimuluje prospěšný půdní život"", ""Poskytuje nepřetržitý přísun živin díky pomalu se uvolňujícím granulím s účinkem přes 100 dní"", ""Univerzálně použitelné – neovlivňuje pH půdy"", ""Výborné rozmetací vlastnosti díky bezprašným mikrogranulím"", ""Zvyšuje odolnost proti suchu, mrazu, chorobám a škůdcům"", ""All-in-One hnojivo obohacené o rostlinné stimulátory"", ""Ideální pro okrasné i užitkové zahrady pro dosažení optimálních výsledků""]"
gid://shopify/Product/15448947294532,"[""NPK 6-3-2 přírodní a čistě rostlinné hnojivo"", ""100% bez živočišných produktů, jako je hnůj, kostní moučka nebo krevní moučka"", ""Zlepšuje strukturu půdy a působí jako aktivátor půdy"", ""Má příjemnou vůni a je vhodné pro vnitřní i venkovní použití"", ""100% organické, bez GMO, čistě rostlinné a šetrné k životnímu prostředí"", ""Bez patogenů; žádné škodlivé patogeny, nežádoucí plísně nebo bakterie"", ""Vysoká schopnost absorpce vlhkosti a bohaté na organickou hmotu"", ""Rychle působící s konzistentním přísunem živin díky pomalu se uvolňujícím granulím"", ""Vynikající rozptylový vzor s bezprašnými granulemi o velikosti 2-5 mm"", ""Kompletní výživa pro rostliny, obsahuje všechny nezbytné živiny"", ""Udržitelné univerzální hnojivo vhodné pro všechny rostliny, plodiny a typy půd""]"
gid://shopify/Product/15448947949892,"[""Zlepšuje strukturu půdy a její úrodnost"", ""NPK 2-2-3, bohaté na hořčík, vápník, huminové a fulvokyseliny"", ""Extra přidané minerály a stopové prvky z lávové moučky"", ""Vyrobeno ze 100% čistého kravského hnoje"", ""Téměř bez zápachu díky hygienizaci a 100% bez semen plevele"", ""Bez patogenů; žádné patogeny, nežádoucí plísně nebo bakterie"", ""Konstantní hnojivý účinek díky pomalu se uvolňujícím peletám > 120 dní"", ""Minimální vyplavování minerálních prvků díky vysokému obsahu organických látek a vázaného dusíku"", ""Žádné popálení listů díky velmi nízkému obsahu amoniaku"", ""Obsahuje důležité živiny a přibližně 60% organické hmoty"", ""Dobře rozpustné a bezprašné pelety s vynikajícím rozptylovým vzorem"", ""Použitelné v každém ročním období, kromě období mrazu"", ""Perfektní univerzální hnojivo a aktivátor půdy""]"
gid://shopify/Product/15448948146500,"[""Zlepšuje strukturu půdy a její úrodnost"", ""NPK 2-2-3, bohaté na hořčík, vápník, huminové a fulvokyseliny"", ""Extra přidané minerály a stopové prvky z lávové moučky"", ""Vyrobeno ze 100% čistého kravského hnoje"", ""Téměř bez zápachu díky hygienizaci a 100% bez semen plevele"", ""Bez patogenů; žádné patogeny, nežádoucí plísně nebo bakterie"", ""Konstantní hnojivý účinek díky pomalu se uvolňujícím peletám > 120 dní"", ""Minimální vyplavování minerálních prvků díky vysokému obsahu organických látek a vázaného dusíku"", ""Žádné popálení listů díky velmi nízkému obsahu amoniaku"", ""Obsahuje důležité živiny a přibližně 60% organické hmoty"", ""Dobře rozpustné a bezprašné pelety s vynikajícím rozptylovým vzorem"", ""Použitelné v každém ročním období, kromě období mrazu"", ""Perfektní univerzální hnojivo a aktivátor půdy""]"
gid://shopify/Product/15448949489988,"[""Směsné organicko-minerální hnojivo NPK 9-2-7"", ""Hnojivo vhodné pro koňské pastviny"", ""Také vysoce vhodné pro pastviny pro ovce, kozy a hobby zvířata"", ""Výsledkem je vysoce kvalitní a chutná tráva/krmivo"", ""Podporuje zdravou a strukturovanou sklizeň"", ""Zlepšuje strukturu půdy a působí jako aktivátor půdy"", ""Konzistentní růst díky pomalu se uvolňujícím mikrogranulím s dobou trvání přes 120 dní"", ""Dělá trávu odolnější vůči suchu, chorobám a stresu"", ""Hnojivo rychle proniká do půdy, což zabraňuje konzumaci zvířaty"", ""Použitelné v jakémkoli ročním období, kromě zamrzlé půdy"", ""Přidané minerály a stopové prvky z vulkanického popela"", ""Perfektní all-in-one hnojivo pro pastviny""]"
gid://shopify/Product/15448949817668,"[""Zvyšuje pH hodnotu půdy"", ""Redukuje mech a plevele"", ""Prospívá životu a struktuře půdy"", ""Vápno pro čtyři roční období: Lze aplikovat po celý rok"", ""Zajišťuje optimální tvorbu kořenů a úrodnou půdu"", ""Silnější a pevnější kořeny"", ""Prachově volný granulát, který se nevymývá a má vynikající rozptylovací vzor"", ""Hořčík zajišťuje krásnou tmavě zelenou barvu trávníků a rostlin"", ""Poskytuje nepřímou energii prostřednictvím optimální fotosyntézy a úrodnosti půdy"", ""Pro krásnější, svěžejší a zdravější trávníky a rostliny"", ""Dobrá absorpce živin, jako jsou dusík, draslík a hořčík.""]"
gid://shopify/Product/15448951062852,"[""Směsné organicko-minerální hnojivo NPK 9-2-7"", ""Hnojivo vhodné pro koňské pastviny"", ""Také vysoce vhodné pro pastviny pro ovce, kozy a hobby zvířata"", ""Výsledkem je vysoce kvalitní a chutná tráva/krmivo"", ""Podporuje zdravou a strukturovanou sklizeň"", ""Zlepšuje strukturu půdy a působí jako aktivátor půdy"", ""Konzistentní růst díky pomalu se uvolňujícím mikrogranulím s dobou trvání přes 120 dní"", ""Dělá trávu odolnější vůči suchu, chorobám a stresu"", ""Hnojivo rychle proniká do půdy, což zabraňuje konzumaci zvířaty"", ""Použitelné v jakémkoli ročním období, kromě zamrzlé půdy"", ""Přidané minerály a stopové prvky z vulkanického popela"", ""Perfektní all-in-one hnojivo pro pastviny""]"
gid://shopify/Product/15448953422148,"[""Směsné organicko-minerální hnojivo NPK 9-2-7"", ""Hnojivo vhodné pro koňské pastviny"", ""Také vysoce vhodné pro pastviny pro ovce, kozy a hobby zvířata"", ""Výsledkem je vysoce kvalitní a chutná tráva/krmivo"", ""Podporuje zdravou a strukturovanou sklizeň"", ""Zlepšuje strukturu půdy a působí jako aktivátor půdy"", ""Konzistentní růst díky pomalu se uvolňujícím mikrogranulím s dobou trvání přes 120 dní"", ""Dělá trávu odolnější vůči suchu, chorobám a stresu"", ""Hnojivo rychle proniká do půdy, což zabraňuje konzumaci zvířaty"", ""Použitelné v jakémkoli ročním období, kromě zamrzlé půdy"", ""Přidané minerály a stopové prvky z vulkanického popela"", ""Perfektní all-in-one hnojivo pro pastviny""]"
gid://shopify/Product/15448953979204,"[""Směsné organicko-minerální hnojivo NPK 9-2-7"", ""Hnojivo vhodné pro koňské pastviny"", ""Také vysoce vhodné pro pastviny pro ovce, kozy a hobby zvířata"", ""Výsledkem je vysoce kvalitní a chutná tráva/krmivo"", ""Podporuje zdravou a strukturovanou sklizeň"", ""Zlepšuje strukturu půdy a působí jako aktivátor půdy"", ""Konzistentní růst díky pomalu se uvolňujícím mikrogranulím s dobou trvání přes 120 dní"", ""Dělá trávu odolnější vůči suchu, chorobám a stresu"", ""Hnojivo rychle proniká do půdy, což zabraňuje konzumaci zvířaty"", ""Použitelné v jakémkoli ročním období, kromě zamrzlé půdy"", ""Přidané minerály a stopové prvky z vulkanického popela"", ""Perfektní all-in-one hnojivo pro pastviny""]"
gid://shopify/Product/15448954503492,"[""Směsné organicko-minerální hnojivo NPK (Mg) 6-2-12 (+2)"", ""Silný trávník v zimě, krásné výsledky viditelné až do jara"", ""Výsledkem je silný, tmavě zelený trávník"", ""Zvyšuje odolnost proti suchu, mrazu, chorobám a škůdcům"", ""Zlepšuje strukturu půdy a podporuje pozitivní půdní život"", ""Kontinuální přísun živin prostřednictvím pomalu se uvolňujících granulí > 100 dní"", ""Univerzálně použitelný – neovlivňuje pH půdy"", ""Vynikající rozptylový vzor s bezprašnými mikrogranulemi"", ""Potlačuje růst nežádoucího mechu a plevele"", ""Podzimní hnojivo All-In-One je obohaceno o posilovače rostlin""]"
gid://shopify/Product/15448956797252,"[""Směsné organicko-minerální hnojivo NPK 9-2-7"", ""Hnojivo vhodné pro koňské pastviny"", ""Také vysoce vhodné pro pastviny pro ovce, kozy a hobby zvířata"", ""Výsledkem je vysoce kvalitní a chutná tráva/krmivo"", ""Podporuje zdravou a strukturovanou sklizeň"", ""Zlepšuje strukturu půdy a působí jako aktivátor půdy"", ""Konzistentní růst díky pomalu se uvolňujícím mikrogranulím s dobou trvání přes 120 dní"", ""Dělá trávu odolnější vůči suchu, chorobám a stresu"", ""Hnojivo rychle proniká do půdy, což zabraňuje konzumaci zvířaty"", ""Použitelné v jakémkoli ročním období, kromě období zamrzlé půdy"", ""Přidané minerály a stopové prvky z vulkanického popela"", ""Perfektní all-in-one hnojivo pro pastviny""]"
gid://shopify/Product/15448958894404,"[""Směsné organicko-minerální hnojivo NPK 9-2-7"", ""Hnojivo vhodné pro koňské pastviny"", ""Také vysoce vhodné pro pastviny pro ovce, kozy a hobby zvířata"", ""Výsledkem je vysoce kvalitní a chutná tráva/krmivo"", ""Podporuje zdravou a strukturovanou sklizeň"", ""Zlepšuje strukturu půdy a působí jako aktivátor půdy"", ""Konzistentní růst díky pomalu se uvolňujícím mikrogranulím s dobou trvání přes 120 dní"", ""Dělá trávu odolnější vůči suchu, chorobám a stresu"", ""Hnojivo rychle proniká do půdy, což zabraňuje konzumaci zvířaty"", ""Použitelné v jakémkoli ročním období, kromě zamrzlé půdy"", ""Přidané minerály a stopové prvky z vulkanického popela"", ""Perfektní all-in-one hnojivo pro pastviny""]"
gid://shopify/Product/15448960172356,"[""Směsné organicko-minerální hnojivo NPK (Mg) 6-2-12 (+2)"", ""Silný trávník v zimě, krásné výsledky viditelné až do jara"", ""Výsledkem je silný, tmavě zelený trávník"", ""Zvyšuje odolnost proti suchu, mrazu, chorobám a škůdcům"", ""Zlepšuje strukturu půdy a podporuje pozitivní půdní život"", ""Kontinuální přísun živin prostřednictvím pomalu se uvolňujících granulí > 100 dní"", ""Univerzálně použitelný – neovlivňuje pH půdy"", ""Vynikající rozptylový vzor s bezprašnými mikrogranulemi"", ""Potlačuje růst nežádoucího mechu a plevele"", ""Podzimní hnojivo All-In-One je obohaceno o posilovače rostlin""]"
gid://shopify/Product/15448960303428,"[""Směsné organicko-minerální hnojivo NPK (Mg) 6-2-12 (+2)"", ""Silný trávník v zimě, krásné výsledky viditelné až do jara"", ""Výsledkem je silný, tmavě zelený trávník"", ""Zvyšuje odolnost proti suchu, mrazu, chorobám a škůdcům"", ""Zlepšuje strukturu půdy a podporuje pozitivní půdní život"", ""Kontinuální přísun živin prostřednictvím pomalu se uvolňujících granulí > 100 dní"", ""Univerzálně použitelný – neovlivňuje pH půdy"", ""Vynikající rozptylový vzor s bezprašnými mikrogranulemi"", ""Potlačuje růst nežádoucího mechu a plevele"", ""Podzimní hnojivo All-In-One je obohaceno o posilovače rostlin""]"
gid://shopify/Product/15448960565572,"[""Směsné organicko-minerální hnojivo NPK (Mg) 6-2-12 (+2)"", ""Silný trávník v zimě, krásné výsledky viditelné až do jara"", ""Výsledkem je silný, tmavě zelený trávník"", ""Zvyšuje odolnost proti suchu, mrazu, chorobám a škůdcům"", ""Zlepšuje strukturu půdy a podporuje pozitivní půdní život"", ""Kontinuální přísun živin prostřednictvím pomalu se uvolňujících granulí > 100 dní"", ""Univerzálně použitelný – neovlivňuje pH půdy"", ""Vynikající rozptylový vzor s bezprašnými mikrogranulemi"", ""Potlačuje růst nežádoucího mechu a plevele"", ""Podzimní hnojivo All-In-One je obohaceno o posilovače rostlin""]"
gid://shopify/Product/15448960631108,"[""Směsné organicko-minerální hnojivo NPK (Mg) 6-2-12 (+2)"", ""Silný trávník v zimě, krásné výsledky viditelné až do jara"", ""Výsledkem je silný, tmavě zelený trávník"", ""Zvyšuje odolnost proti suchu, mrazu, chorobám a škůdcům"", ""Zlepšuje strukturu půdy a podporuje pozitivní půdní život"", ""Kontinuální přísun živin prostřednictvím pomalu se uvolňujících granulí > 100 dní"", ""Univerzálně použitelný – neovlivňuje pH půdy"", ""Vynikající rozptylový vzor s bezprašnými mikrogranulemi"", ""Potlačuje růst nežádoucího mechu a plevele"", ""Podzimní hnojivo All-In-One je obohaceno o posilovače rostlin""]"
gid://shopify/Product/15448960696644,"[""Organicko-minerální vícesložkové hnojivo NPK (Mg) 9-2-7 (+3)"", ""Pro hluboce zelený, robustní trávník bez plevele a mechu"", ""Bohaté na draslík pro posílení trávníku"", ""Bez síranu železnatého - nezanechává skvrny"", ""Zajišťuje silný, zdravý a hustý trávník"", ""Zvyšuje odolnost vůči suchu, chorobám a mrazu"", ""Zabraňuje nežádoucímu růstu mechu a plevele"", ""Prakticky bez zápachu a bez choroboplodných zárodků díky sanitaci"", ""Vynikající rozptyl díky bezprašné směsi mikrogranulí"", ""Poskytuje až 100 dní kompletní výživy"", ""Obohaceno hořčíkem pro hluboce zelenou barvu trávy"", ""Zlepšuje strukturu půdy a působí jako aktivátor půdy"", ""All-In-One hnojivo s vápnem a posilovači trávníku""]"
gid://shopify/Product/15448960991556,"[""Organicko-minerální vícesložkové hnojivo NPK (Mg) 9-2-7 (+3)"", ""Pro hluboce zelený, robustní trávník bez plevele a mechu"", ""Bohaté na draslík pro posílení trávníku"", ""Bez síranu železnatého - nezanechává skvrny"", ""Zajišťuje silný, zdravý a hustý trávník"", ""Zvyšuje odolnost vůči suchu, chorobám a mrazu"", ""Zabraňuje nežádoucímu růstu mechu a plevele"", ""Prakticky bez zápachu a bez choroboplodných zárodků díky sanitaci"", ""Vynikající rozptyl díky bezprašné směsi mikrogranulí"", ""Poskytuje až 100 dní kompletní výživy"", ""Obohaceno hořčíkem pro hluboce zelenou barvu trávy"", ""Zlepšuje strukturu půdy a působí jako aktivátor půdy"", ""All-In-One hnojivo s vápnem a posilovači trávníku""]"
gid://shopify/Product/15448961155396,"[""Směsné organicko-minerální hnojivo NPK (Mg) 6-2-12 (+2)"", ""Silný trávník v zimě, krásné výsledky viditelné až do jara"", ""Výsledkem je silný, tmavě zelený trávník"", ""Zvyšuje odolnost proti suchu, mrazu, chorobám a škůdcům"", ""Zlepšuje strukturu půdy a podporuje pozitivní půdní život"", ""Kontinuální přísun živin prostřednictvím pomalu se uvolňujících granulí > 100 dní"", ""Univerzálně použitelný – neovlivňuje pH půdy"", ""Vynikající rozptylový vzor s bezprašnými mikrogranulemi"", ""Potlačuje růst nežádoucího mechu a plevele"", ""Podzimní hnojivo All-In-One je obohaceno o posilovače rostlin""]"
gid://shopify/Product/15448961319236,"[""Organicko-minerální vícesložkové hnojivo NPK (Mg) 9-2-7 (+3)"", ""Pro hluboce zelený, robustní trávník bez plevele a mechu"", ""Bohaté na draslík pro posílení trávníku"", ""Bez síranu železnatého - nezanechává skvrny"", ""Zajišťuje silný, zdravý a hustý trávník"", ""Zvyšuje odolnost vůči suchu, chorobám a mrazu"", ""Zabraňuje nežádoucímu růstu mechu a plevele"", ""Prakticky bez zápachu a bez choroboplodných zárodků díky sanitaci"", ""Vynikající rozptyl díky bezprašné směsi mikrogranulí"", ""Poskytuje až 100 dní kompletní výživy"", ""Obohaceno hořčíkem pro hluboce zelenou barvu trávy"", ""Zlepšuje strukturu půdy a působí jako aktivátor půdy"", ""All-In-One hnojivo s vápnem a posilovači trávníku""]"
gid://shopify/Product/15448961909060,"[""Organicko-minerální vícesložkové hnojivo NPK (Mg) 9-2-7 (+3)"", ""Pro hluboce zelený, robustní trávník bez plevele a mechu"", ""Bohaté na draslík pro posílení trávníku"", ""Bez síranu železnatého - nezanechává skvrny"", ""Zajišťuje silný, zdravý a hustý trávník"", ""Zvyšuje odolnost vůči suchu, chorobám a mrazu"", ""Zabraňuje nežádoucímu růstu mechu a plevele"", ""Prakticky bez zápachu a bez choroboplodných zárodků díky sanitaci"", ""Vynikající rozptyl díky bezprašné směsi mikrogranulí"", ""Poskytuje až 100 dní kompletní výživy"", ""Obohaceno hořčíkem pro hluboce zelenou barvu trávy"", ""Zlepšuje strukturu půdy a působí jako aktivátor půdy"", ""All-In-One hnojivo s vápnem a posilovači trávníku""]"
gid://shopify/Product/15448964104516,"[""Organicko-minerální vícesložkové hnojivo NPK (Mg) 9-2-7 (+3)"", ""Pro hluboce zelený, robustní trávník bez plevele a mechu"", ""Bohaté na draslík pro posílení trávníku"", ""Bez síranu železnatého - nezanechává skvrny"", ""Zajišťuje silný, zdravý a hustý trávník"", ""Zvyšuje odolnost vůči suchu, chorobám a mrazu"", ""Zabraňuje nežádoucímu růstu mechu a plevele"", ""Prakticky bez zápachu a bez choroboplodných zárodků díky sanitaci"", ""Vynikající rozptyl díky bezprašné směsi mikrogranulí"", ""Poskytuje až 100 dní kompletní výživy"", ""Obohaceno hořčíkem pro hluboce zelenou barvu trávy"", ""Zlepšuje strukturu půdy a působí jako aktivátor půdy"", ""All-In-One hnojivo s vápnem a posilovači trávníku""]"
gid://shopify/Product/15448964202820,"[""Organicko-minerální vícesložkové hnojivo NPK (Mg) 9-2-7 (+3)"", ""Pro hluboce zelený, robustní trávník bez plevele a mechu"", ""Bohaté na draslík pro posílení trávníku"", ""Bez síranu železnatého - nezanechává skvrny"", ""Zajišťuje silný, zdravý a hustý trávník"", ""Zvyšuje odolnost vůči suchu, chorobám a mrazu"", ""Zabraňuje nežádoucímu růstu mechu a plevele"", ""Prakticky bez zápachu a bez choroboplodných zárodků díky sanitaci"", ""Vynikající rozptyl díky bezprašné směsi mikrogranulí"", ""Poskytuje až 100 dní kompletní výživy"", ""Obohaceno hořčíkem pro hluboce zelenou barvu trávy"", ""Zlepšuje strukturu půdy a působí jako aktivátor půdy"", ""All-In-One hnojivo s vápnem a posilovači trávníku""]"
