GID,short_description
gid://shopify/Product/15448942346564,"[""Samengestelde organisch-minerale meststof NPK (Mg) 9-2-7 (+3)"", ""Voor een diepgroene sterke grasmat zonder onkruid en mos"", ""Rijk aan kalium om de grasmat te versterken"", ""Vrij van ijzersulfaat – maakt geen vlekken"", ""Zorgt voor een sterke, gezonde en dichte grasmat"", ""Verhoogt weerbaarheid tegen droogte, ziekten en vorst"", ""Belemmert ongewenste mos- en onkruidgroei"", ""Vrijwel geurloos en pathogeenvrij door hygiënisatie"", ""Uitstekend strooibeeld door stofvrije microgranulaatblend"", ""Geeft tot 100 dagen complete voeding"", ""Verrijkt met magnesium voor een diepgroene graskleur"", ""Verbetert de bodemstructuur en functioneert als bodemactivator"", ""All-In-One-voeding met kalk en grasversterkers""]"
gid://shopify/Product/15448942903620,"[""Samengestelde organisch-minerale meststof NPK (Mg) 8-4-5 (+2)"", ""Geeft mooiere planten, diepere kleuren en meer bloemen"", ""Geniet van meer en lekkerdere vruchten"", ""Positieve invloed op de vorming van vruchten, knollen en bollen"", ""Verhoogt kwaliteit zoals smaak, kleur, geur en houdbaarheid"", ""Verbetert bodemstructuur en stimuleert positief bodemleven"", ""Constante voedingsstroom door slow-release korrel > 100 dagen"", ""Universeel inzetbaar – beïnvloedt de zuurgraad van bodem niet"", ""Uitstekend strooibeeld door stofvrije microkorrels"", ""Verhoogt weerbaarheid bij droogte, vorst, ziekten en plagen."", ""All-In-One-meststof voorzien van plantversterkers"", ""Voor optimale resultaten in sier- en moestuin""]"
gid://shopify/Product/15448947294532,"[""NPK 6-3-2 natuurlijke en volledig plantaardige meststof"", ""100% vrij van dierlijke producten zoals mest, beendermeel of bloedmeel"", ""Verbetert de bodemstructuur en functioneert als bodemactivator"", ""Heeft een aangename geur en is geschikt voor binnen- en buitengebruik"", ""100% organisch, GMO-vrij, volledig plantaardig en milieuvriendelijk"", ""Pathogeen-vrij; geen ziektekiemen, ongewenste schimmels of bacteriën"", ""Zeer groot vochtopnemend vermogen en rijk aan organische stof"", ""Snelle werking met constante voedingsstroom door slow-release korrel"", ""Uitstekend strooibeeld door stofvrij granulaat 2-5 mm"", ""Complete plantenvoeding, bevat alle belangrijke nutriënten"", ""Universele duurzame meststof geschikt voor alle planten, gewassen en grondsoorten""]"
gid://shopify/Product/15448947949892,"[""Verbetert de bodemstructuur en bodemvruchtbaarheid"", ""NPK 2-2-3, rijk aan magnesium, calcium, humuszuren en fulvinezuren"", ""Extra toegevoegde mineralen en spoorelementen uit lavameel"", ""Geproduceerd uit 100% zuiver koemest"", ""Vrijwel geurloos door hygiënisatie en 100% vrij van onkruidzaden"", ""Pathogeenvrij; geen ziektekiemen, ongewenste schimmels of bacteriën"", ""Constante voedingsstroom door slow-release korrel > 120 dagen"", ""Minimale uitspoeling van minerale elementen door hoog organisch gehalte aan gebonden stikstof"", ""Geen bladverbranding door zeer laag ammoniakgehalte"", ""Bevat belangrijke voedingsstoffen en ca 60% organische stof"", ""Goed oplosbare en stofvrije korrel met uitstekend strooibeeld"", ""Toepasbaar in elk jaargetijde, behalve bij vorst in de grond"", ""Perfecte allround aanlegmeststof en bodemactivator""]"
gid://shopify/Product/15448948146500,"[""Verbetert de bodemstructuur en bodemvruchtbaarheid"", ""NPK 2-2-3, rijk aan magnesium, calcium, humuszuren en fulvinezuren"", ""Extra toegevoegde mineralen en spoorelementen uit lavameel"", ""Geproduceerd uit 100% zuiver koemest"", ""Vrijwel geurloos door hygiënisatie en 100% vrij van onkruidzaden"", ""Pathogeenvrij; geen ziektekiemen, ongewenste schimmels of bacteriën"", ""Constante voedingsstroom door slow-release korrel > 120 dagen"", ""Minimale uitspoeling van minerale elementen door hoog organisch gehalte aan gebonden stikstof"", ""Geen bladverbranding door zeer laag ammoniakgehalte"", ""Bevat belangrijke voedingsstoffen en ca 60% organische stof"", ""Goed oplosbare en stofvrije korrel met uitstekend strooibeeld"", ""Toepasbaar in elk jaargetijde, behalve bij vorst in de grond"", ""Perfecte allround aanlegmeststof en bodemactivator""]"
gid://shopify/Product/15448949489988,"[""Samengestelde organisch-minerale meststof NPK (Mg) 9-2-7 (+3)"", ""Meststof geschikt voor paardenweiden"", ""Ook zeer geschikt voor schapen, geiten en hobbyvee weiden"", ""Resulteert in hoogwaardig en smakelijk gras/ruwvoer"", ""Voor een gezond en structuurrijk gewas"", ""Verbetert de bodemstructuur en fungeert als bodemactivator"", ""Constante groei door slow-release microgranulaat met een werkingsduur van meer dan 120 dagen"", ""Maakt gras beter bestand tegen droogte, ziektes en belasting"", ""De meststof trekt snel in de bodem, waardoor opname door dieren wordt verhinderd"", ""Toepasbaar in elk jaargetijde, behalve bij vorst in de grond"", ""Extra toegevoegde mineralen en spoorelementen uit lavameel"", ""Perfecte all-in-one meststof voor weiden""]"
gid://shopify/Product/15448949817668,"[""Verhoogt de pH van de grond"", ""Zorgt voor minder mos en onkruid"", ""Goed voor het bodemleven en bodemstructuur"", ""4-seizoenenkalk: kan hele jaar toegediend worden"", ""Zorgt voor optimale wortelvorming en vruchtbare bodem"", ""Betere en stevigere wortels"", ""Stuifvrij granulaat, spoelt niet uit en heeft uitstekend strooibeeld"", ""Extra toegevoegde magnesium zorgt voor mooie donkergroene kleur van gazon en plant"", ""Zorgt indirect voor energie door optimale fotosynthese en bodemvruchtbaarheid"", ""Voor een mooiere, frissere en gezondere gazons en planten"", ""Goede opname voedingsstoffen, zoals stikstof, kalium en magnesium.""]"
gid://shopify/Product/15448951062852,"[""Samengestelde organisch-minerale meststof NPK (Mg) 9-2-7 (+3)"", ""Meststof geschikt voor paardenweiden"", ""Ook zeer geschikt voor schapen, geiten en hobbyvee weiden"", ""Resulteert in hoogwaardig en smakelijk gras/ruwvoer"", ""Voor een gezond en structuurrijk gewas"", ""Verbetert de bodemstructuur en fungeert als bodemactivator"", ""Constante groei door slow-release microgranulaat met een werkingsduur van meer dan 120 dagen"", ""Maakt gras beter bestand tegen droogte, ziektes en belasting"", ""De meststof trekt snel in de bodem, waardoor opname door dieren wordt verhinderd"", ""Toepasbaar in elk jaargetijde, behalve bij vorst in de grond"", ""Extra toegevoegde mineralen en spoorelementen uit lavameel"", ""Perfecte all-in-one meststof voor weiden""]"
gid://shopify/Product/15448951161156,"[""Samengestelde organisch-minerale meststof NPK 9-3-5"", ""Meststof geschikt voor paardenweide"", ""Ook zeer geschikt voor geschikt voor schapen, geiten en hobbyvee weide"", ""Resulteert in hoogwaardig en smakelijk gras/ ruwvoer"", ""Voor een gezond en structuurrijk gewas"", ""Verbetert de bodemstructuur en functioneert als bodem activator"", ""Contante groei door slow release microgranulaat > 120 dagen"", ""Maakt gras beter bestand tegen droogte, ziektes en betreding"", ""De meststof trekt snel in de bodem zodat opname door dieren wordt voorkomen."", ""Toepasbaar in elk jaargetijde, behalve bij vorst in de grond"", ""Extra toegevoegde mineralen en spoorelementen uit lavameel"", ""Perfecte Weide ‘ all-in one ‘ meststof""]"
gid://shopify/Product/15448951849284,"[""Samengestelde organisch-minerale meststof NPK 9-3-5"", ""Meststof geschikt voor paardenweide"", ""Ook zeer geschikt voor geschikt voor schapen, geiten en hobbyvee weide"", ""Resulteert in hoogwaardig en smakelijk gras/ ruwvoer"", ""Voor een gezond en structuurrijk gewas"", ""Verbetert de bodemstructuur en functioneert als bodem activator"", ""Contante groei door slow release microgranulaat > 120 dagen"", ""Maakt gras beter bestand tegen droogte, ziektes en betreding"", ""De meststof trekt snel in de bodem zodat opname door dieren wordt voorkomen."", ""Toepasbaar in elk jaargetijde, behalve bij vorst in de grond"", ""Extra toegevoegde mineralen en spoorelementen uit lavameel"", ""Perfecte Weide ‘ all-in one ‘ meststof""]"
gid://shopify/Product/15448953061700,"[""Samengestelde organisch-minerale meststof NPK 9-3-5"", ""Meststof geschikt voor paardenweide"", ""Ook zeer geschikt voor geschikt voor schapen, geiten en hobbyvee weide"", ""Resulteert in hoogwaardig en smakelijk gras/ ruwvoer"", ""Voor een gezond en structuurrijk gewas"", ""Verbetert de bodemstructuur en functioneert als bodem activator"", ""Contante groei door slow release microgranulaat > 120 dagen"", ""Maakt gras beter bestand tegen droogte, ziektes en betreding"", ""De meststof trekt snel in de bodem zodat opname door dieren wordt voorkomen."", ""Toepasbaar in elk jaargetijde, behalve bij vorst in de grond"", ""Extra toegevoegde mineralen en spoorelementen uit lavameel"", ""Perfecte Weide ‘ all-in one ‘ meststof""]"
gid://shopify/Product/15448953422148,"[""Samengestelde organisch-minerale meststof NPK (Mg) 9-2-7 (+3)"", ""Meststof geschikt voor paardenweiden"", ""Ook zeer geschikt voor schapen, geiten en hobbyvee weiden"", ""Resulteert in hoogwaardig en smakelijk gras/ruwvoer"", ""Voor een gezond en structuurrijk gewas"", ""Verbetert de bodemstructuur en fungeert als bodemactivator"", ""Constante groei door slow-release microgranulaat met een werkingsduur van meer dan 120 dagen"", ""Maakt gras beter bestand tegen droogte, ziektes en belasting"", ""De meststof trekt snel in de bodem, waardoor opname door dieren wordt verhinderd"", ""Toepasbaar in elk jaargetijde, behalve bij vorst in de grond"", ""Extra toegevoegde mineralen en spoorelementen uit lavameel"", ""Perfecte all-in-one meststof voor weiden""]"
gid://shopify/Product/15448953979204,"[""Samengestelde organisch-minerale meststof NPK (Mg) 9-2-7 (+3)"", ""Meststof geschikt voor paardenweiden"", ""Ook zeer geschikt voor schapen, geiten en hobbyvee weiden"", ""Resulteert in hoogwaardig en smakelijk gras/ruwvoer"", ""Voor een gezond en structuurrijk gewas"", ""Verbetert de bodemstructuur en fungeert als bodemactivator"", ""Constante groei door slow-release microgranulaat met een werkingsduur van meer dan 120 dagen"", ""Maakt gras beter bestand tegen droogte, ziektes en belasting"", ""De meststof trekt snel in de bodem, waardoor opname door dieren wordt verhinderd"", ""Toepasbaar in elk jaargetijde, behalve bij vorst in de grond"", ""Extra toegevoegde mineralen en spoorelementen uit lavameel"", ""Perfecte all-in-one meststof voor weiden""]"
gid://shopify/Product/15448954503492,"[""Samengestelde organisch-minerale meststof NPK (Mg) 6-2-12 (+2)"", ""Sterk gras in de winter, mooi resultaat zichtbaar tot in het voorjaar"", ""Resulteert in een sterke, donkergroene grasmat"", ""Verhoogt de weerbaarheid bij droogte, vorst, ziekten en plagen"", ""Verbetert de bodemstructuur en stimuleert positief bodemleven"", ""Constante voedingsstroom door slow-release korrel > 100 dagen"", ""Universeel inzetbaar – beïnvloedt de zuurgraad van bodem niet"", ""Uitstekend strooibeeld door stofvrije microkorrels"", ""Belemmert ongewenste mos- en onkruidgroei"", ""Najaarsmest All-In-One is voorzien van plantversterkers""]"
gid://shopify/Product/15448956797252,"[""Samengestelde organisch-minerale meststof NPK (Mg) 9-2-7 (+3)"", ""Meststof geschikt voor paardenweiden"", ""Ook zeer geschikt voor schapen, geiten en hobbyvee weiden"", ""Resulteert in hoogwaardig en smakelijk gras/ruwvoer"", ""Voor een gezond en structuurrijk gewas"", ""Verbetert de bodemstructuur en fungeert als bodemactivator"", ""Constante groei door slow-release microgranulaat met een werkingsduur van meer dan 120 dagen"", ""Maakt gras beter bestand tegen droogte, ziektes en belasting"", ""De meststof trekt snel in de bodem, waardoor opname door dieren wordt verhinderd"", ""Toepasbaar in elk jaargetijde, behalve bij vorst in de grond"", ""Extra toegevoegde mineralen en spoorelementen uit lavameel"", ""Perfecte all-in-one meststof voor weiden""]"
gid://shopify/Product/15448958894404,"[""Samengestelde organisch-minerale meststof NPK (Mg) 9-2-7 (+3)"", ""Meststof geschikt voor paardenweiden"", ""Ook zeer geschikt voor schapen, geiten en hobbyvee weiden"", ""Resulteert in hoogwaardig en smakelijk gras/ruwvoer"", ""Voor een gezond en structuurrijk gewas"", ""Verbetert de bodemstructuur en fungeert als bodemactivator"", ""Constante groei door slow-release microgranulaat met een werkingsduur van meer dan 120 dagen"", ""Maakt gras beter bestand tegen droogte, ziektes en belasting"", ""De meststof trekt snel in de bodem, waardoor opname door dieren wordt verhinderd"", ""Toepasbaar in elk jaargetijde, behalve bij vorst in de grond"", ""Extra toegevoegde mineralen en spoorelementen uit lavameel"", ""Perfecte all-in-one meststof voor weiden""]"
gid://shopify/Product/15448960172356,"[""Samengestelde organisch-minerale meststof NPK (Mg) 6-2-12 (+2)"", ""Sterk gras in de winter, mooi resultaat zichtbaar tot in het voorjaar"", ""Resulteert in een sterke, donkergroene grasmat"", ""Verhoogt de weerbaarheid bij droogte, vorst, ziekten en plagen"", ""Verbetert de bodemstructuur en stimuleert positief bodemleven"", ""Constante voedingsstroom door slow-release korrel > 100 dagen"", ""Universeel inzetbaar – beïnvloedt de zuurgraad van bodem niet"", ""Uitstekend strooibeeld door stofvrije microkorrels"", ""Belemmert ongewenste mos- en onkruidgroei"", ""Najaarsmest All-In-One is voorzien van plantversterkers""]"
gid://shopify/Product/15448960303428,"[""Samengestelde organisch-minerale meststof NPK (Mg) 6-2-12 (+2)"", ""Sterk gras in de winter, mooi resultaat zichtbaar tot in het voorjaar"", ""Resulteert in een sterke, donkergroene grasmat"", ""Verhoogt de weerbaarheid bij droogte, vorst, ziekten en plagen"", ""Verbetert de bodemstructuur en stimuleert positief bodemleven"", ""Constante voedingsstroom door slow-release korrel > 100 dagen"", ""Universeel inzetbaar – beïnvloedt de zuurgraad van bodem niet"", ""Uitstekend strooibeeld door stofvrije microkorrels"", ""Belemmert ongewenste mos- en onkruidgroei"", ""Najaarsmest All-In-One is voorzien van plantversterkers""]"
gid://shopify/Product/15448960565572,"[""Samengestelde organisch-minerale meststof NPK (Mg) 6-2-12 (+2)"", ""Sterk gras in de winter, mooi resultaat zichtbaar tot in het voorjaar"", ""Resulteert in een sterke, donkergroene grasmat"", ""Verhoogt de weerbaarheid bij droogte, vorst, ziekten en plagen"", ""Verbetert de bodemstructuur en stimuleert positief bodemleven"", ""Constante voedingsstroom door slow-release korrel > 100 dagen"", ""Universeel inzetbaar – beïnvloedt de zuurgraad van bodem niet"", ""Uitstekend strooibeeld door stofvrije microkorrels"", ""Belemmert ongewenste mos- en onkruidgroei"", ""Najaarsmest All-In-One is voorzien van plantversterkers""]"
gid://shopify/Product/15448960631108,"[""Samengestelde organisch-minerale meststof NPK (Mg) 6-2-12 (+2)"", ""Sterk gras in de winter, mooi resultaat zichtbaar tot in het voorjaar"", ""Resulteert in een sterke, donkergroene grasmat"", ""Verhoogt de weerbaarheid bij droogte, vorst, ziekten en plagen"", ""Verbetert de bodemstructuur en stimuleert positief bodemleven"", ""Constante voedingsstroom door slow-release korrel > 100 dagen"", ""Universeel inzetbaar – beïnvloedt de zuurgraad van bodem niet"", ""Uitstekend strooibeeld door stofvrije microkorrels"", ""Belemmert ongewenste mos- en onkruidgroei"", ""Najaarsmest All-In-One is voorzien van plantversterkers""]"
gid://shopify/Product/15448960696644,"[""Samengestelde organisch-minerale meststof NPK (Mg) 9-2-7 (+3)"", ""Voor een diepgroene sterke grasmat zonder onkruid en mos"", ""Rijk aan kalium om de grasmat te versterken"", ""Vrij van ijzersulfaat – maakt geen vlekken"", ""Zorgt voor een sterke, gezonde en dichte grasmat"", ""Verhoogt weerbaarheid tegen droogte, ziekten en vorst"", ""Belemmert ongewenste mos- en onkruidgroei"", ""Vrijwel geurloos en pathogeenvrij door hygiënisatie"", ""Uitstekend strooibeeld door stofvrije microgranulaatblend"", ""Geeft tot 100 dagen complete voeding"", ""Verrijkt met magnesium voor een diepgroene graskleur"", ""Verbetert de bodemstructuur en functioneert als bodemactivator"", ""All-In-One-voeding met kalk en grasversterkers""]"
gid://shopify/Product/15448960991556,"[""Samengestelde organisch-minerale meststof NPK (Mg) 9-2-7 (+3)"", ""Voor een diepgroene sterke grasmat zonder onkruid en mos"", ""Rijk aan kalium om de grasmat te versterken"", ""Vrij van ijzersulfaat – maakt geen vlekken"", ""Zorgt voor een sterke, gezonde en dichte grasmat"", ""Verhoogt weerbaarheid tegen droogte, ziekten en vorst"", ""Belemmert ongewenste mos- en onkruidgroei"", ""Vrijwel geurloos en pathogeenvrij door hygiënisatie"", ""Uitstekend strooibeeld door stofvrije microgranulaatblend"", ""Geeft tot 100 dagen complete voeding"", ""Verrijkt met magnesium voor een diepgroene graskleur"", ""Verbetert de bodemstructuur en functioneert als bodemactivator"", ""All-In-One-voeding met kalk en grasversterkers""]"
gid://shopify/Product/15448961155396,"[""Samengestelde organisch-minerale meststof NPK (Mg) 6-2-12 (+2)"", ""Sterk gras in de winter, mooi resultaat zichtbaar tot in het voorjaar"", ""Resulteert in een sterke, donkergroene grasmat"", ""Verhoogt de weerbaarheid bij droogte, vorst, ziekten en plagen"", ""Verbetert de bodemstructuur en stimuleert positief bodemleven"", ""Constante voedingsstroom door slow-release korrel > 100 dagen"", ""Universeel inzetbaar – beïnvloedt de zuurgraad van bodem niet"", ""Uitstekend strooibeeld door stofvrije microkorrels"", ""Belemmert ongewenste mos- en onkruidgroei"", ""Najaarsmest All-In-One is voorzien van plantversterkers""]"
gid://shopify/Product/15448961319236,"[""Samengestelde organisch-minerale meststof NPK (Mg) 9-2-7 (+3)"", ""Voor een diepgroene sterke grasmat zonder onkruid en mos"", ""Rijk aan kalium om de grasmat te versterken"", ""Vrij van ijzersulfaat – maakt geen vlekken"", ""Zorgt voor een sterke, gezonde en dichte grasmat"", ""Verhoogt weerbaarheid tegen droogte, ziekten en vorst"", ""Belemmert ongewenste mos- en onkruidgroei"", ""Vrijwel geurloos en pathogeenvrij door hygiënisatie"", ""Uitstekend strooibeeld door stofvrije microgranulaatblend"", ""Geeft tot 100 dagen complete voeding"", ""Verrijkt met magnesium voor een diepgroene graskleur"", ""Verbetert de bodemstructuur en functioneert als bodemactivator"", ""All-In-One-voeding met kalk en grasversterkers""]"
gid://shopify/Product/15448961909060,"[""Samengestelde organisch-minerale meststof NPK (Mg) 9-2-7 (+3)"", ""Voor een diepgroene sterke grasmat zonder onkruid en mos"", ""Rijk aan kalium om de grasmat te versterken"", ""Vrij van ijzersulfaat – maakt geen vlekken"", ""Zorgt voor een sterke, gezonde en dichte grasmat"", ""Verhoogt weerbaarheid tegen droogte, ziekten en vorst"", ""Belemmert ongewenste mos- en onkruidgroei"", ""Vrijwel geurloos en pathogeenvrij door hygiënisatie"", ""Uitstekend strooibeeld door stofvrije microgranulaatblend"", ""Geeft tot 100 dagen complete voeding"", ""Verrijkt met magnesium voor een diepgroene graskleur"", ""Verbetert de bodemstructuur en functioneert als bodemactivator"", ""All-In-One-voeding met kalk en grasversterkers""]"
gid://shopify/Product/15448964104516,"[""Samengestelde organisch-minerale meststof NPK (Mg) 9-2-7 (+3)"", ""Voor een diepgroene sterke grasmat zonder onkruid en mos"", ""Rijk aan kalium om de grasmat te versterken"", ""Vrij van ijzersulfaat – maakt geen vlekken"", ""Zorgt voor een sterke, gezonde en dichte grasmat"", ""Verhoogt weerbaarheid tegen droogte, ziekten en vorst"", ""Belemmert ongewenste mos- en onkruidgroei"", ""Vrijwel geurloos en pathogeenvrij door hygiënisatie"", ""Uitstekend strooibeeld door stofvrije microgranulaatblend"", ""Geeft tot 100 dagen complete voeding"", ""Verrijkt met magnesium voor een diepgroene graskleur"", ""Verbetert de bodemstructuur en functioneert als bodemactivator"", ""All-In-One-voeding met kalk en grasversterkers""]"
