GID,short_description
gid://shopify/Product/15448942346564,"[""Οργανικό-ανόργανο λίπασμα πολλαπλών θρεπτικών στοιχείων NPK (Mg) 9-2-7 (+3)"", ""Για βαθύ πράσινο, ανθεκτικό χλοοτάπητα χωρίς ζιζάνια και βρύα"", ""Πλούσιο σε κάλιο για την ενίσχυση του χλοοτάπητα"", ""Χωρίς θειικό σίδηρο - δεν αφήνει λεκέδες"", ""Εξασφαλίζει ισχυρό, υγιές και πυκνό χλοοτάπητα"", ""Αυξάνει την αντοχή στην ξηρασία, τις ασθένειες και τον παγετό"", ""Παρεμποδίζει την ανεπιθύμητη ανάπτυξη βρύων και ζιζανίων"", ""Σχεδόν άοσμο και χωρίς μικρόβια λόγω απολύμανσης"", ""Εξαιρετική διασπορά λόγω μείγματος μικροκοκκιδίων χωρίς σκόνη"", ""Παρέχει έως και 100 ημέρες πλήρους θρέψης"", ""Εμπλουτισμένο με μαγνήσιο για βαθύ πράσινο χρώμα γρασιδιού"", ""Βελτιώνει τη δομή του εδάφους και δρα ως ενεργοποιητής εδάφους"", ""Λίπασμα All-In-One με ασβέστη και ενισχυτικά χλοοτάπητα""]"
gid://shopify/Product/15448942903620,"[""Σύνθετο οργανικό-ανόργανο λίπασμα NPK (Mg) 8-4-5 (+2)"", ""Ενισχύει την ομορφιά των φυτών, με πιο έντονα χρώματα και περισσότερα άνθη"", ""Απολαύστε περισσότερους και νοστιμότερους καρπούς"", ""Επηρεάζει θετικά το σχηματισμό φρούτων, κονδύλων και βολβών"", ""Βελτιώνει την ποιότητα όσον αφορά τη γεύση, το χρώμα, το άρωμα και τη διάρκεια ζωής"", ""Βελτιώνει τη δομή του εδάφους και διεγείρει τους ευεργετικούς οργανισμούς του εδάφους"", ""Παρέχει συνεχή τροφοδοσία θρεπτικών συστατικών μέσω κόκκων αργής απελευθέρωσης για πάνω από 100 ημέρες"", ""Καθολικά εφαρμόσιμο - δεν επηρεάζει την οξύτητα του εδάφους"", ""Εξαιρετικά χαρακτηριστικά διάχυσης με μικροκόκκους χωρίς σκόνη"", ""Ενισχύει την αντίσταση στην ξηρασία, τον παγετό, τις ασθένειες και τα παράσιτα"", ""Λίπασμα All-In-One εμπλουτισμένο με ενισχυτικά φυτών"", ""Για βέλτιστα αποτελέσματα σε καλλωπιστικούς και λαχανόκηπους""]"
gid://shopify/Product/15448947294532,"[""Λίπασμα NPK 6-3-2 φυσικό και καθαρά φυτικής προέλευσης"", ""100% απαλλαγμένο από ζωικά προϊόντα όπως κοπριά, οστεάλευρο ή αιματάλευρο"", ""Βελτιώνει τη δομή του εδάφους και λειτουργεί ως ενεργοποιητής εδάφους"", ""Ευχάριστο άρωμα και κατάλληλο για εσωτερική και εξωτερική χρήση"", ""100% οργανικό, χωρίς ΓΤΟ, καθαρά φυτικής προέλευσης και φιλικό προς το περιβάλλον"", ""Χωρίς παθογόνα, μύκητες ή ανεπιθύμητα βακτήρια"", ""Υψηλή ικανότητα απορρόφησης υγρασίας και πλούσιο σε οργανική ύλη"", ""Ταχείας δράσης με σταθερή αποδέσμευση λιπάσματος μέσω κόκκων αργής απελευθέρωσης"", ""Εξαιρετικά χαρακτηριστικά απλώματος με κόκκους 2-5 mm χωρίς σκόνη"", ""Πλήρης θρέψη για τα φυτά, περιέχει όλα τα απαραίτητα θρεπτικά συστατικά"", ""Βιώσιμο, καθολικό λίπασμα κατάλληλο για όλα τα φυτά, καλλιέργειες και τύπους εδάφους""]"
gid://shopify/Product/15448947949892,"[""Βελτιώνει τη δομή και τη γονιμότητα του εδάφους"", ""NPK 2-2-3, πλούσιο σε μαγνήσιο, ασβέστιο, χουμικά και φουλβικά οξέα"", ""Πρόσθετα μέταλλα και ιχνοστοιχεία από λάβα"", ""Φτιαγμένο από 100% καθαρή κοπριά αγελάδας"", ""Σχεδόν άοσμο λόγω υγειονοποίησης και 100% απαλλαγμένο από σπόρους ζιζανίων"", ""Χωρίς παθογόνους οργανισμούς, ανεπιθύμητους μύκητες ή βακτήρια"", ""Σταθερή επίδραση λίπανσης μέσω σφαιριδίων αργής αποδέσμευσης > 120 ημέρες"", ""Ελάχιστη έκπλυση στοιχείων λόγω υψηλής οργανικής περιεκτικότητας δεσμευμένου αζώτου"", ""Δεν προκαλεί καύση των φύλλων λόγω πολύ χαμηλής περιεκτικότητας σε αμμωνία"", ""Περιέχει σημαντικά θρεπτικά συστατικά και περίπου 60% οργανική ύλη"", ""Καλά διαλυτά και χωρίς σκόνη σφαιρίδια με εξαιρετικό μοτίβο διασποράς"", ""Χρησιμοποιήσιμο σε όλες τις εποχές, εκτός από περιπτώσεις παγετού στο έδαφος"", ""Ιδανικό πλήρες λίπασμα φυτών και ενεργοποιητής εδάφους""]"
gid://shopify/Product/15448948146500,"[""Βελτιώνει τη δομή και τη γονιμότητα του εδάφους"", ""NPK 2-2-3, πλούσιο σε μαγνήσιο, ασβέστιο, χουμικά και φουλβικά οξέα"", ""Πρόσθετα μέταλλα και ιχνοστοιχεία από λάβα"", ""Φτιαγμένο από 100% καθαρή κοπριά αγελάδας"", ""Σχεδόν άοσμο λόγω υγειονοποίησης και 100% απαλλαγμένο από σπόρους ζιζανίων"", ""Χωρίς παθογόνους οργανισμούς, ανεπιθύμητους μύκητες ή βακτήρια"", ""Σταθερή επίδραση λίπανσης μέσω σφαιριδίων αργής αποδέσμευσης > 120 ημέρες"", ""Ελάχιστη έκπλυση στοιχείων λόγω υψηλής οργανικής περιεκτικότητας δεσμευμένου αζώτου"", ""Δεν προκαλεί καύση των φύλλων λόγω πολύ χαμηλής περιεκτικότητας σε αμμωνία"", ""Περιέχει σημαντικά θρεπτικά συστατικά και περίπου 60% οργανική ύλη"", ""Καλά διαλυτά και χωρίς σκόνη σφαιρίδια με εξαιρετικό μοτίβο διασποράς"", ""Χρησιμοποιήσιμο σε όλες τις εποχές, εκτός από περιπτώσεις παγετού στο έδαφος"", ""Ιδανικό πλήρες λίπασμα φυτών και ενεργοποιητής εδάφους""]"
gid://shopify/Product/15448949489988,"[""Σύνθετο οργανικό-ανόργανο λίπασμα NPK 9-2-7"", ""Λίπασμα κατάλληλο για βοσκοτόπια αλόγων"", ""Εξαιρετικά κατάλληλο και για βοσκοτόπια προβάτων, αιγών και ζώων χόμπι"", ""Παράγει υψηλής ποιότητας και εύγευστο γρασίδι/τροφή"", ""Προάγει υγιή και δομημένη σοδειά"", ""Βελτιώνει τη δομή του εδάφους και δρα ως ενεργοποιητής εδάφους"", ""Συνεχής ανάπτυξη μέσω μικροκόκκων αργής αποδέσμευσης με διάρκεια πάνω από 120 ημέρες"", ""Κάνει το γρασίδι πιο ανθεκτικό στην ξηρασία, τις ασθένειες και το στρες"", ""Το λίπασμα διεισδύει γρήγορα στο έδαφος, αποτρέποντας την κατανάλωση από τα ζώα"", ""Εφαρμόσιμο σε οποιαδήποτε εποχή, εκτός από περιόδους παγετού"", ""Πρόσθετα ανόργανα συστατικά και ιχνοστοιχεία από ηφαιστειακή τέφρα"", ""Ιδανικό λίπασμα για βοσκοτόπια""]"
gid://shopify/Product/15448949817668,"[""Αυξάνει την τιμή του pH του εδάφους"", ""Μειώνει τη βρύα και τα ζιζάνια"", ""Καλό για τη ζωή και τη δομή του εδάφους"", ""Ασβέστης 4 εποχών: Μπορεί να εφαρμοστεί όλο το χρόνο"", ""Εξασφαλίζει βέλτιστο σχηματισμό ριζών και γόνιμο έδαφος"", ""Δυνατότερες και πιο στέρεες ρίζες"", ""Κοκκώδης μορφή χωρίς σκόνη, δεν ξεπλένεται και έχει εξαιρετικό μοτίβο διασποράς"", ""Το μαγνήσιο εξασφαλίζει ένα όμορφο σκούρο πράσινο χρώμα στο γκαζόν και τα φυτά"", ""Παρέχει έμμεση ενέργεια μέσω βέλτιστης φωτοσύνθεσης και γονιμότητας του εδάφους"", ""Για πιο όμορφο, φρέσκο και υγιές γκαζόν και φυτά"", ""Καλή απορρόφηση θρεπτικών συστατικών, όπως άζωτο, κάλιο και μαγνήσιο""]"
gid://shopify/Product/15448951062852,"[""Σύνθετο οργανικό-ανόργανο λίπασμα NPK 9-2-7"", ""Λίπασμα κατάλληλο για βοσκοτόπια αλόγων"", ""Εξαιρετικά κατάλληλο και για βοσκοτόπια προβάτων, αιγών και ζώων χόμπι"", ""Παράγει υψηλής ποιότητας και εύγευστο γρασίδι/τροφή"", ""Προάγει υγιή και δομημένη σοδειά"", ""Βελτιώνει τη δομή του εδάφους και δρα ως ενεργοποιητής εδάφους"", ""Συνεχής ανάπτυξη μέσω μικροκόκκων αργής αποδέσμευσης με διάρκεια πάνω από 120 ημέρες"", ""Κάνει το γρασίδι πιο ανθεκτικό στην ξηρασία, τις ασθένειες και το στρες"", ""Το λίπασμα διεισδύει γρήγορα στο έδαφος, αποτρέποντας την κατανάλωση από τα ζώα"", ""Εφαρμόσιμο σε οποιαδήποτε εποχή, εκτός από περιόδους παγετού"", ""Πρόσθετα ανόργανα συστατικά και ιχνοστοιχεία από ηφαιστειακή τέφρα"", ""Ιδανικό λίπασμα για βοσκοτόπια""]"
gid://shopify/Product/15448953422148,"[""Σύνθετο οργανικό-ανόργανο λίπασμα NPK 9-2-7"", ""Λίπασμα κατάλληλο για βοσκοτόπια αλόγων"", ""Εξαιρετικά κατάλληλο και για βοσκοτόπια προβάτων, αιγών και ζώων χόμπι"", ""Παράγει υψηλής ποιότητας και εύγευστο γρασίδι/τροφή"", ""Προάγει υγιή και δομημένη σοδειά"", ""Βελτιώνει τη δομή του εδάφους και δρα ως ενεργοποιητής εδάφους"", ""Συνεχής ανάπτυξη μέσω μικροκόκκων αργής αποδέσμευσης με διάρκεια πάνω από 120 ημέρες"", ""Κάνει το γρασίδι πιο ανθεκτικό στην ξηρασία, τις ασθένειες και το στρες"", ""Το λίπασμα διεισδύει γρήγορα στο έδαφος, αποτρέποντας την κατανάλωση από τα ζώα"", ""Εφαρμόσιμο σε οποιαδήποτε εποχή, εκτός από περιόδους παγετού"", ""Πρόσθετα ανόργανα συστατικά και ιχνοστοιχεία από ηφαιστειακή τέφρα"", ""Ιδανικό λίπασμα για βοσκοτόπια""]"
gid://shopify/Product/15448953979204,"[""Σύνθετο οργανικό-ανόργανο λίπασμα NPK 9-2-7"", ""Λίπασμα κατάλληλο για βοσκοτόπια αλόγων"", ""Εξαιρετικά κατάλληλο και για βοσκοτόπια προβάτων, αιγών και ζώων χόμπι"", ""Παράγει υψηλής ποιότητας και εύγευστο γρασίδι/τροφή"", ""Προάγει υγιή και δομημένη σοδειά"", ""Βελτιώνει τη δομή του εδάφους και δρα ως ενεργοποιητής εδάφους"", ""Συνεχής ανάπτυξη μέσω μικροκόκκων αργής αποδέσμευσης με διάρκεια πάνω από 120 ημέρες"", ""Κάνει το γρασίδι πιο ανθεκτικό στην ξηρασία, τις ασθένειες και το στρες"", ""Το λίπασμα διεισδύει γρήγορα στο έδαφος, αποτρέποντας την κατανάλωση από τα ζώα"", ""Εφαρμόσιμο σε οποιαδήποτε εποχή, εκτός από περιόδους παγετού"", ""Πρόσθετα ανόργανα συστατικά και ιχνοστοιχεία από ηφαιστειακή τέφρα"", ""Ιδανικό λίπασμα για βοσκοτόπια""]"
gid://shopify/Product/15448954503492,"[""Σύνθετο οργανικό-ανόργανο λίπασμα NPK (Mg) 6-2-12 (+2)"", ""Ισχυρό γρασίδι τον χειμώνα, με όμορφα αποτελέσματα ορατά μέχρι την άνοιξη"", ""Προκαλεί έναν ισχυρό, σκούρο πράσινο χλοοτάπητα"", ""Αυξάνει την ανθεκτικότητα απέναντι στην ξηρασία, τον παγετό, τις ασθένειες και τα παράσιτα"", ""Βελτιώνει τη δομή του εδάφους και προάγει τη θετική ζωή του εδάφους"", ""Συνεχής παροχή θρεπτικών ουσιών μέσω κοκκίων αργής αποδέσμευσης > 100 ημερών"", ""Καθολικά εφαρμόσιμο – δεν επηρεάζει το pH του εδάφους"", ""Εξαιρετική κατανομή με μικροκοκκία χωρίς σκόνη"", ""Καταστέλλει την ανεπιθύμητη ανάπτυξη βρύων και ζιζανίων"", ""Το Φθινοπωρινό Λίπασμα All-In-One είναι εμπλουτισμένο με ενισχυτικά φυτών""]"
gid://shopify/Product/15448956797252,"[""Σύνθετο οργανικό-ανόργανο λίπασμα NPK 9-2-7"", ""Λίπασμα κατάλληλο για βοσκοτόπια αλόγων"", ""Εξαιρετικά κατάλληλο και για βοσκοτόπια προβάτων, αιγών και ζώων χόμπι"", ""Παράγει υψηλής ποιότητας και εύγευστο γρασίδι/τροφή"", ""Προάγει υγιή και δομημένη σοδειά"", ""Βελτιώνει τη δομή του εδάφους και δρα ως ενεργοποιητής εδάφους"", ""Συνεχής ανάπτυξη μέσω μικροκόκκων αργής αποδέσμευσης με διάρκεια πάνω από 120 ημέρες"", ""Κάνει το γρασίδι πιο ανθεκτικό στην ξηρασία, τις ασθένειες και το στρες"", ""Το λίπασμα διεισδύει γρήγορα στο έδαφος, αποτρέποντας την κατανάλωση από τα ζώα"", ""Εφαρμόσιμο σε οποιαδήποτε εποχή, εκτός από περιόδους παγετού"", ""Πρόσθετα ανόργανα συστατικά και ιχνοστοιχεία από ηφαιστειακή τέφρα"", ""Ιδανικό λίπασμα για βοσκοτόπια""]"
gid://shopify/Product/15448958894404,"[""Σύνθετο οργανικό-ανόργανο λίπασμα NPK 9-2-7"", ""Λίπασμα κατάλληλο για βοσκοτόπια αλόγων"", ""Εξαιρετικά κατάλληλο και για βοσκοτόπια προβάτων, αιγών και ζώων χόμπι"", ""Παράγει υψηλής ποιότητας και εύγευστο γρασίδι/τροφή"", ""Προάγει υγιή και δομημένη σοδειά"", ""Βελτιώνει τη δομή του εδάφους και δρα ως ενεργοποιητής εδάφους"", ""Συνεχής ανάπτυξη μέσω μικροκόκκων αργής αποδέσμευσης με διάρκεια πάνω από 120 ημέρες"", ""Κάνει το γρασίδι πιο ανθεκτικό στην ξηρασία, τις ασθένειες και το στρες"", ""Το λίπασμα διεισδύει γρήγορα στο έδαφος, αποτρέποντας την κατανάλωση από τα ζώα"", ""Εφαρμόσιμο σε οποιαδήποτε εποχή, εκτός από περιόδους παγετού"", ""Πρόσθετα ανόργανα συστατικά και ιχνοστοιχεία από ηφαιστειακή τέφρα"", ""Ιδανικό λίπασμα για βοσκοτόπια""]"
gid://shopify/Product/15448960172356,"[""Σύνθετο οργανικό-ανόργανο λίπασμα NPK (Mg) 6-2-12 (+2)"", ""Ισχυρό γρασίδι τον χειμώνα, με όμορφα αποτελέσματα ορατά μέχρι την άνοιξη"", ""Προκαλεί έναν ισχυρό, σκούρο πράσινο χλοοτάπητα"", ""Αυξάνει την ανθεκτικότητα απέναντι στην ξηρασία, τον παγετό, τις ασθένειες και τα παράσιτα"", ""Βελτιώνει τη δομή του εδάφους και προάγει τη θετική ζωή του εδάφους"", ""Συνεχής παροχή θρεπτικών ουσιών μέσω κοκκίων αργής αποδέσμευσης > 100 ημερών"", ""Καθολικά εφαρμόσιμο – δεν επηρεάζει το pH του εδάφους"", ""Εξαιρετική κατανομή με μικροκοκκία χωρίς σκόνη"", ""Καταστέλλει την ανεπιθύμητη ανάπτυξη βρύων και ζιζανίων"", ""Το Φθινοπωρινό Λίπασμα All-In-One είναι εμπλουτισμένο με ενισχυτικά φυτών""]"
