GID,short_description
gid://shopify/Product/15448942346564,"[""Organisk-mineral flerämnesgödsel NPK (Mg) 9-2-7 (+3)"", ""För en djupt grön, robust gräsmatta utan ogräs och mossa"", ""Rik på kalium för att stärka gräsmattan"", ""Fri från järnsulfat - fläckar inte"", ""Säkerställer en stark, hälsosam och tät gräsyta"", ""Ökar motståndskraften mot torka, sjukdomar och frost"", ""Hindrar oönskad moss- och ogrästtillväxt"", ""Praktiskt taget luktfri och fri från bakterier tack vare sanering"", ""Utmärkt spridning tack vare dammfri mikrogranulatblandning"", ""Ger upp till 100 dagars fullständig näring"", ""Berikad med magnesium för en djupt grön gräsmatta"", ""Förbättrar jordstrukturen och fungerar som en jordaktivator"", ""Allt-i-ett gödsel med kalk och grässtärkare""]"
gid://shopify/Product/15448942903620,"[""Sammansatt organisk-mineralgödsel NPK (Mg) 8+4+5 (+2)"", ""Förhöjer växternas skönhet, med djupare färger och fler blommor"", ""Njut av fler och smakrikare frukter"", ""Positivt påverkar bildandet av frukter, knölar och lökar"", ""Förbättrar kvaliteten vad gäller smak, färg, doft och hållbarhet"", ""Förbättrar jordstrukturen och stimulerar fördelaktiga jordorganismer"", ""Ger en konstant näringstillförsel genom långtidsverkande granulat i över 100 dagar"", ""Universellt tillämplig - påverkar inte jordens surhet"", ""Utmärkta spridningsegenskaper med dammfria mikrogranulat"", ""Ökar motståndskraften mot torka, frost, sjukdomar och skadedjur"", ""Allt-i-ett-gödsel berikad med växtförstärkare"", ""För optimala resultat i prydnads- och köksträdgårdar""]"
gid://shopify/Product/15448947294532,"[""NPK 6-3-2 naturligt och rent växtbaserat gödselmedel"", ""100% fritt från animaliska produkter såsom gödsel, benmjöl eller blodmjöl"", ""Förbättrar jordstrukturen och fungerar som jordaktivator"", ""Behaglig doft och lämplig för inomhus- och utomhusbruk"", ""100% organiskt, GMO-fritt, rent växtbaserat och miljövänligt"", ""Patogenfritt; inga patogener, oönskade mögel eller bakterier"", ""Hög fuktabsorptionskapacitet och rikt på organiskt material"", ""Snabbverkande med en konsekvent gödselsläppning genom långtidsverkande granulat"", ""Utmärkta spridningsegenskaper med dammfria 2-5 mm granulat"", ""Komplett växtnäring, innehållande alla essentiella näringsämnen"", ""Hållbart universalgödsel lämpligt för alla växter, grödor och jordtyper""]"
gid://shopify/Product/15448947949892,"[""Förbättrar jordstrukturen och jordens bördighet"", ""NPK 2-2-3, rik på magnesium, kalcium, humussyror och fulvosyror"", ""Extra tillsatta mineraler och spårämnen från lavamjöl"", ""Tillverkad av 100% ren kogödsel"", ""Nästan luktfri tack vare hygienisering och 100% fri från ogräsfrön"", ""Patogenfri; inga patogener, oönskade mögel eller bakterier"", ""Konstant gödslingseffekt genom långtidsverkande pellets > 120 dagar"", ""Minimal urlakning av mineralämnen tack vare hög organisk halt av bundet kväve"", ""Ingen bladbränning tack vare mycket lågt ammoniakinnehåll"", ""Innehåller viktiga näringsämnen och cirka 60% organiskt material"", ""Lättlösliga och dammfria pellets med utmärkt spridningsmönster"", ""Användbar under alla årstider, utom vid markfrost"", ""Perfekt allround växtgödsel och jordaktivator""]"
gid://shopify/Product/15448948146500,"[""Förbättrar jordstrukturen och jordens bördighet"", ""NPK 2-2-3, rik på magnesium, kalcium, humussyror och fulvosyror"", ""Extra tillsatta mineraler och spårämnen från lavamjöl"", ""Tillverkad av 100% ren kogödsel"", ""Nästan luktfri tack vare hygienisering och 100% fri från ogräsfrön"", ""Patogenfri; inga patogener, oönskade mögel eller bakterier"", ""Konstant gödslingseffekt genom långtidsverkande pellets > 120 dagar"", ""Minimal urlakning av mineralämnen tack vare hög organisk halt av bundet kväve"", ""Ingen bladbränning tack vare mycket lågt ammoniakinnehåll"", ""Innehåller viktiga näringsämnen och cirka 60% organiskt material"", ""Lättlösliga och dammfria pellets med utmärkt spridningsmönster"", ""Användbar under alla årstider, utom vid markfrost"", ""Perfekt allround växtgödsel och jordaktivator""]"
gid://shopify/Product/15448949489988,"[""Sammansatt organisk-mineralgödsel NPK 9-2-7"", ""Gödsel lämplig för hästbeten"", ""Även mycket lämplig för får-, get- och hobbydjursbeten"", ""Resulterar i högkvalitativt och smakligt gräs/foder"", ""Främjar en hälsosam och strukturerad skörd"", ""Förbättrar jordstrukturen och fungerar som jordaktivator"", ""Konsekvent tillväxt genom långtidsverkande mikrogranulat med en varaktighet på över 120 dagar"", ""Gör gräset mer motståndskraftigt mot torka, sjukdomar och stress"", ""Gödseln tränger snabbt ner i jorden och förhindrar konsumtion av djur"", ""Användbar under alla årstider, utom vid markfrost"", ""Tillsatta mineraler och spårämnen från vulkanisk aska"", ""Perfekt allt-i-ett-gödsel för betesmarker""]"
gid://shopify/Product/15448949817668,"[""Ökar pH-värdet i jorden"", ""Minskar mossa och ogräs"", ""Bra för jordens liv och struktur"", ""4-säsongskalk: Kan appliceras året runt"", ""Säkerställer optimal rotbildning och bördig jord"", ""Starkare och fastare rötter"", ""Dammfritt granulat, sköljs inte bort och har ett utmärkt spridningsmönster"", ""Magnesium säkerställer en vacker mörkgrön färg på gräsmattor och växter"", ""Ger indirekt energi genom optimal fotosyntes och jordens bördighet"", ""För vackrare, friskare och hälsosammare gräsmattor och växter"", ""Bra absorption av näringsämnen, såsom kväve, kalium och magnesium""]"
gid://shopify/Product/15448951062852,"[""Sammansatt organisk-mineralgödsel NPK 9-2-7"", ""Gödsel lämplig för hästbeten"", ""Även mycket lämplig för får-, get- och hobbydjursbeten"", ""Resulterar i högkvalitativt och smakligt gräs/foder"", ""Främjar en hälsosam och strukturerad skörd"", ""Förbättrar jordstrukturen och fungerar som jordaktivator"", ""Konsekvent tillväxt genom långtidsverkande mikrogranulat med en varaktighet på över 120 dagar"", ""Gör gräset mer motståndskraftigt mot torka, sjukdomar och stress"", ""Gödseln tränger snabbt ner i jorden och förhindrar konsumtion av djur"", ""Användbar under alla årstider, utom vid markfrost"", ""Tillsatta mineraler och spårämnen från vulkanisk aska"", ""Perfekt allt-i-ett-gödsel för betesmarker""]"
gid://shopify/Product/15448953422148,"[""Sammansatt organisk-mineralgödsel NPK 9-2-7"", ""Gödsel lämplig för hästbeten"", ""Även mycket lämplig för får-, get- och hobbydjursbeten"", ""Resulterar i högkvalitativt och smakligt gräs/foder"", ""Främjar en hälsosam och strukturerad skörd"", ""Förbättrar jordstrukturen och fungerar som jordaktivator"", ""Konsekvent tillväxt genom långtidsverkande mikrogranulat med en varaktighet på över 120 dagar"", ""Gör gräset mer motståndskraftigt mot torka, sjukdomar och stress"", ""Gödseln tränger snabbt ner i jorden och förhindrar konsumtion av djur"", ""Användbar under alla årstider, utom vid markfrost"", ""Tillsatta mineraler och spårämnen från vulkanisk aska"", ""Perfekt allt-i-ett-gödsel för betesmarker""]"
gid://shopify/Product/15448953979204,"[""Sammansatt organisk-mineralgödsel NPK 9-2-7"", ""Gödsel lämplig för hästbeten"", ""Även mycket lämplig för får-, get- och hobbydjursbeten"", ""Resulterar i högkvalitativt och smakligt gräs/foder"", ""Främjar en hälsosam och strukturerad skörd"", ""Förbättrar jordstrukturen och fungerar som jordaktivator"", ""Konsekvent tillväxt genom långtidsverkande mikrogranulat med en varaktighet på över 120 dagar"", ""Gör gräset mer motståndskraftigt mot torka, sjukdomar och stress"", ""Gödseln tränger snabbt ner i jorden och förhindrar konsumtion av djur"", ""Användbar under alla årstider, utom vid markfrost"", ""Tillsatta mineraler och spårämnen från vulkanisk aska"", ""Perfekt allt-i-ett-gödsel för betesmarker""]"
gid://shopify/Product/15448954503492,"[""Sammansatt organisk-mineralgödsel NPK (Mg) 6-2-12 (+2)"", ""Starkt gräs på vintern, vackra resultat synliga fram till våren"", ""Resulterar i en stark, mörkgrön gräsmatta"", ""Ökar motståndskraften mot torka, frost, sjukdomar och skadedjur"", ""Förbättrar jordstrukturen och främjar positivt jordliv"", ""Kontinuerlig näringstillförsel genom långtidsverkande granulat > 100 dagar"", ""Universellt tillämpbar – påverkar inte jordens pH"", ""Utmärkt spridningsmönster med dammfria mikrogranulat"", ""Undertrycker oönskad mossa och ogräs"", ""Höstgödsel Allt-i-ett är berikad med växtförstärkare""]"
gid://shopify/Product/15448956797252,"[""Sammansatt organisk-mineralgödsel NPK 9-2-7"", ""Gödsel lämplig för hästbeten"", ""Även mycket lämplig för får-, get- och hobbydjursbeten"", ""Resulterar i högkvalitativt och smakligt gräs/foder"", ""Främjar en hälsosam och strukturerad skörd"", ""Förbättrar jordstrukturen och fungerar som jordaktivator"", ""Konsekvent tillväxt genom långtidsverkande mikrogranulat med en varaktighet på över 120 dagar"", ""Gör gräset mer motståndskraftigt mot torka, sjukdomar och stress"", ""Gödseln tränger snabbt ner i jorden och förhindrar konsumtion av djur"", ""Användbar under alla årstider, utom vid markfrost"", ""Tillsatta mineraler och spårämnen från vulkanisk aska"", ""Perfekt allt-i-ett-gödsel för betesmarker""]"
gid://shopify/Product/15448958894404,"[""Sammansatt organisk-mineralgödsel NPK 9-2-7"", ""Gödsel lämplig för hästbeten"", ""Även mycket lämplig för får-, get- och hobbydjursbeten"", ""Resulterar i högkvalitativt och smakligt gräs/foder"", ""Främjar en hälsosam och strukturerad skörd"", ""Förbättrar jordstrukturen och fungerar som jordaktivator"", ""Konsekvent tillväxt genom långtidsverkande mikrogranulat med en varaktighet på över 120 dagar"", ""Gör gräset mer motståndskraftigt mot torka, sjukdomar och stress"", ""Gödseln tränger snabbt ner i jorden och förhindrar konsumtion av djur"", ""Användbar under alla årstider, utom vid markfrost"", ""Tillsatta mineraler och spårämnen från vulkanisk aska"", ""Perfekt allt-i-ett-gödsel för betesmarker""]"
gid://shopify/Product/15448960172356,"[""Sammansatt organisk-mineralgödsel NPK (Mg) 6-2-12 (+2)"", ""Starkt gräs på vintern, vackra resultat synliga fram till våren"", ""Resulterar i en stark, mörkgrön gräsmatta"", ""Ökar motståndskraften mot torka, frost, sjukdomar och skadedjur"", ""Förbättrar jordstrukturen och främjar positivt jordliv"", ""Kontinuerlig näringstillförsel genom långtidsverkande granulat > 100 dagar"", ""Universellt tillämpbar – påverkar inte jordens pH"", ""Utmärkt spridningsmönster med dammfria mikrogranulat"", ""Undertrycker oönskad mossa och ogräs"", ""Höstgödsel Allt-i-ett är berikad med växtförstärkare""]"
gid://shopify/Product/15448960303428,"[""Sammansatt organisk-mineralgödsel NPK (Mg) 6-2-12 (+2)"", ""Starkt gräs på vintern, vackra resultat synliga fram till våren"", ""Resulterar i en stark, mörkgrön gräsmatta"", ""Ökar motståndskraften mot torka, frost, sjukdomar och skadedjur"", ""Förbättrar jordstrukturen och främjar positivt jordliv"", ""Kontinuerlig näringstillförsel genom långtidsverkande granulat > 100 dagar"", ""Universellt tillämpbar – påverkar inte jordens pH"", ""Utmärkt spridningsmönster med dammfria mikrogranulat"", ""Undertrycker oönskad mossa och ogräs"", ""Höstgödsel Allt-i-ett är berikad med växtförstärkare""]"
gid://shopify/Product/15448960565572,"[""Sammansatt organisk-mineralgödsel NPK (Mg) 6-2-12 (+2)"", ""Starkt gräs på vintern, vackra resultat synliga fram till våren"", ""Resulterar i en stark, mörkgrön gräsmatta"", ""Ökar motståndskraften mot torka, frost, sjukdomar och skadedjur"", ""Förbättrar jordstrukturen och främjar positivt jordliv"", ""Kontinuerlig näringstillförsel genom långtidsverkande granulat > 100 dagar"", ""Universellt tillämpbar – påverkar inte jordens pH"", ""Utmärkt spridningsmönster med dammfria mikrogranulat"", ""Undertrycker oönskad mossa och ogräs"", ""Höstgödsel Allt-i-ett är berikad med växtförstärkare""]"
gid://shopify/Product/15448960631108,"[""Sammansatt organisk-mineralgödsel NPK (Mg) 6-2-12 (+2)"", ""Starkt gräs på vintern, vackra resultat synliga fram till våren"", ""Resulterar i en stark, mörkgrön gräsmatta"", ""Ökar motståndskraften mot torka, frost, sjukdomar och skadedjur"", ""Förbättrar jordstrukturen och främjar positivt jordliv"", ""Kontinuerlig näringstillförsel genom långtidsverkande granulat > 100 dagar"", ""Universellt tillämpbar – påverkar inte jordens pH"", ""Utmärkt spridningsmönster med dammfria mikrogranulat"", ""Undertrycker oönskad mossa och ogräs"", ""Höstgödsel Allt-i-ett är berikad med växtförstärkare""]"
gid://shopify/Product/15448960696644,"[""Organisk-mineral flerämnesgödsel NPK (Mg) 9-2-7 (+3)"", ""För en djupt grön, robust gräsmatta utan ogräs och mossa"", ""Rik på kalium för att stärka gräsmattan"", ""Fri från järnsulfat - fläckar inte"", ""Säkerställer en stark, hälsosam och tät gräsyta"", ""Ökar motståndskraften mot torka, sjukdomar och frost"", ""Hindrar oönskad moss- och ogrästtillväxt"", ""Praktiskt taget luktfri och fri från bakterier tack vare sanering"", ""Utmärkt spridning tack vare dammfri mikrogranulatblandning"", ""Ger upp till 100 dagars fullständig näring"", ""Berikad med magnesium för en djupt grön gräsmatta"", ""Förbättrar jordstrukturen och fungerar som en jordaktivator"", ""Allt-i-ett gödsel med kalk och grässtärkare""]"
gid://shopify/Product/15448960991556,"[""Organisk-mineral flerämnesgödsel NPK (Mg) 9-2-7 (+3)"", ""För en djupt grön, robust gräsmatta utan ogräs och mossa"", ""Rik på kalium för att stärka gräsmattan"", ""Fri från järnsulfat - fläckar inte"", ""Säkerställer en stark, hälsosam och tät gräsyta"", ""Ökar motståndskraften mot torka, sjukdomar och frost"", ""Hindrar oönskad moss- och ogrästtillväxt"", ""Praktiskt taget luktfri och fri från bakterier tack vare sanering"", ""Utmärkt spridning tack vare dammfri mikrogranulatblandning"", ""Ger upp till 100 dagars fullständig näring"", ""Berikad med magnesium för en djupt grön gräsmatta"", ""Förbättrar jordstrukturen och fungerar som en jordaktivator"", ""Allt-i-ett gödsel med kalk och grässtärkare""]"
gid://shopify/Product/15448961155396,"[""Sammansatt organisk-mineralgödsel NPK (Mg) 6-2-12 (+2)"", ""Starkt gräs på vintern, vackra resultat synliga fram till våren"", ""Resulterar i en stark, mörkgrön gräsmatta"", ""Ökar motståndskraften mot torka, frost, sjukdomar och skadedjur"", ""Förbättrar jordstrukturen och främjar positivt jordliv"", ""Kontinuerlig näringstillförsel genom långtidsverkande granulat > 100 dagar"", ""Universellt tillämpbar – påverkar inte jordens pH"", ""Utmärkt spridningsmönster med dammfria mikrogranulat"", ""Undertrycker oönskad mossa och ogräs"", ""Höstgödsel Allt-i-ett är berikad med växtförstärkare""]"
gid://shopify/Product/15448961319236,"[""Organisk-mineral flerämnesgödsel NPK (Mg) 9-2-7 (+3)"", ""För en djupt grön, robust gräsmatta utan ogräs och mossa"", ""Rik på kalium för att stärka gräsmattan"", ""Fri från järnsulfat - fläckar inte"", ""Säkerställer en stark, hälsosam och tät gräsyta"", ""Ökar motståndskraften mot torka, sjukdomar och frost"", ""Hindrar oönskad moss- och ogrästtillväxt"", ""Praktiskt taget luktfri och fri från bakterier tack vare sanering"", ""Utmärkt spridning tack vare dammfri mikrogranulatblandning"", ""Ger upp till 100 dagars fullständig näring"", ""Berikad med magnesium för en djupt grön gräsmatta"", ""Förbättrar jordstrukturen och fungerar som en jordaktivator"", ""Allt-i-ett gödsel med kalk och grässtärkare""]"
gid://shopify/Product/15448961909060,"[""Organisk-mineral flerämnesgödsel NPK (Mg) 9-2-7 (+3)"", ""För en djupt grön, robust gräsmatta utan ogräs och mossa"", ""Rik på kalium för att stärka gräsmattan"", ""Fri från järnsulfat - fläckar inte"", ""Säkerställer en stark, hälsosam och tät gräsyta"", ""Ökar motståndskraften mot torka, sjukdomar och frost"", ""Hindrar oönskad moss- och ogrästtillväxt"", ""Praktiskt taget luktfri och fri från bakterier tack vare sanering"", ""Utmärkt spridning tack vare dammfri mikrogranulatblandning"", ""Ger upp till 100 dagars fullständig näring"", ""Berikad med magnesium för en djupt grön gräsmatta"", ""Förbättrar jordstrukturen och fungerar som en jordaktivator"", ""Allt-i-ett gödsel med kalk och grässtärkare""]"
gid://shopify/Product/15448964104516,"[""Organisk-mineral flerämnesgödsel NPK (Mg) 9-2-7 (+3)"", ""För en djupt grön, robust gräsmatta utan ogräs och mossa"", ""Rik på kalium för att stärka gräsmattan"", ""Fri från järnsulfat - fläckar inte"", ""Säkerställer en stark, hälsosam och tät gräsyta"", ""Ökar motståndskraften mot torka, sjukdomar och frost"", ""Hindrar oönskad moss- och ogrästtillväxt"", ""Praktiskt taget luktfri och fri från bakterier tack vare sanering"", ""Utmärkt spridning tack vare dammfri mikrogranulatblandning"", ""Ger upp till 100 dagars fullständig näring"", ""Berikad med magnesium för en djupt grön gräsmatta"", ""Förbättrar jordstrukturen och fungerar som en jordaktivator"", ""Allt-i-ett gödsel med kalk och grässtärkare""]"
gid://shopify/Product/15448964202820,"[""Organisk-mineral flerämnesgödsel NPK (Mg) 9-2-7 (+3)"", ""För en djupt grön, robust gräsmatta utan ogräs och mossa"", ""Rik på kalium för att stärka gräsmattan"", ""Fri från järnsulfat - fläckar inte"", ""Säkerställer en stark, hälsosam och tät gräsyta"", ""Ökar motståndskraften mot torka, sjukdomar och frost"", ""Hindrar oönskad moss- och ogrästtillväxt"", ""Praktiskt taget luktfri och fri från bakterier tack vare sanering"", ""Utmärkt spridning tack vare dammfri mikrogranulatblandning"", ""Ger upp till 100 dagars fullständig näring"", ""Berikad med magnesium för en djupt grön gräsmatta"", ""Förbättrar jordstrukturen och fungerar som en jordaktivator"", ""Allt-i-ett gödsel med kalk och grässtärkare""]"
gid://shopify/Product/15448964661572,"[""Sammansatt organisk-mineralgödsel NPK (Mg) 8+4+5 (+2)"", ""Förhöjer växternas skönhet, med djupare färger och fler blommor"", ""Njut av fler och smakrikare frukter"", ""Positivt påverkar bildandet av frukter, knölar och lökar"", ""Förbättrar kvaliteten vad gäller smak, färg, doft och hållbarhet"", ""Förbättrar jordstrukturen och stimulerar fördelaktiga jordorganismer"", ""Ger en konstant näringstillförsel genom långtidsverkande granulat i över 100 dagar"", ""Universellt tillämplig - påverkar inte jordens surhet"", ""Utmärkta spridningsegenskaper med dammfria mikrogranulat"", ""Ökar motståndskraften mot torka, frost, sjukdomar och skadedjur"", ""Allt-i-ett-gödsel berikad med växtförstärkare"", ""För optimala resultat i prydnads- och köksträdgårdar""]"
gid://shopify/Product/15448972951876,"[""Sammansatt organisk-mineralgödsel NPK (Mg) 8+4+5 (+2)"", ""Förhöjer växternas skönhet, med djupare färger och fler blommor"", ""Njut av fler och smakrikare frukter"", ""Positivt påverkar bildandet av frukter, knölar och lökar"", ""Förbättrar kvaliteten vad gäller smak, färg, doft och hållbarhet"", ""Förbättrar jordstrukturen och stimulerar fördelaktiga jordorganismer"", ""Ger en konstant näringstillförsel genom långtidsverkande granulat i över 100 dagar"", ""Universellt tillämplig - påverkar inte jordens surhet"", ""Utmärkta spridningsegenskaper med dammfria mikrogranulat"", ""Ökar motståndskraften mot torka, frost, sjukdomar och skadedjur"", ""Allt-i-ett-gödsel berikad med växtförstärkare"", ""För optimala resultat i prydnads- och köksträdgårdar""]"
gid://shopify/Product/15448973279556,"[""Sammansatt organisk-mineralgödsel NPK (Mg) 8+4+5 (+2)"", ""Förhöjer växternas skönhet, med djupare färger och fler blommor"", ""Njut av fler och smakrikare frukter"", ""Positivt påverkar bildandet av frukter, knölar och lökar"", ""Förbättrar kvaliteten vad gäller smak, färg, doft och hållbarhet"", ""Förbättrar jordstrukturen och stimulerar fördelaktiga jordorganismer"", ""Ger en konstant näringstillförsel genom långtidsverkande granulat i över 100 dagar"", ""Universellt tillämplig - påverkar inte jordens surhet"", ""Utmärkta spridningsegenskaper med dammfria mikrogranulat"", ""Ökar motståndskraften mot torka, frost, sjukdomar och skadedjur"", ""Allt-i-ett-gödsel berikad med växtförstärkare"", ""För optimala resultat i prydnads- och köksträdgårdar""]"
