GID,short_description
gid://shopify/Product/15448942346564,"[""Organic-mineral multi-nutrient fertiliser NPK (Mg) 9-2-7 (+3)"", ""For a deep green, robust lawn without weeds and moss"", ""Rich in potassium to strengthen the turf"", ""Free from iron sulphate - does not stain"", ""Ensures a strong, healthy and dense turf"", ""Increases resilience against drought, diseases and frost"", ""Hinders unwanted moss and weed growth"", ""Virtually odourless and germ-free due to sanitisation"", ""Excellent spread due to dust-free microgranulate mixture"", ""Provides up to 100 days of complete nutrition"", ""Enriched with magnesium for a deep green grass colour"", ""Improves soil structure and acts as a soil activator"", ""All-In-One fertiliser with lime and grass strengtheners""]"
gid://shopify/Product/15448942903620,"[""Compound organic-mineral fertilizer NPK (Mg) 8-4-5 (+2)"", ""Enhances plant health, deeper colors, and more flowers"", ""Promotes higher yields and better-tasting fruits"", ""Supports the formation of fruits, tubers, and bulbs"", ""Improves quality factors such as taste, color, aroma, and shelf life"", ""Enhances soil structure and stimulates beneficial soil life"", ""Provides a continuous nutrient supply with slow-release granules lasting over 100 days"", ""Universally applicable – does not affect soil pH"", ""Offers excellent spreading properties with dust-free micro granules"", ""Increases resilience against drought, frost, diseases, and pests"", ""All-In-One fertilizer enriched with plant enhancers"", ""Ideal for both ornamental and vegetable gardens for optimal results""]"
gid://shopify/Product/15448947294532,"[""NPK 6-3-2 natural and purely plant-based fertilizer"", ""100% free from animal products such as manure, bone meal, or blood meal"", ""Improves soil structure and acts as a soil activator"", ""Has a pleasant scent and is suitable for indoor and outdoor use"", ""100% organic, GMO-free, purely plant-based, and environmentally friendly"", ""Pathogen-free; no harmful pathogens, unwanted mold, or bacteria"", ""High moisture absorption capacity and rich in organic matter"", ""Rapid action with a consistent flow of nutrients through slow-release granules"", ""Excellent spreading pattern with dust-free granules of 2-5 mm"", ""Complete plant nutrition, containing all essential nutrients"", ""Sustainable universal fertilizer suitable for all plants, crops, and soil types""]"
gid://shopify/Product/15448947949892,"[""Improves soil structure and fertility"", ""NPK 2-2-3, rich in magnesium, calcium, humic acids and fulvic acids"", ""Additional minerals and trace elements from lava meal"", ""Produced from 100% pure cow manure"", ""Virtually odourless due to sanitisation and 100% free from weed seeds"", ""Pathogen-free; no germs, unwanted fungi or bacteria"", ""Constant nutrient release through slow-release granules > 120 days"", ""Minimal leaching of mineral elements due to high organic content of bound nitrogen"", ""No leaf scorching due to very low ammonia content"", ""Contains important nutrients and approximately 60% organic matter"", ""Easily soluble and dust-free granules with excellent spreading pattern"", ""Applicable in all seasons, except when there's frost in the ground"", ""Perfect all-round fertiliser for landscaping and soil activator""]"
gid://shopify/Product/15448948146500,"[""Improves soil structure and fertility"", ""NPK 2-2-3, rich in magnesium, calcium, humic acids and fulvic acids"", ""Additional minerals and trace elements from lava meal"", ""Produced from 100% pure cow manure"", ""Virtually odourless due to sanitisation and 100% free from weed seeds"", ""Pathogen-free; no germs, unwanted fungi or bacteria"", ""Constant nutrient release through slow-release granules > 120 days"", ""Minimal leaching of mineral elements due to high organic content of bound nitrogen"", ""No leaf scorching due to very low ammonia content"", ""Contains important nutrients and approximately 60% organic matter"", ""Easily soluble and dust-free granules with excellent spreading pattern"", ""Applicable in all seasons, except when there's frost in the ground"", ""Perfect all-round fertiliser for landscaping and soil activator""]"
gid://shopify/Product/15448949489988,"[""Compound organo-mineral fertiliser NPK (Mg) 9-2-7 (+3)"", ""Fertiliser suitable for horse pastures"", ""Also highly suitable for sheep, goats, and hobby livestock pastures"", ""Produces high-quality and palatable grass/roughage"", ""For a healthy and fibre-rich crop"", ""Improves soil structure and acts as a soil activator"", ""Consistent growth thanks to slow-release microgranulate with an active duration of over 120 days"", ""Makes grass more resistant to drought, diseases, and wear"", ""The fertiliser quickly penetrates the soil, preventing uptake by animals"", ""Usable in any season, except during ground frost"", ""Enriched with additional minerals and trace elements from lava meal"", ""Perfect all-in-one fertiliser for pastures""]"
gid://shopify/Product/15448949817668,"[""Increases the pH value of the soil"", ""Reduces moss and weeds"", ""Beneficial for soil life and structure"", ""4-season lime: Can be applied all year round"", ""Ensures optimal root formation and fertile soil"", ""Stronger and firmer roots"", ""Dust-free granulate, doesn't get washed away and has an excellent spreading pattern"", ""Magnesium ensures a beautiful dark green colour of lawns and plants"", ""Provides indirect energy through optimal photosynthesis and soil fertility"", ""For more beautiful, fresher and healthier lawns and plants"", ""Good absorption of nutrients, such as nitrogen, potassium and magnesium.""]"
gid://shopify/Product/15448951062852,"[""Compound organo-mineral fertiliser NPK (Mg) 9-2-7 (+3)"", ""Fertiliser suitable for horse pastures"", ""Also highly suitable for sheep, goats, and hobby livestock pastures"", ""Produces high-quality and palatable grass/roughage"", ""For a healthy and fibre-rich crop"", ""Improves soil structure and acts as a soil activator"", ""Consistent growth thanks to slow-release microgranulate with an active duration of over 120 days"", ""Makes grass more resistant to drought, diseases, and wear"", ""The fertiliser quickly penetrates the soil, preventing uptake by animals"", ""Usable in any season, except during ground frost"", ""Enriched with additional minerals and trace elements from lava meal"", ""Perfect all-in-one fertiliser for pastures""]"
gid://shopify/Product/15448953422148,"[""Compound organo-mineral fertiliser NPK (Mg) 9-2-7 (+3)"", ""Fertiliser suitable for horse pastures"", ""Also highly suitable for sheep, goats, and hobby livestock pastures"", ""Produces high-quality and palatable grass/roughage"", ""For a healthy and fibre-rich crop"", ""Improves soil structure and acts as a soil activator"", ""Consistent growth thanks to slow-release microgranulate with an active duration of over 120 days"", ""Makes grass more resistant to drought, diseases, and wear"", ""The fertiliser quickly penetrates the soil, preventing uptake by animals"", ""Usable in any season, except during ground frost"", ""Enriched with additional minerals and trace elements from lava meal"", ""Perfect all-in-one fertiliser for pastures""]"
gid://shopify/Product/15448953979204,"[""Compound organo-mineral fertiliser NPK (Mg) 9-2-7 (+3)"", ""Fertiliser suitable for horse pastures"", ""Also highly suitable for sheep, goats, and hobby livestock pastures"", ""Produces high-quality and palatable grass/roughage"", ""For a healthy and fibre-rich crop"", ""Improves soil structure and acts as a soil activator"", ""Consistent growth thanks to slow-release microgranulate with an active duration of over 120 days"", ""Makes grass more resistant to drought, diseases, and wear"", ""The fertiliser quickly penetrates the soil, preventing uptake by animals"", ""Usable in any season, except during ground frost"", ""Enriched with additional minerals and trace elements from lava meal"", ""Perfect all-in-one fertiliser for pastures""]"
gid://shopify/Product/15448954503492,"[""Compound organic-mineral fertiliser NPK (Mg) 6-2-12 (+2)"", ""Strong grass during winter, beautiful results visible until spring"", ""Results in a strong, dark green lawn"", ""Enhances resilience against drought, frost, diseases, and pests"", ""Improves soil structure and stimulates positive soil life"", ""Continuous nutrient supply through slow-release granules > 100 days"", ""Universally applicable – does not affect soil pH"", ""Excellent spreading pattern with dust-free microgranules"", ""Suppresses unwanted moss and weed growth"", ""Autumn Fertiliser All-In-One is enriched with plant strengtheners""]"
gid://shopify/Product/15448956797252,"[""Compound organo-mineral fertiliser NPK (Mg) 9-2-7 (+3)"", ""Fertiliser suitable for horse pastures"", ""Also highly suitable for sheep, goats, and hobby livestock pastures"", ""Produces high-quality and palatable grass/roughage"", ""For a healthy and fibre-rich crop"", ""Improves soil structure and acts as a soil activator"", ""Consistent growth thanks to slow-release microgranulate with an active duration of over 120 days"", ""Makes grass more resistant to drought, diseases, and wear"", ""The fertiliser quickly penetrates the soil, preventing uptake by animals"", ""Usable in any season, except during ground frost"", ""Enriched with additional minerals and trace elements from lava meal"", ""Perfect all-in-one fertiliser for pastures""]"
gid://shopify/Product/15448958894404,"[""Compound organo-mineral fertiliser NPK (Mg) 9-2-7 (+3)"", ""Fertiliser suitable for horse pastures"", ""Also highly suitable for sheep, goats, and hobby livestock pastures"", ""Produces high-quality and palatable grass/roughage"", ""For a healthy and fibre-rich crop"", ""Improves soil structure and acts as a soil activator"", ""Consistent growth thanks to slow-release microgranulate with an active duration of over 120 days"", ""Makes grass more resistant to drought, diseases, and wear"", ""The fertiliser quickly penetrates the soil, preventing uptake by animals"", ""Usable in any season, except during ground frost"", ""Enriched with additional minerals and trace elements from lava meal"", ""Perfect all-in-one fertiliser for pastures""]"
gid://shopify/Product/15448960172356,"[""Compound organic-mineral fertiliser NPK (Mg) 6-2-12 (+2)"", ""Strong grass during winter, beautiful results visible until spring"", ""Results in a strong, dark green lawn"", ""Enhances resilience against drought, frost, diseases, and pests"", ""Improves soil structure and stimulates positive soil life"", ""Continuous nutrient supply through slow-release granules > 100 days"", ""Universally applicable – does not affect soil pH"", ""Excellent spreading pattern with dust-free microgranules"", ""Suppresses unwanted moss and weed growth"", ""Autumn Fertiliser All-In-One is enriched with plant strengtheners""]"
gid://shopify/Product/15448960303428,"[""Compound organic-mineral fertiliser NPK (Mg) 6-2-12 (+2)"", ""Strong grass during winter, beautiful results visible until spring"", ""Results in a strong, dark green lawn"", ""Enhances resilience against drought, frost, diseases, and pests"", ""Improves soil structure and stimulates positive soil life"", ""Continuous nutrient supply through slow-release granules > 100 days"", ""Universally applicable – does not affect soil pH"", ""Excellent spreading pattern with dust-free microgranules"", ""Suppresses unwanted moss and weed growth"", ""Autumn Fertiliser All-In-One is enriched with plant strengtheners""]"
gid://shopify/Product/15448960565572,"[""Compound organic-mineral fertiliser NPK (Mg) 6-2-12 (+2)"", ""Strong grass during winter, beautiful results visible until spring"", ""Results in a strong, dark green lawn"", ""Enhances resilience against drought, frost, diseases, and pests"", ""Improves soil structure and stimulates positive soil life"", ""Continuous nutrient supply through slow-release granules > 100 days"", ""Universally applicable – does not affect soil pH"", ""Excellent spreading pattern with dust-free microgranules"", ""Suppresses unwanted moss and weed growth"", ""Autumn Fertiliser All-In-One is enriched with plant strengtheners""]"
gid://shopify/Product/15448960631108,"[""Compound organic-mineral fertiliser NPK (Mg) 6-2-12 (+2)"", ""Strong grass during winter, beautiful results visible until spring"", ""Results in a strong, dark green lawn"", ""Enhances resilience against drought, frost, diseases, and pests"", ""Improves soil structure and stimulates positive soil life"", ""Continuous nutrient supply through slow-release granules > 100 days"", ""Universally applicable – does not affect soil pH"", ""Excellent spreading pattern with dust-free microgranules"", ""Suppresses unwanted moss and weed growth"", ""Autumn Fertiliser All-In-One is enriched with plant strengtheners""]"
gid://shopify/Product/15448960696644,"[""Organic-mineral multi-nutrient fertiliser NPK (Mg) 9-2-7 (+3)"", ""For a deep green, robust lawn without weeds and moss"", ""Rich in potassium to strengthen the turf"", ""Free from iron sulphate - does not stain"", ""Ensures a strong, healthy and dense turf"", ""Increases resilience against drought, diseases and frost"", ""Hinders unwanted moss and weed growth"", ""Virtually odourless and germ-free due to sanitisation"", ""Excellent spread due to dust-free microgranulate mixture"", ""Provides up to 100 days of complete nutrition"", ""Enriched with magnesium for a deep green grass colour"", ""Improves soil structure and acts as a soil activator"", ""All-In-One fertiliser with lime and grass strengtheners""]"
gid://shopify/Product/15448960991556,"[""Organic-mineral multi-nutrient fertiliser NPK (Mg) 9-2-7 (+3)"", ""For a deep green, robust lawn without weeds and moss"", ""Rich in potassium to strengthen the turf"", ""Free from iron sulphate - does not stain"", ""Ensures a strong, healthy and dense turf"", ""Increases resilience against drought, diseases and frost"", ""Hinders unwanted moss and weed growth"", ""Virtually odourless and germ-free due to sanitisation"", ""Excellent spread due to dust-free microgranulate mixture"", ""Provides up to 100 days of complete nutrition"", ""Enriched with magnesium for a deep green grass colour"", ""Improves soil structure and acts as a soil activator"", ""All-In-One fertiliser with lime and grass strengtheners""]"
gid://shopify/Product/15448961155396,"[""Compound organic-mineral fertiliser NPK (Mg) 6-2-12 (+2)"", ""Strong grass during winter, beautiful results visible until spring"", ""Results in a strong, dark green lawn"", ""Enhances resilience against drought, frost, diseases, and pests"", ""Improves soil structure and stimulates positive soil life"", ""Continuous nutrient supply through slow-release granules > 100 days"", ""Universally applicable – does not affect soil pH"", ""Excellent spreading pattern with dust-free microgranules"", ""Suppresses unwanted moss and weed growth"", ""Autumn Fertiliser All-In-One is enriched with plant strengtheners""]"
gid://shopify/Product/15448961319236,"[""Organic-mineral multi-nutrient fertiliser NPK (Mg) 9-2-7 (+3)"", ""For a deep green, robust lawn without weeds and moss"", ""Rich in potassium to strengthen the turf"", ""Free from iron sulphate - does not stain"", ""Ensures a strong, healthy and dense turf"", ""Increases resilience against drought, diseases and frost"", ""Hinders unwanted moss and weed growth"", ""Virtually odourless and germ-free due to sanitisation"", ""Excellent spread due to dust-free microgranulate mixture"", ""Provides up to 100 days of complete nutrition"", ""Enriched with magnesium for a deep green grass colour"", ""Improves soil structure and acts as a soil activator"", ""All-In-One fertiliser with lime and grass strengtheners""]"
gid://shopify/Product/15448961909060,"[""Organic-mineral multi-nutrient fertiliser NPK (Mg) 9-2-7 (+3)"", ""For a deep green, robust lawn without weeds and moss"", ""Rich in potassium to strengthen the turf"", ""Free from iron sulphate - does not stain"", ""Ensures a strong, healthy and dense turf"", ""Increases resilience against drought, diseases and frost"", ""Hinders unwanted moss and weed growth"", ""Virtually odourless and germ-free due to sanitisation"", ""Excellent spread due to dust-free microgranulate mixture"", ""Provides up to 100 days of complete nutrition"", ""Enriched with magnesium for a deep green grass colour"", ""Improves soil structure and acts as a soil activator"", ""All-In-One fertiliser with lime and grass strengtheners""]"
gid://shopify/Product/15448964104516,"[""Organic-mineral multi-nutrient fertiliser NPK (Mg) 9-2-7 (+3)"", ""For a deep green, robust lawn without weeds and moss"", ""Rich in potassium to strengthen the turf"", ""Free from iron sulphate - does not stain"", ""Ensures a strong, healthy and dense turf"", ""Increases resilience against drought, diseases and frost"", ""Hinders unwanted moss and weed growth"", ""Virtually odourless and germ-free due to sanitisation"", ""Excellent spread due to dust-free microgranulate mixture"", ""Provides up to 100 days of complete nutrition"", ""Enriched with magnesium for a deep green grass colour"", ""Improves soil structure and acts as a soil activator"", ""All-In-One fertiliser with lime and grass strengtheners""]"
gid://shopify/Product/15448964202820,"[""Organic-mineral multi-nutrient fertiliser NPK (Mg) 9-2-7 (+3)"", ""For a deep green, robust lawn without weeds and moss"", ""Rich in potassium to strengthen the turf"", ""Free from iron sulphate - does not stain"", ""Ensures a strong, healthy and dense turf"", ""Increases resilience against drought, diseases and frost"", ""Hinders unwanted moss and weed growth"", ""Virtually odourless and germ-free due to sanitisation"", ""Excellent spread due to dust-free microgranulate mixture"", ""Provides up to 100 days of complete nutrition"", ""Enriched with magnesium for a deep green grass colour"", ""Improves soil structure and acts as a soil activator"", ""All-In-One fertiliser with lime and grass strengtheners""]"
gid://shopify/Product/15448964661572,"[""Compound organic-mineral fertilizer NPK (Mg) 8-4-5 (+2)"", ""Enhances plant health, deeper colors, and more flowers"", ""Promotes higher yields and better-tasting fruits"", ""Supports the formation of fruits, tubers, and bulbs"", ""Improves quality factors such as taste, color, aroma, and shelf life"", ""Enhances soil structure and stimulates beneficial soil life"", ""Provides a continuous nutrient supply with slow-release granules lasting over 100 days"", ""Universally applicable – does not affect soil pH"", ""Offers excellent spreading properties with dust-free micro granules"", ""Increases resilience against drought, frost, diseases, and pests"", ""All-In-One fertilizer enriched with plant enhancers"", ""Ideal for both ornamental and vegetable gardens for optimal results""]"
gid://shopify/Product/15448972951876,"[""Compound organic-mineral fertilizer NPK (Mg) 8-4-5 (+2)"", ""Enhances plant health, deeper colors, and more flowers"", ""Promotes higher yields and better-tasting fruits"", ""Supports the formation of fruits, tubers, and bulbs"", ""Improves quality factors such as taste, color, aroma, and shelf life"", ""Enhances soil structure and stimulates beneficial soil life"", ""Provides a continuous nutrient supply with slow-release granules lasting over 100 days"", ""Universally applicable – does not affect soil pH"", ""Offers excellent spreading properties with dust-free micro granules"", ""Increases resilience against drought, frost, diseases, and pests"", ""All-In-One fertilizer enriched with plant enhancers"", ""Ideal for both ornamental and vegetable gardens for optimal results""]"
gid://shopify/Product/15448973279556,"[""Compound organic-mineral fertilizer NPK (Mg) 8-4-5 (+2)"", ""Enhances plant health, deeper colors, and more flowers"", ""Promotes higher yields and better-tasting fruits"", ""Supports the formation of fruits, tubers, and bulbs"", ""Improves quality factors such as taste, color, aroma, and shelf life"", ""Enhances soil structure and stimulates beneficial soil life"", ""Provides a continuous nutrient supply with slow-release granules lasting over 100 days"", ""Universally applicable – does not affect soil pH"", ""Offers excellent spreading properties with dust-free micro granules"", ""Increases resilience against drought, frost, diseases, and pests"", ""All-In-One fertilizer enriched with plant enhancers"", ""Ideal for both ornamental and vegetable gardens for optimal results""]"
gid://shopify/Product/15448975114564,"[""Compound organic-mineral fertilizer NPK (Mg) 8-4-5 (+2)"", ""Enhances plant health, deeper colors, and more flowers"", ""Promotes higher yields and better-tasting fruits"", ""Supports the formation of fruits, tubers, and bulbs"", ""Improves quality factors such as taste, color, aroma, and shelf life"", ""Enhances soil structure and stimulates beneficial soil life"", ""Provides a continuous nutrient supply with slow-release granules lasting over 100 days"", ""Universally applicable – does not affect soil pH"", ""Offers excellent spreading properties with dust-free micro granules"", ""Increases resilience against drought, frost, diseases, and pests"", ""All-In-One fertilizer enriched with plant enhancers"", ""Ideal for both ornamental and vegetable gardens for optimal results""]"
gid://shopify/Product/15448975343940,"[""NPK 6-3-2 natural and purely plant-based fertilizer"", ""100% free from animal products such as manure, bone meal, or blood meal"", ""Improves soil structure and acts as a soil activator"", ""Has a pleasant scent and is suitable for indoor and outdoor use"", ""100% organic, GMO-free, purely plant-based, and environmentally friendly"", ""Pathogen-free; no harmful pathogens, unwanted mold, or bacteria"", ""High moisture absorption capacity and rich in organic matter"", ""Rapid action with a consistent flow of nutrients through slow-release granules"", ""Excellent spreading pattern with dust-free granules of 2-5 mm"", ""Complete plant nutrition, containing all essential nutrients"", ""Sustainable universal fertilizer suitable for all plants, crops, and soil types""]"
gid://shopify/Product/15448975573316,"[""Compound organic-mineral fertilizer NPK (Mg) 8-4-5 (+2)"", ""Enhances plant health, deeper colors, and more flowers"", ""Promotes higher yields and better-tasting fruits"", ""Supports the formation of fruits, tubers, and bulbs"", ""Improves quality factors such as taste, color, aroma, and shelf life"", ""Enhances soil structure and stimulates beneficial soil life"", ""Provides a continuous nutrient supply with slow-release granules lasting over 100 days"", ""Universally applicable – does not affect soil pH"", ""Offers excellent spreading properties with dust-free micro granules"", ""Increases resilience against drought, frost, diseases, and pests"", ""All-In-One fertilizer enriched with plant enhancers"", ""Ideal for both ornamental and vegetable gardens for optimal results""]"
gid://shopify/Product/15448975704388,"[""NPK 6-3-2 natural and purely plant-based fertilizer"", ""100% free from animal products such as manure, bone meal, or blood meal"", ""Improves soil structure and acts as a soil activator"", ""Has a pleasant scent and is suitable for indoor and outdoor use"", ""100% organic, GMO-free, purely plant-based, and environmentally friendly"", ""Pathogen-free; no harmful pathogens, unwanted mold, or bacteria"", ""High moisture absorption capacity and rich in organic matter"", ""Rapid action with a consistent flow of nutrients through slow-release granules"", ""Excellent spreading pattern with dust-free granules of 2-5 mm"", ""Complete plant nutrition, containing all essential nutrients"", ""Sustainable universal fertilizer suitable for all plants, crops, and soil types""]"
gid://shopify/Product/15448978161988,"[""Compound organic-mineral fertilizer NPK (Mg) 8-4-5 (+2)"", ""Enhances plant health, deeper colors, and more flowers"", ""Promotes higher yields and better-tasting fruits"", ""Supports the formation of fruits, tubers, and bulbs"", ""Improves quality factors such as taste, color, aroma, and shelf life"", ""Enhances soil structure and stimulates beneficial soil life"", ""Provides a continuous nutrient supply with slow-release granules lasting over 100 days"", ""Universally applicable – does not affect soil pH"", ""Offers excellent spreading properties with dust-free micro granules"", ""Increases resilience against drought, frost, diseases, and pests"", ""All-In-One fertilizer enriched with plant enhancers"", ""Ideal for both ornamental and vegetable gardens for optimal results""]"
gid://shopify/Product/15448978194756,"[""NPK 6-3-2 natural and purely plant-based fertilizer"", ""100% free from animal products such as manure, bone meal, or blood meal"", ""Improves soil structure and acts as a soil activator"", ""Has a pleasant scent and is suitable for indoor and outdoor use"", ""100% organic, GMO-free, purely plant-based, and environmentally friendly"", ""Pathogen-free; no harmful pathogens, unwanted mold, or bacteria"", ""High moisture absorption capacity and rich in organic matter"", ""Rapid action with a consistent flow of nutrients through slow-release granules"", ""Excellent spreading pattern with dust-free granules of 2-5 mm"", ""Complete plant nutrition, containing all essential nutrients"", ""Sustainable universal fertilizer suitable for all plants, crops, and soil types""]"
gid://shopify/Product/15448978981188,"[""NPK 6-3-2 natural and purely plant-based fertilizer"", ""100% free from animal products such as manure, bone meal, or blood meal"", ""Improves soil structure and acts as a soil activator"", ""Has a pleasant scent and is suitable for indoor and outdoor use"", ""100% organic, GMO-free, purely plant-based, and environmentally friendly"", ""Pathogen-free; no harmful pathogens, unwanted mold, or bacteria"", ""High moisture absorption capacity and rich in organic matter"", ""Rapid action with a consistent flow of nutrients through slow-release granules"", ""Excellent spreading pattern with dust-free granules of 2-5 mm"", ""Complete plant nutrition, containing all essential nutrients"", ""Sustainable universal fertilizer suitable for all plants, crops, and soil types""]"
