GID,short_description
gid://shopify/Product/15448942346564,"[""Fertilizator organic-mineral multinutrient NPK (Mg) 9-2-7 (+3)"", ""Pentru un gazon verde intens, robust, fără buruieni și mușchi"", ""Bogat în potasiu pentru a întări gazonul"", ""Fără sulfat de fier - nu pătează"", ""Asigură un gazon puternic, sănătos și dens"", ""Crește rezistența împotriva secetei, bolilor și înghețului"", ""Împiedică creșterea nedorită a mușchiului și buruienilor"", ""Aproape inodor și fără germeni datorită igienizării"", ""Împrăștiere excelentă datorită amestecului de microgranulate fără praf"", ""Oferă până la 100 de zile de nutriție completă"", ""Îmbogățit cu magneziu pentru o culoare verde intens a ierbii"", ""Îmbunătățește structura solului și acționează ca un activator de sol"", ""Fertilizator All-In-One cu var și întăritori de gazon""]"
gid://shopify/Product/15448942903620,"[""Fertilizator organic-mineral compus NPK (Mg) 8+4+5 (+2)"", ""Îmbunătățește aspectul plantelor, cu culori mai intense și mai multe flori"", ""Bucurați-vă de fructe mai multe și mai gustoase"", ""Influențează pozitiv formarea fructelor, tuberculilor și bulbilor"", ""Îmbunătățește calitatea în termeni de gust, culoare, parfum și durată de păstrare"", ""Îmbunătățește structura solului și stimulează organismele benefice din sol"", ""Oferă o furnizare constantă de nutrienți prin granule cu eliberare lentă pentru peste 100 de zile"", ""Aplicabil universal - nu afectează aciditatea solului"", ""Caracteristici excelente de împrăștiere cu microgranule fără praf"", ""Sporește rezistența împotriva secetei, înghețului, bolilor și dăunătorilor"", ""Fertilizator All-In-One îmbogățit cu întăritoare pentru plante"", ""Pentru rezultate optime în grădinile ornamentale și de legume""]"
gid://shopify/Product/15448947294532,"[""Îngrășământ natural și pur pe bază de plante NPK 6-3-2"", ""100% lipsit de produse de origine animală, cum ar fi gunoiul de grajd, făina de oase sau făina de sânge"", ""Îmbunătățește structura solului și acționează ca activator al solului"", ""Miros plăcut și potrivit pentru utilizare în interior și exterior"", ""100% organic, fără OMG, pur pe bază de plante și prietenos cu mediul"", ""Fără agenți patogeni; fără mucegaiuri nedorite sau bacterii"", ""Capacitate mare de absorbție a umidității și bogat în materie organică"", ""Acționare rapidă cu eliberare consistentă a nutrienților prin granule cu eliberare lentă"", ""Caracteristici excelente de răspândire cu granule de 2-5 mm fără praf"", ""Nutriție completă pentru plante, conținând toți nutrienții esențiali"", ""Îngrășământ universal sustenabil, potrivit pentru toate plantele, culturile și tipurile de sol""]"
gid://shopify/Product/15448947949892,"[""Îmbunătățește structura solului și fertilitatea acestuia"", ""NPK 2-2-3, bogat în magneziu, calciu, acizi humici și acizi fulvici"", ""Minerale și oligoelemente suplimentare din făină de lavă"", ""Fabricat din 100% bălegar de vacă pur"", ""Aproape inodor datorită igienizării și 100% fără semințe de buruieni"", ""Fără patogeni; fără agenți patogeni, mucegaiuri nedorite sau bacterii"", ""Efect constant de fertilizare prin granule cu eliberare lentă > 120 de zile"", ""Pierdere minimă de elemente minerale datorită conținutului ridicat de azot legat organic"", ""Nu arde frunzele datorită conținutului foarte scăzut de amoniac"", ""Conține nutrienți importanți și aproximativ 60% materie organică"", ""Granule bine solubile și fără praf, cu un model excelent de împrăștiere"", ""Utilizabil în toate sezoanele, cu excepția perioadelor de îngheț"", ""Fertilizator universal perfect pentru plante și activator de sol""]"
gid://shopify/Product/15448948146500,"[""Îmbunătățește structura solului și fertilitatea acestuia"", ""NPK 2-2-3, bogat în magneziu, calciu, acizi humici și acizi fulvici"", ""Minerale și oligoelemente suplimentare din făină de lavă"", ""Fabricat din 100% bălegar de vacă pur"", ""Aproape inodor datorită igienizării și 100% fără semințe de buruieni"", ""Fără patogeni; fără agenți patogeni, mucegaiuri nedorite sau bacterii"", ""Efect constant de fertilizare prin granule cu eliberare lentă > 120 de zile"", ""Pierdere minimă de elemente minerale datorită conținutului ridicat de azot legat organic"", ""Nu arde frunzele datorită conținutului foarte scăzut de amoniac"", ""Conține nutrienți importanți și aproximativ 60% materie organică"", ""Granule bine solubile și fără praf, cu un model excelent de împrăștiere"", ""Utilizabil în toate sezoanele, cu excepția perioadelor de îngheț"", ""Fertilizator universal perfect pentru plante și activator de sol""]"
gid://shopify/Product/15448949489988,"[""Îngrășământ compus organic-mineral NPK 9-2-7"", ""Îngrășământ potrivit pentru pajiștile pentru cai"", ""De asemenea, foarte potrivit pentru pajiștile pentru oi, capre și animale de hobby"", ""Conduce la o iarbă/hrană de înaltă calitate și savuroasă"", ""Promovează o recoltă sănătoasă și structurată"", ""Îmbunătățește structura solului și acționează ca activator al solului"", ""Creștere consistentă prin microgranule cu eliberare lentă cu o durată de peste 120 de zile"", ""Face iarba mai rezistentă la secetă, boli și stres"", ""Îngrășământul pătrunde rapid în sol, prevenind consumul de către animale"", ""Aplicabil în orice sezon, cu excepția înghețului în sol"", ""Adăugare de minerale și elemente de urmă din cenușă vulcanică"", ""Îngrășământ perfect all-in-one pentru pajiști""]"
gid://shopify/Product/15448949817668,"[""Crește valoarea pH-ului solului"", ""Reduce mușchiul și buruienile"", ""Bun pentru viața și structura solului"", ""Var pentru toate cele patru sezoane: Poate fi aplicat pe tot parcursul anului"", ""Asigură formarea optimă a rădăcinilor și sol fertil"", ""Rădăcini mai puternice și mai ferme"", ""Granulat fără praf, nu se spală și are un model excelent de împrăștiere"", ""Magneziul asigură o culoare verde închisă frumoasă a gazonului și plantelor"", ""Oferă energie indirectă prin fotosinteză optimă și fertilitatea solului"", ""Pentru gazonuri și plante mai frumoase, mai proaspete și mai sănătoase"", ""Absorbție bună a nutrienților, cum ar fi azotul, potasiul și magneziul""]"
gid://shopify/Product/15448951062852,"[""Îngrășământ compus organic-mineral NPK 9-2-7"", ""Îngrășământ potrivit pentru pajiștile pentru cai"", ""De asemenea, foarte potrivit pentru pajiștile pentru oi, capre și animale de hobby"", ""Conduce la o iarbă/hrană de înaltă calitate și savuroasă"", ""Promovează o recoltă sănătoasă și structurată"", ""Îmbunătățește structura solului și acționează ca activator al solului"", ""Creștere consistentă prin microgranule cu eliberare lentă cu o durată de peste 120 de zile"", ""Face iarba mai rezistentă la secetă, boli și stres"", ""Îngrășământul pătrunde rapid în sol, prevenind consumul de către animale"", ""Aplicabil în orice sezon, cu excepția înghețului în sol"", ""Adăugare de minerale și elemente de urmă din cenușă vulcanică"", ""Îngrășământ perfect all-in-one pentru pajiști""]"
gid://shopify/Product/15448953422148,"[""Îngrășământ compus organic-mineral NPK 9-2-7"", ""Îngrășământ potrivit pentru pajiștile pentru cai"", ""De asemenea, foarte potrivit pentru pajiștile pentru oi, capre și animale de hobby"", ""Conduce la o iarbă/hrană de înaltă calitate și savuroasă"", ""Promovează o recoltă sănătoasă și structurată"", ""Îmbunătățește structura solului și acționează ca activator al solului"", ""Creștere consistentă prin microgranule cu eliberare lentă cu o durată de peste 120 de zile"", ""Face iarba mai rezistentă la secetă, boli și stres"", ""Îngrășământul pătrunde rapid în sol, prevenind consumul de către animale"", ""Aplicabil în orice sezon, cu excepția înghețului în sol"", ""Adăugare de minerale și elemente de urmă din cenușă vulcanică"", ""Îngrășământ perfect all-in-one pentru pajiști""]"
gid://shopify/Product/15448953979204,"[""Îngrășământ compus organic-mineral NPK 9-2-7"", ""Îngrășământ potrivit pentru pajiștile pentru cai"", ""De asemenea, foarte potrivit pentru pajiștile pentru oi, capre și animale de hobby"", ""Conduce la o iarbă/hrană de înaltă calitate și savuroasă"", ""Promovează o recoltă sănătoasă și structurată"", ""Îmbunătățește structura solului și acționează ca activator al solului"", ""Creștere consistentă prin microgranule cu eliberare lentă cu o durată de peste 120 de zile"", ""Face iarba mai rezistentă la secetă, boli și stres"", ""Îngrășământul pătrunde rapid în sol, prevenind consumul de către animale"", ""Aplicabil în orice sezon, cu excepția înghețului în sol"", ""Adăugare de minerale și elemente de urmă din cenușă vulcanică"", ""Îngrășământ perfect all-in-one pentru pajiști""]"
gid://shopify/Product/15448954503492,"[""Fertilizator organic-mineral compus NPK (Mg) 6-2-12 (+2)"", ""Iarbă puternică în timpul iernii, rezultate frumoase vizibile până în primăvară"", ""Rezultă într-un gazon puternic, verde închis"", ""Sporește rezistența împotriva secetei, înghețului, bolilor și dăunătorilor"", ""Îmbunătățește structura solului și promovează viața pozitivă a solului"", ""Furnizare continuă de nutrienți prin granule cu eliberare lentă > 100 zile"", ""Aplicabil universal – nu afectează pH-ul solului"", ""Model excelent de împrăștiere cu microgranule fără praf"", ""Suprimă creșterea nedorită a mușchiului și buruienilor"", ""Fertilizatorul de Toamnă All-In-One este îmbogățit cu întăritoare pentru plante""]"
gid://shopify/Product/15448956797252,"[""Îngrășământ compus organic-mineral NPK 9-2-7"", ""Îngrășământ potrivit pentru pajiștile pentru cai"", ""De asemenea, foarte potrivit pentru pajiștile pentru oi, capre și animale de hobby"", ""Conduce la o iarbă/hrană de înaltă calitate și savuroasă"", ""Promovează o recoltă sănătoasă și structurată"", ""Îmbunătățește structura solului și acționează ca activator al solului"", ""Creștere consistentă prin microgranule cu eliberare lentă cu o durată de peste 120 de zile"", ""Face iarba mai rezistentă la secetă, boli și stres"", ""Îngrășământul pătrunde rapid în sol, prevenind consumul de către animale"", ""Aplicabil în orice sezon, cu excepția înghețului în sol"", ""Adăugare de minerale și elemente de urmă din cenușă vulcanică"", ""Îngrășământ perfect all-in-one pentru pajiști""]"
gid://shopify/Product/15448958894404,"[""Îngrășământ compus organic-mineral NPK 9-2-7"", ""Îngrășământ potrivit pentru pajiștile pentru cai"", ""De asemenea, foarte potrivit pentru pajiștile pentru oi, capre și animale de hobby"", ""Conduce la o iarbă/hrană de înaltă calitate și savuroasă"", ""Promovează o recoltă sănătoasă și structurată"", ""Îmbunătățește structura solului și acționează ca activator al solului"", ""Creștere consistentă prin microgranule cu eliberare lentă cu o durată de peste 120 de zile"", ""Face iarba mai rezistentă la secetă, boli și stres"", ""Îngrășământul pătrunde rapid în sol, prevenind consumul de către animale"", ""Aplicabil în orice sezon, cu excepția înghețului în sol"", ""Adăugare de minerale și elemente de urmă din cenușă vulcanică"", ""Îngrășământ perfect all-in-one pentru pajiști""]"
gid://shopify/Product/15448960172356,"[""Fertilizator organic-mineral compus NPK (Mg) 6-2-12 (+2)"", ""Iarbă puternică în timpul iernii, rezultate frumoase vizibile până în primăvară"", ""Rezultă într-un gazon puternic, verde închis"", ""Sporește rezistența împotriva secetei, înghețului, bolilor și dăunătorilor"", ""Îmbunătățește structura solului și promovează viața pozitivă a solului"", ""Furnizare continuă de nutrienți prin granule cu eliberare lentă > 100 zile"", ""Aplicabil universal – nu afectează pH-ul solului"", ""Model excelent de împrăștiere cu microgranule fără praf"", ""Suprimă creșterea nedorită a mușchiului și buruienilor"", ""Fertilizatorul de Toamnă All-In-One este îmbogățit cu întăritoare pentru plante""]"
gid://shopify/Product/15448960303428,"[""Fertilizator organic-mineral compus NPK (Mg) 6-2-12 (+2)"", ""Iarbă puternică în timpul iernii, rezultate frumoase vizibile până în primăvară"", ""Rezultă într-un gazon puternic, verde închis"", ""Sporește rezistența împotriva secetei, înghețului, bolilor și dăunătorilor"", ""Îmbunătățește structura solului și promovează viața pozitivă a solului"", ""Furnizare continuă de nutrienți prin granule cu eliberare lentă > 100 zile"", ""Aplicabil universal – nu afectează pH-ul solului"", ""Model excelent de împrăștiere cu microgranule fără praf"", ""Suprimă creșterea nedorită a mușchiului și buruienilor"", ""Fertilizatorul de Toamnă All-In-One este îmbogățit cu întăritoare pentru plante""]"
gid://shopify/Product/15448960565572,"[""Fertilizator organic-mineral compus NPK (Mg) 6-2-12 (+2)"", ""Iarbă puternică în timpul iernii, rezultate frumoase vizibile până în primăvară"", ""Rezultă într-un gazon puternic, verde închis"", ""Sporește rezistența împotriva secetei, înghețului, bolilor și dăunătorilor"", ""Îmbunătățește structura solului și promovează viața pozitivă a solului"", ""Furnizare continuă de nutrienți prin granule cu eliberare lentă > 100 zile"", ""Aplicabil universal – nu afectează pH-ul solului"", ""Model excelent de împrăștiere cu microgranule fără praf"", ""Suprimă creșterea nedorită a mușchiului și buruienilor"", ""Fertilizatorul de Toamnă All-In-One este îmbogățit cu întăritoare pentru plante""]"
gid://shopify/Product/15448960631108,"[""Fertilizator organic-mineral compus NPK (Mg) 6-2-12 (+2)"", ""Iarbă puternică în timpul iernii, rezultate frumoase vizibile până în primăvară"", ""Rezultă într-un gazon puternic, verde închis"", ""Sporește rezistența împotriva secetei, înghețului, bolilor și dăunătorilor"", ""Îmbunătățește structura solului și promovează viața pozitivă a solului"", ""Furnizare continuă de nutrienți prin granule cu eliberare lentă > 100 zile"", ""Aplicabil universal – nu afectează pH-ul solului"", ""Model excelent de împrăștiere cu microgranule fără praf"", ""Suprimă creșterea nedorită a mușchiului și buruienilor"", ""Fertilizatorul de Toamnă All-In-One este îmbogățit cu întăritoare pentru plante""]"
gid://shopify/Product/15448960696644,"[""Fertilizator organic-mineral multinutrient NPK (Mg) 9-2-7 (+3)"", ""Pentru un gazon verde intens, robust, fără buruieni și mușchi"", ""Bogat în potasiu pentru a întări gazonul"", ""Fără sulfat de fier - nu pătează"", ""Asigură un gazon puternic, sănătos și dens"", ""Crește rezistența împotriva secetei, bolilor și înghețului"", ""Împiedică creșterea nedorită a mușchiului și buruienilor"", ""Aproape inodor și fără germeni datorită igienizării"", ""Împrăștiere excelentă datorită amestecului de microgranulate fără praf"", ""Oferă până la 100 de zile de nutriție completă"", ""Îmbogățit cu magneziu pentru o culoare verde intens a ierbii"", ""Îmbunătățește structura solului și acționează ca un activator de sol"", ""Fertilizator All-In-One cu var și întăritori de gazon""]"
gid://shopify/Product/15448960991556,"[""Fertilizator organic-mineral multinutrient NPK (Mg) 9-2-7 (+3)"", ""Pentru un gazon verde intens, robust, fără buruieni și mușchi"", ""Bogat în potasiu pentru a întări gazonul"", ""Fără sulfat de fier - nu pătează"", ""Asigură un gazon puternic, sănătos și dens"", ""Crește rezistența împotriva secetei, bolilor și înghețului"", ""Împiedică creșterea nedorită a mușchiului și buruienilor"", ""Aproape inodor și fără germeni datorită igienizării"", ""Împrăștiere excelentă datorită amestecului de microgranulate fără praf"", ""Oferă până la 100 de zile de nutriție completă"", ""Îmbogățit cu magneziu pentru o culoare verde intens a ierbii"", ""Îmbunătățește structura solului și acționează ca un activator de sol"", ""Fertilizator All-In-One cu var și întăritori de gazon""]"
gid://shopify/Product/15448961155396,"[""Fertilizator organic-mineral compus NPK (Mg) 6-2-12 (+2)"", ""Iarbă puternică în timpul iernii, rezultate frumoase vizibile până în primăvară"", ""Rezultă într-un gazon puternic, verde închis"", ""Sporește rezistența împotriva secetei, înghețului, bolilor și dăunătorilor"", ""Îmbunătățește structura solului și promovează viața pozitivă a solului"", ""Furnizare continuă de nutrienți prin granule cu eliberare lentă > 100 zile"", ""Aplicabil universal – nu afectează pH-ul solului"", ""Model excelent de împrăștiere cu microgranule fără praf"", ""Suprimă creșterea nedorită a mușchiului și buruienilor"", ""Fertilizatorul de Toamnă All-In-One este îmbogățit cu întăritoare pentru plante""]"
gid://shopify/Product/15448961319236,"[""Fertilizator organic-mineral multinutrient NPK (Mg) 9-2-7 (+3)"", ""Pentru un gazon verde intens, robust, fără buruieni și mușchi"", ""Bogat în potasiu pentru a întări gazonul"", ""Fără sulfat de fier - nu pătează"", ""Asigură un gazon puternic, sănătos și dens"", ""Crește rezistența împotriva secetei, bolilor și înghețului"", ""Împiedică creșterea nedorită a mușchiului și buruienilor"", ""Aproape inodor și fără germeni datorită igienizării"", ""Împrăștiere excelentă datorită amestecului de microgranulate fără praf"", ""Oferă până la 100 de zile de nutriție completă"", ""Îmbogățit cu magneziu pentru o culoare verde intens a ierbii"", ""Îmbunătățește structura solului și acționează ca un activator de sol"", ""Fertilizator All-In-One cu var și întăritori de gazon""]"
gid://shopify/Product/15448961909060,"[""Fertilizator organic-mineral multinutrient NPK (Mg) 9-2-7 (+3)"", ""Pentru un gazon verde intens, robust, fără buruieni și mușchi"", ""Bogat în potasiu pentru a întări gazonul"", ""Fără sulfat de fier - nu pătează"", ""Asigură un gazon puternic, sănătos și dens"", ""Crește rezistența împotriva secetei, bolilor și înghețului"", ""Împiedică creșterea nedorită a mușchiului și buruienilor"", ""Aproape inodor și fără germeni datorită igienizării"", ""Împrăștiere excelentă datorită amestecului de microgranulate fără praf"", ""Oferă până la 100 de zile de nutriție completă"", ""Îmbogățit cu magneziu pentru o culoare verde intens a ierbii"", ""Îmbunătățește structura solului și acționează ca un activator de sol"", ""Fertilizator All-In-One cu var și întăritori de gazon""]"
gid://shopify/Product/15448964104516,"[""Fertilizator organic-mineral multinutrient NPK (Mg) 9-2-7 (+3)"", ""Pentru un gazon verde intens, robust, fără buruieni și mușchi"", ""Bogat în potasiu pentru a întări gazonul"", ""Fără sulfat de fier - nu pătează"", ""Asigură un gazon puternic, sănătos și dens"", ""Crește rezistența împotriva secetei, bolilor și înghețului"", ""Împiedică creșterea nedorită a mușchiului și buruienilor"", ""Aproape inodor și fără germeni datorită igienizării"", ""Împrăștiere excelentă datorită amestecului de microgranulate fără praf"", ""Oferă până la 100 de zile de nutriție completă"", ""Îmbogățit cu magneziu pentru o culoare verde intens a ierbii"", ""Îmbunătățește structura solului și acționează ca un activator de sol"", ""Fertilizator All-In-One cu var și întăritori de gazon""]"
gid://shopify/Product/15448964202820,"[""Fertilizator organic-mineral multinutrient NPK (Mg) 9-2-7 (+3)"", ""Pentru un gazon verde intens, robust, fără buruieni și mușchi"", ""Bogat în potasiu pentru a întări gazonul"", ""Fără sulfat de fier - nu pătează"", ""Asigură un gazon puternic, sănătos și dens"", ""Crește rezistența împotriva secetei, bolilor și înghețului"", ""Împiedică creșterea nedorită a mușchiului și buruienilor"", ""Aproape inodor și fără germeni datorită igienizării"", ""Împrăștiere excelentă datorită amestecului de microgranulate fără praf"", ""Oferă până la 100 de zile de nutriție completă"", ""Îmbogățit cu magneziu pentru o culoare verde intens a ierbii"", ""Îmbunătățește structura solului și acționează ca un activator de sol"", ""Fertilizator All-In-One cu var și întăritori de gazon""]"
gid://shopify/Product/15448964661572,"[""Fertilizator organic-mineral compus NPK (Mg) 8+4+5 (+2)"", ""Îmbunătățește aspectul plantelor, cu culori mai intense și mai multe flori"", ""Bucurați-vă de fructe mai multe și mai gustoase"", ""Influențează pozitiv formarea fructelor, tuberculilor și bulbilor"", ""Îmbunătățește calitatea în termeni de gust, culoare, parfum și durată de păstrare"", ""Îmbunătățește structura solului și stimulează organismele benefice din sol"", ""Oferă o furnizare constantă de nutrienți prin granule cu eliberare lentă pentru peste 100 de zile"", ""Aplicabil universal - nu afectează aciditatea solului"", ""Caracteristici excelente de împrăștiere cu microgranule fără praf"", ""Sporește rezistența împotriva secetei, înghețului, bolilor și dăunătorilor"", ""Fertilizator All-In-One îmbogățit cu întăritoare pentru plante"", ""Pentru rezultate optime în grădinile ornamentale și de legume""]"
