GID,short_description
gid://shopify/Product/15448942346564,"[""Organisch-mineralischer Mehrnährstoffdünger NPK (Mg) 9-2-7 (+3)"", ""Für einen tiefgrünen, kräftigen Rasen ohne Unkraut und Moos"", ""Reich an Kalium zur Stärkung der Grasnarbe"", ""Frei von Eisensulfat - färbt nicht ab"", ""Sorgt für eine starke, gesunde und dichte Grasnarbe"", ""Erhöht die Widerstandsfähigkeit gegen Trockenheit, Krankheiten und Frost"", ""Unerwünschtes Moos- und Unkrautwachstum wird erschwert"", ""Sehr geruchsneutral und keimfrei durch Hygienisierung"", ""Ausgezeichnetes Streubild durch staubfreie Mikrogranulatmischung"", ""Bietet bis zu 100 Tage lang eine vollständige Ernährung"", ""Angereichert mit Magnesium für eine tiefgrüne Grasfarbe"", ""Verbessert die Bodenstruktur und wirkt als Bodenaktivator"", ""All-In-One-Futter mit Kalk und Grasverstärkern""]"
gid://shopify/Product/15448942903620,"[""Organisch-mineralischer Mehrnährstoffdünger NPK (Mg) 8-4-5 (+2)"", ""Erzeugt schönere Pflanzen, intensivere Farben und mehr Blüten"", ""Mehr und schmackhaftere Früchte genießen"", ""Positiver Einfluss auf die Bildung von Früchten, Knollen und Zwiebeln"", ""Erhöht die Qualität wie Geschmack, Farbe, Geruch und Haltbarkeit"", ""Verbessert die Bodenstruktur und stimuliert ein positives Bodenleben"", ""Konstante Düngewirkung durch Slow-Release-Granulat > 100 Tage"", ""Universell einsetzbar - beeinträchtigt nicht den Säuregehalt des Bodens"", ""Hervorragendes Streubild durch staubfreies Mikrogranulat"", ""Erhöht die Widerstandsfähigkeit gegen Trockenheit, Frost, Krankheiten und Schädlinge."", ""All-In-One-Dünger mit Pflanzenstärkungsmitteln"", ""Für optimale Ergebnisse in Zier- und Nutzgärten""]"
gid://shopify/Product/15448947294532,"[""NPK 6-3-2 natürlicher und rein pflanzlicher Dünger"", ""100 % frei von tierischen Produkten wie Gülle, Knochenmehl oder Blutmehl"", ""Verbessert die Bodenstruktur und wirkt als Bodenaktivator"", ""Hat einen angenehmen Duft und ist für den Innen- und Außenbereich geeignet"", ""100 % organisch, GMO-frei, rein pflanzlich und umweltfreundlich"", ""Pathogenfrei; keine Krankheitserreger, unerwünschten Schimmelpilze oder Bakterien"", ""Sehr hohe Feuchtigkeitsaufnahmefähigkeit und reich an organischen Stoffen"", ""Schnelle Wirkung mit konstantem Düngemittelfluss durch Slow-Release-Granulat"", ""Hervorragendes Streubild durch staubfreies Granulat 2-5 mm"", ""Vollständige Pflanzennahrung, enthält alle wichtigen Nährstoffe"", ""Nachhaltiger Universaldünger, der für alle Pflanzen, Kulturen und Bodenarten geeignet ist""]"
gid://shopify/Product/15448947949892,"[""Verbessert die Bodenstruktur und die Bodenfruchtbarkeit"", ""NPK 2-2-3, reich an Magnesium, Kalzium, Huminsäuren und Fulvosäuren"", ""Extra zugesetzte Mineralien und Spurenelemente aus Lavamehl"", ""Hergestellt aus 100 % reinem Kuhmist"", ""Nahezu geruchlos durch Hygienisierung und 100 % frei von Unkrautsamen"", ""Pathogenfrei; keine Krankheitserreger, unerwünschte Schimmelpilze oder Bakterien"", ""Konstante Düngewirkung durch Slow-Release-Pellets > 120 Tage"", ""Minimale Ausspülung von Mineralelementen aufgrund des hohen organischen Gehalts an gebundenem Stickstoff"", ""Kein Verbrennen der Blätter durch sehr geringen Ammoniakgehalt"", ""Enthält wichtige Nährstoffe und ca. 60 % organische Stoffe"", ""Gut lösliche und staubfreie Pellets mit hervorragendem Streubild"", ""Anwendbar in allen Jahreszeiten, außer bei Bodenfrost"", ""Perfekter Allround-Pflanzdünger und Bodenaktivator""]"
gid://shopify/Product/15448948146500,"[""Verbessert die Bodenstruktur und die Bodenfruchtbarkeit"", ""NPK 2-2-3, reich an Magnesium, Kalzium, Huminsäuren und Fulvosäuren"", ""Extra zugesetzte Mineralien und Spurenelemente aus Lavamehl"", ""Hergestellt aus 100 % reinem Kuhmist"", ""Nahezu geruchlos durch Hygienisierung und 100 % frei von Unkrautsamen"", ""Pathogenfrei; keine Krankheitserreger, unerwünschte Schimmelpilze oder Bakterien"", ""Konstante Düngewirkung durch Slow-Release-Pellets > 120 Tage"", ""Minimale Ausspülung von Mineralelementen aufgrund des hohen organischen Gehalts an gebundenem Stickstoff"", ""Kein Verbrennen der Blätter durch sehr geringen Ammoniakgehalt"", ""Enthält wichtige Nährstoffe und ca. 60 % organische Stoffe"", ""Gut lösliche und staubfreie Pellets mit hervorragendem Streubild"", ""Anwendbar in allen Jahreszeiten, außer bei Bodenfrost"", ""Perfekter Allround-Pflanzdünger und Bodenaktivator""]"
gid://shopify/Product/15448949489988,"[""Zusammengesetzter organisch-mineralischer Dünger NPK 9-2-7"", ""Dünger geeignet für Pferdeweiden"", ""Ebenfalls sehr geeignet für Schaf-, Ziegen- und Hobbytierweiden"", ""Resultiert in hochwertigem und schmackhaftem Gras/Futter"", ""Für eine gesunde und strukturreiche Ernte"", ""Verbessert die Bodenstruktur und wirkt als Bodenaktivator"", ""Konstantes Wachstum durch slow-release Mikrogranulat mit einer Wirkungsdauer von mehr als 120 Tagen"", ""Macht Gras widerstandsfähiger gegen Dürre, Krankheiten und Belastungen"", ""Der Dünger dringt schnell in den Boden ein, wodurch eine Aufnahme durch Tiere verhindert wird"", ""Anwendbar in jeder Jahreszeit, außer bei Frost im Boden"", ""Zusätzliche Mineralien und Spurenelemente aus Lavamehl hinzugefügt"", ""Perfekter All-in-One-Dünger für Weiden""]"
gid://shopify/Product/15448949817668,"[""Erhöht den pH-Wert des Bodens"", ""Sorgt für weniger Moos und Unkraut"", ""Gut für das Bodenleben und die Bodenstruktur"", ""4-Jahreszeiten-Kalk: Kann das ganze Jahr über angewendet werden"", ""Sorgt für optimale Wurzelbildung und fruchtbaren Boden"", ""Bessere und festere Wurzeln"", ""Staubfreies Granulat, wird nicht ausgespült und hat ein hervorragendes Streubild"", ""Magnesium sorgt für eine schöne dunkelgrüne Farbe von Rasen und Pflanzen"", ""Liefert indirekt Energie durch optimale Photosynthese und Bodenfruchtbarkeit"", ""Für schönere, frischere und gesündere Rasenflächen und Pflanzen"", ""Gute Aufnahme von Nährstoffen, wie Stickstoff, Kalium und Magnesium.""]"
gid://shopify/Product/15448951062852,"[""Zusammengesetzter organisch-mineralischer Dünger NPK 9-2-7"", ""Dünger geeignet für Pferdeweiden"", ""Ebenfalls sehr geeignet für Schaf-, Ziegen- und Hobbytierweiden"", ""Resultiert in hochwertigem und schmackhaftem Gras/Futter"", ""Für eine gesunde und strukturreiche Ernte"", ""Verbessert die Bodenstruktur und wirkt als Bodenaktivator"", ""Konstantes Wachstum durch slow-release Mikrogranulat mit einer Wirkungsdauer von mehr als 120 Tagen"", ""Macht Gras widerstandsfähiger gegen Dürre, Krankheiten und Belastungen"", ""Der Dünger dringt schnell in den Boden ein, wodurch eine Aufnahme durch Tiere verhindert wird"", ""Anwendbar in jeder Jahreszeit, außer bei Frost im Boden"", ""Zusätzliche Mineralien und Spurenelemente aus Lavamehl hinzugefügt"", ""Perfekter All-in-One-Dünger für Weiden""]"
gid://shopify/Product/15448953422148,"[""Zusammengesetzter organisch-mineralischer Dünger NPK 9-2-7"", ""Dünger geeignet für Pferdeweiden"", ""Ebenfalls sehr geeignet für Schaf-, Ziegen- und Hobbytierweiden"", ""Resultiert in hochwertigem und schmackhaftem Gras/Futter"", ""Für eine gesunde und strukturreiche Ernte"", ""Verbessert die Bodenstruktur und wirkt als Bodenaktivator"", ""Konstantes Wachstum durch slow-release Mikrogranulat mit einer Wirkungsdauer von mehr als 120 Tagen"", ""Macht Gras widerstandsfähiger gegen Dürre, Krankheiten und Belastungen"", ""Der Dünger dringt schnell in den Boden ein, wodurch eine Aufnahme durch Tiere verhindert wird"", ""Anwendbar in jeder Jahreszeit, außer bei Frost im Boden"", ""Zusätzliche Mineralien und Spurenelemente aus Lavamehl hinzugefügt"", ""Perfekter All-in-One-Dünger für Weiden""]"
gid://shopify/Product/15448953979204,"[""Zusammengesetzter organisch-mineralischer Dünger NPK 9-2-7"", ""Dünger geeignet für Pferdeweiden"", ""Ebenfalls sehr geeignet für Schaf-, Ziegen- und Hobbytierweiden"", ""Resultiert in hochwertigem und schmackhaftem Gras/Futter"", ""Für eine gesunde und strukturreiche Ernte"", ""Verbessert die Bodenstruktur und wirkt als Bodenaktivator"", ""Konstantes Wachstum durch slow-release Mikrogranulat mit einer Wirkungsdauer von mehr als 120 Tagen"", ""Macht Gras widerstandsfähiger gegen Dürre, Krankheiten und Belastungen"", ""Der Dünger dringt schnell in den Boden ein, wodurch eine Aufnahme durch Tiere verhindert wird"", ""Anwendbar in jeder Jahreszeit, außer bei Frost im Boden"", ""Zusätzliche Mineralien und Spurenelemente aus Lavamehl hinzugefügt"", ""Perfekter All-in-One-Dünger für Weiden""]"
gid://shopify/Product/15448954503492,"[""Organisch-mineralischer Mehrnährstoffdünger NPK (Mg) 6-2-12 (+2)"", ""Kräftiges Gras im Winter, schönes Ergebnis bis zum Frühjahr sichtbar"", ""Sorgt für eine kräftige, dunkelgrüne Grasnarbe"", ""Erhöht die Widerstandsfähigkeit gegen Trockenheit, Frost, Krankheiten und Schädlinge"", ""Verbessert die Bodenstruktur und stimuliert ein positives Bodenleben"", ""Konstante Düngewirkung durch Slow-Release-Granulat > 100 Tage"", ""Universell einsetzbar - beeinträchtigt nicht den Säuregehalt des Bodens"", ""Hervorragendes Streubild durch staubfreies Mikrogranulat"", ""Hemmt unerwünschtes Moos- und Unkrautwachstum"", ""Herbstdünger All-In-One enthält Pflanzenstärkungsmittel""]"
gid://shopify/Product/15448956797252,"[""Zusammengesetzter organisch-mineralischer Dünger NPK 9-2-7"", ""Dünger geeignet für Pferdeweiden"", ""Ebenfalls sehr geeignet für Schaf-, Ziegen- und Hobbytierweiden"", ""Resultiert in hochwertigem und schmackhaftem Gras/Futter"", ""Für eine gesunde und strukturreiche Ernte"", ""Verbessert die Bodenstruktur und wirkt als Bodenaktivator"", ""Konstantes Wachstum durch slow-release Mikrogranulat mit einer Wirkungsdauer von mehr als 120 Tagen"", ""Macht Gras widerstandsfähiger gegen Dürre, Krankheiten und Belastungen"", ""Der Dünger dringt schnell in den Boden ein, wodurch eine Aufnahme durch Tiere verhindert wird"", ""Anwendbar in jeder Jahreszeit, außer bei Frost im Boden"", ""Zusätzliche Mineralien und Spurenelemente aus Lavamehl hinzugefügt"", ""Perfekter All-in-One-Dünger für Weiden""]"
gid://shopify/Product/15448958894404,"[""Zusammengesetzter organisch-mineralischer Dünger NPK 9-2-7"", ""Dünger geeignet für Pferdeweiden"", ""Ebenfalls sehr geeignet für Schaf-, Ziegen- und Hobbytierweiden"", ""Resultiert in hochwertigem und schmackhaftem Gras/Futter"", ""Für eine gesunde und strukturreiche Ernte"", ""Verbessert die Bodenstruktur und wirkt als Bodenaktivator"", ""Konstantes Wachstum durch slow-release Mikrogranulat mit einer Wirkungsdauer von mehr als 120 Tagen"", ""Macht Gras widerstandsfähiger gegen Dürre, Krankheiten und Belastungen"", ""Der Dünger dringt schnell in den Boden ein, wodurch eine Aufnahme durch Tiere verhindert wird"", ""Anwendbar in jeder Jahreszeit, außer bei Frost im Boden"", ""Zusätzliche Mineralien und Spurenelemente aus Lavamehl hinzugefügt"", ""Perfekter All-in-One-Dünger für Weiden""]"
gid://shopify/Product/15448960172356,"[""Organisch-mineralischer Mehrnährstoffdünger NPK (Mg) 6-2-12 (+2)"", ""Kräftiges Gras im Winter, schönes Ergebnis bis zum Frühjahr sichtbar"", ""Sorgt für eine kräftige, dunkelgrüne Grasnarbe"", ""Erhöht die Widerstandsfähigkeit gegen Trockenheit, Frost, Krankheiten und Schädlinge"", ""Verbessert die Bodenstruktur und stimuliert ein positives Bodenleben"", ""Konstante Düngewirkung durch Slow-Release-Granulat > 100 Tage"", ""Universell einsetzbar - beeinträchtigt nicht den Säuregehalt des Bodens"", ""Hervorragendes Streubild durch staubfreies Mikrogranulat"", ""Hemmt unerwünschtes Moos- und Unkrautwachstum"", ""Herbstdünger All-In-One enthält Pflanzenstärkungsmittel""]"
gid://shopify/Product/15448960303428,"[""Organisch-mineralischer Mehrnährstoffdünger NPK (Mg) 6-2-12 (+2)"", ""Kräftiges Gras im Winter, schönes Ergebnis bis zum Frühjahr sichtbar"", ""Sorgt für eine kräftige, dunkelgrüne Grasnarbe"", ""Erhöht die Widerstandsfähigkeit gegen Trockenheit, Frost, Krankheiten und Schädlinge"", ""Verbessert die Bodenstruktur und stimuliert ein positives Bodenleben"", ""Konstante Düngewirkung durch Slow-Release-Granulat > 100 Tage"", ""Universell einsetzbar - beeinträchtigt nicht den Säuregehalt des Bodens"", ""Hervorragendes Streubild durch staubfreies Mikrogranulat"", ""Hemmt unerwünschtes Moos- und Unkrautwachstum"", ""Herbstdünger All-In-One enthält Pflanzenstärkungsmittel""]"
gid://shopify/Product/15448960565572,"[""Organisch-mineralischer Mehrnährstoffdünger NPK (Mg) 6-2-12 (+2)"", ""Kräftiges Gras im Winter, schönes Ergebnis bis zum Frühjahr sichtbar"", ""Sorgt für eine kräftige, dunkelgrüne Grasnarbe"", ""Erhöht die Widerstandsfähigkeit gegen Trockenheit, Frost, Krankheiten und Schädlinge"", ""Verbessert die Bodenstruktur und stimuliert ein positives Bodenleben"", ""Konstante Düngewirkung durch Slow-Release-Granulat > 100 Tage"", ""Universell einsetzbar - beeinträchtigt nicht den Säuregehalt des Bodens"", ""Hervorragendes Streubild durch staubfreies Mikrogranulat"", ""Hemmt unerwünschtes Moos- und Unkrautwachstum"", ""Herbstdünger All-In-One enthält Pflanzenstärkungsmittel""]"
gid://shopify/Product/15448960631108,"[""Organisch-mineralischer Mehrnährstoffdünger NPK (Mg) 6-2-12 (+2)"", ""Kräftiges Gras im Winter, schönes Ergebnis bis zum Frühjahr sichtbar"", ""Sorgt für eine kräftige, dunkelgrüne Grasnarbe"", ""Erhöht die Widerstandsfähigkeit gegen Trockenheit, Frost, Krankheiten und Schädlinge"", ""Verbessert die Bodenstruktur und stimuliert ein positives Bodenleben"", ""Konstante Düngewirkung durch Slow-Release-Granulat > 100 Tage"", ""Universell einsetzbar - beeinträchtigt nicht den Säuregehalt des Bodens"", ""Hervorragendes Streubild durch staubfreies Mikrogranulat"", ""Hemmt unerwünschtes Moos- und Unkrautwachstum"", ""Herbstdünger All-In-One enthält Pflanzenstärkungsmittel""]"
gid://shopify/Product/15448960696644,"[""Organisch-mineralischer Mehrnährstoffdünger NPK (Mg) 9-2-7 (+3)"", ""Für eine tiefgrüne, kräftige Grasnarbe ohne Unkraut und Moos"", ""Reich an Kalium zur Stärkung der Grasnarbe"", ""Frei von Eisensulfat - färbt nicht ab"", ""Sorgt für eine starke, gesunde und dichte Grasnarbe"", ""Erhöht die Widerstandsfähigkeit gegen Trockenheit, Krankheiten und Frost"", ""Hemmt unerwünschtes Moos- und Unkrautwachstum"", ""Nahezu geruchsneutral und pathogenfrei durch Hygienisierung"", ""Ausgezeichnetes Streubild durch staubfreie Mikrogranulatmischung"", ""Bietet bis zu 100 Tage lang eine vollständige Düngewirkung"", ""Angereichert mit Magnesium für eine tiefgrüne Grasfarbe"", ""Verbessert die Bodenstruktur und wirkt als Bodenaktivator"", ""All-In-One-Dünger mit Kalk und Grasstärkungsmitteln""]"
gid://shopify/Product/15448960991556,"[""Organisch-mineralischer Mehrnährstoffdünger NPK (Mg) 9-2-7 (+3)"", ""Für eine tiefgrüne, kräftige Grasnarbe ohne Unkraut und Moos"", ""Reich an Kalium zur Stärkung der Grasnarbe"", ""Frei von Eisensulfat - färbt nicht ab"", ""Sorgt für eine starke, gesunde und dichte Grasnarbe"", ""Erhöht die Widerstandsfähigkeit gegen Trockenheit, Krankheiten und Frost"", ""Hemmt unerwünschtes Moos- und Unkrautwachstum"", ""Nahezu geruchsneutral und pathogenfrei durch Hygienisierung"", ""Ausgezeichnetes Streubild durch staubfreie Mikrogranulatmischung"", ""Bietet bis zu 100 Tage lang eine vollständige Düngewirkung"", ""Angereichert mit Magnesium für eine tiefgrüne Grasfarbe"", ""Verbessert die Bodenstruktur und wirkt als Bodenaktivator"", ""All-In-One-Dünger mit Kalk und Grasstärkungsmitteln""]"
gid://shopify/Product/15448961155396,"[""Organisch-mineralischer Mehrnährstoffdünger NPK (Mg) 6-2-12 (+2)"", ""Kräftiges Gras im Winter, schönes Ergebnis bis zum Frühjahr sichtbar"", ""Sorgt für eine kräftige, dunkelgrüne Grasnarbe"", ""Erhöht die Widerstandsfähigkeit gegen Trockenheit, Frost, Krankheiten und Schädlinge"", ""Verbessert die Bodenstruktur und stimuliert ein positives Bodenleben"", ""Konstante Düngewirkung durch Slow-Release-Granulat > 100 Tage"", ""Universell einsetzbar - beeinträchtigt nicht den Säuregehalt des Bodens"", ""Hervorragendes Streubild durch staubfreies Mikrogranulat"", ""Hemmt unerwünschtes Moos- und Unkrautwachstum"", ""Herbstdünger All-In-One enthält Pflanzenstärkungsmittel""]"
gid://shopify/Product/15448961319236,"[""Organisch-mineralischer Mehrnährstoffdünger NPK (Mg) 9-2-7 (+3)"", ""Für eine tiefgrüne, kräftige Grasnarbe ohne Unkraut und Moos"", ""Reich an Kalium zur Stärkung der Grasnarbe"", ""Frei von Eisensulfat - färbt nicht ab"", ""Sorgt für eine starke, gesunde und dichte Grasnarbe"", ""Erhöht die Widerstandsfähigkeit gegen Trockenheit, Krankheiten und Frost"", ""Hemmt unerwünschtes Moos- und Unkrautwachstum"", ""Nahezu geruchsneutral und pathogenfrei durch Hygienisierung"", ""Ausgezeichnetes Streubild durch staubfreie Mikrogranulatmischung"", ""Bietet bis zu 100 Tage lang eine vollständige Düngewirkung"", ""Angereichert mit Magnesium für eine tiefgrüne Grasfarbe"", ""Verbessert die Bodenstruktur und wirkt als Bodenaktivator"", ""All-In-One-Dünger mit Kalk und Grasstärkungsmitteln""]"
