GID,short_description
gid://shopify/Product/15448942346564,"[""Organsko-mineralno večhranilno gnojilo NPK (Mg) 9-2-7 (+3)"", ""Za globoko zeleno, robustno trato brez plevela in mahu"", ""Bogato s kalijem za krepitev trate"", ""Brez železovega sulfata - ne pušča madežev"", ""Zagotavlja močno, zdravo in gosto trato"", ""Povečuje odpornost proti suši, boleznim in zmrzali"", ""Zavira rast nezaželenega mahu in plevela"", ""Skoraj brez vonja in brez patogenov zaradi sanitarne obdelave"", ""Odlično širjenje zaradi brezprašne mikrogranulatne mešanice"", ""Nudi do 100 dni popolne prehrane"", ""Obogateno z magnezijem za globoko zeleno barvo trave"", ""Izboljšuje strukturo tal in deluje kot aktivator tal"", ""All-In-One gnojilo z apnom in ojačevalcem trave""]"
gid://shopify/Product/15448942903620,"[""Sestavljeno organsko-mineralno gnojilo NPK (Mg) 8+4+5 (+2)"", ""Povečuje lepoto rastlin, z globljimi barvami in več cvetovi"", ""Uživajte v večjem in okusnejšem pridelku"", ""Pozitivno vpliva na tvorbo plodov, gomoljev in čebulic"", ""Izboljšuje kakovost v smislu okusa, barve, vonja in obstojnosti"", ""Izboljšuje strukturo tal in spodbuja koristne organizme v tleh"", ""Zagotavlja stalno oskrbo s hranili s peleti s počasnim sproščanjem za več kot 100 dni"", ""Univerzalno uporabno – ne vpliva na kislost tal"", ""Odlične razporedilne lastnosti brez prašenja z mikrogranulami"", ""Povečuje odpornost proti suši, zmrzali, boleznim in škodljivcem"", ""Gnojilo All-In-One, obogateno z ojačevalci rastlin"", ""Za optimalne rezultate v okrasnih in zelenjavnih vrtovih""]"
gid://shopify/Product/15448947294532,"[""NPK 6-3-2, naravno in čisto rastlinsko gnojilo"", ""100 % brez živalskih izdelkov, kot so gnoj, kostna moka ali krvna moka"", ""Izboljšuje strukturo tal in deluje kot aktivator tal"", ""Prijetnega vonja, primerno za notranjo in zunanjo uporabo"", ""100 % organsko, brez GSO, izključno rastlinskega izvora in okolju prijazno"", ""Brez patogenov; brez neželenih plesni ali bakterij"", ""Visoka absorpcija vlage in bogato z organsko snovjo"", ""Hitro delujoče z doslednim sproščanjem skozi pelete s počasnim sproščanjem"", ""Odlične razpršilne lastnosti z granulami brez prahu velikosti 2-5 mm"", ""Popolna prehrana rastlin, vsebuje vsa bistvena hranila"", ""Trajnostno univerzalno gnojilo, primerno za vse rastline, pridelke in vrste tal""]"
gid://shopify/Product/15448947949892,"[""Izboljšuje strukturo tal in rodovitnost tal"", ""NPK 2-2-3, bogato z magnezijem, kalcijem, huminskimi in fulvinskimi kislinami"", ""Dodani dodatni minerali in elementi v sledovih iz lavine moke"", ""Narejeno iz 100 % čistega kravjega gnoja"", ""Skoraj brez vonja zaradi higienizacije in 100 % brez semen plevela"", ""Brez patogenov; brez patogenov, neželenih plesni ali bakterij"", ""Konstanten gnojilni učinek skozi pelete s počasnim sproščanjem >120 dni"", ""Minimalno izpiranje mineralnih elementov zaradi visoke organske vsebnosti vezanega dušika"", ""Brez opeklin na listih zaradi zelo nizke vsebnosti amonijaka"", ""Vsebuje pomembna hranila in približno 60 % organske snovi"", ""Dobro topni in brez prahu peleti z odličnim vzorcem razprševanja"", ""Uporabno v vseh letnih časih, razen v primeru talne zmrzali"", ""Popolno vsestransko gnojilo za rastline in aktivator tal""]"
gid://shopify/Product/15448948146500,"[""Izboljšuje strukturo tal in rodovitnost tal"", ""NPK 2-2-3, bogato z magnezijem, kalcijem, huminskimi in fulvinskimi kislinami"", ""Dodani dodatni minerali in elementi v sledovih iz lavine moke"", ""Narejeno iz 100 % čistega kravjega gnoja"", ""Skoraj brez vonja zaradi higienizacije in 100 % brez semen plevela"", ""Brez patogenov; brez patogenov, neželenih plesni ali bakterij"", ""Konstanten gnojilni učinek skozi pelete s počasnim sproščanjem >120 dni"", ""Minimalno izpiranje mineralnih elementov zaradi visoke organske vsebnosti vezanega dušika"", ""Brez opeklin na listih zaradi zelo nizke vsebnosti amonijaka"", ""Vsebuje pomembna hranila in približno 60 % organske snovi"", ""Dobro topni in brez prahu peleti z odličnim vzorcem razprševanja"", ""Uporabno v vseh letnih časih, razen v primeru talne zmrzali"", ""Popolno vsestransko gnojilo za rastline in aktivator tal""]"
gid://shopify/Product/15448949489988,"[""Sestavljeno organsko-mineralno gnojilo NPK 9-2-7"", ""Gnojilo primerno za konjske pašnike"", ""Zelo primerno tudi za pašnike za ovce, koze in druge hobi živali"", ""Zagotavlja visokokakovostno in okusno travo/krmo"", ""Spodbuja zdravo in strukturirano žetev"", ""Izboljšuje strukturo tal in deluje kot aktivator tal"", ""Enakomerna rast skozi mikrogranule s počasnim sproščanjem, delovanje več kot 120 dni"", ""Povečuje odpornost trave na sušo, bolezni in stres"", ""Gnojilo hitro prodre v tla, kar preprečuje zaužitje pri živalih"", ""Uporabno v vseh letnih časih, razen pri zmrznjenih tleh"", ""Dodani dodatni minerali in elementi v sledovih iz vulkanskega pepela"", ""Popolno vsestransko gnojilo za pašnike""]"
gid://shopify/Product/15448949817668,"[""Povečuje pH vrednost tal"", ""Zmanjšuje mah in plevel"", ""Dobro za življenje v tleh in njihovo strukturo"", ""4-sezonski apnenec: Uporaben skozi vse leto"", ""Zagotavlja optimalno tvorbo korenin in rodovitna tla"", ""Močnejše in čvrstejše korenine"", ""Granulat brez prahu, ki se ne spira in ima odličen vzorec razprševanja"", ""Magnezij zagotavlja lepo temno zeleno barvo trate in rastlin"", ""Posredno zagotavlja energijo skozi optimalno fotosintezo in rodovitnost tal"", ""Za lepše, sveže in bolj zdrave trate ter rastline"", ""Dobro absorbiranje hranil, kot so dušik, kalij in magnezij""]"
gid://shopify/Product/15448951062852,"[""Sestavljeno organsko-mineralno gnojilo NPK 9-2-7"", ""Gnojilo primerno za konjske pašnike"", ""Zelo primerno tudi za pašnike za ovce, koze in druge hobi živali"", ""Zagotavlja visokokakovostno in okusno travo/krmo"", ""Spodbuja zdravo in strukturirano žetev"", ""Izboljšuje strukturo tal in deluje kot aktivator tal"", ""Enakomerna rast skozi mikrogranule s počasnim sproščanjem, delovanje več kot 120 dni"", ""Povečuje odpornost trave na sušo, bolezni in stres"", ""Gnojilo hitro prodre v tla, kar preprečuje zaužitje pri živalih"", ""Uporabno v vseh letnih časih, razen pri zmrznjenih tleh"", ""Dodani dodatni minerali in elementi v sledovih iz vulkanskega pepela"", ""Popolno vsestransko gnojilo za pašnike""]"
gid://shopify/Product/15448953422148,"[""Sestavljeno organsko-mineralno gnojilo NPK 9-2-7"", ""Gnojilo primerno za konjske pašnike"", ""Zelo primerno tudi za pašnike za ovce, koze in druge hobi živali"", ""Zagotavlja visokokakovostno in okusno travo/krmo"", ""Spodbuja zdravo in strukturirano žetev"", ""Izboljšuje strukturo tal in deluje kot aktivator tal"", ""Enakomerna rast skozi mikrogranule s počasnim sproščanjem, delovanje več kot 120 dni"", ""Povečuje odpornost trave na sušo, bolezni in stres"", ""Gnojilo hitro prodre v tla, kar preprečuje zaužitje pri živalih"", ""Uporabno v vseh letnih časih, razen pri zmrznjenih tleh"", ""Dodani dodatni minerali in elementi v sledovih iz vulkanskega pepela"", ""Popolno vsestransko gnojilo za pašnike""]"
gid://shopify/Product/15448953979204,"[""Sestavljeno organsko-mineralno gnojilo NPK 9-2-7"", ""Gnojilo primerno za konjske pašnike"", ""Zelo primerno tudi za pašnike za ovce, koze in druge hobi živali"", ""Zagotavlja visokokakovostno in okusno travo/krmo"", ""Spodbuja zdravo in strukturirano žetev"", ""Izboljšuje strukturo tal in deluje kot aktivator tal"", ""Enakomerna rast skozi mikrogranule s počasnim sproščanjem, delovanje več kot 120 dni"", ""Povečuje odpornost trave na sušo, bolezni in stres"", ""Gnojilo hitro prodre v tla, kar preprečuje zaužitje pri živalih"", ""Uporabno v vseh letnih časih, razen pri zmrznjenih tleh"", ""Dodani dodatni minerali in elementi v sledovih iz vulkanskega pepela"", ""Popolno vsestransko gnojilo za pašnike""]"
gid://shopify/Product/15448954503492,"[""Sestavljeno organsko-mineralno gnojilo NPK (Mg) 6-2-12 (+2)"", ""Močna trava pozimi, lepi rezultati vidni vse do pomladi"", ""Rezultat je močna, temno zelena trata"", ""Povečuje odpornost proti suši, zmrzali, boleznim in škodljivcem"", ""Izboljšuje strukturo tal in spodbuja pozitivno življenje v tleh"", ""Neprekinjena oskrba s hranili s peleti s počasnim sproščanjem > 100 dni"", ""Univerzalno uporabno – ne vpliva na pH tal"", ""Odlična razporeditev brez prahu z mikrogranulami"", ""Zmanjšuje rast nezaželenega mahu in plevela"", ""Jesensko gnojilo All-In-One je obogateno z ojačevalci rastlin""]"
gid://shopify/Product/15448956797252,"[""Sestavljeno organsko-mineralno gnojilo NPK 9-2-7"", ""Gnojilo primerno za konjske pašnike"", ""Zelo primerno tudi za pašnike za ovce, koze in druge hobi živali"", ""Zagotavlja visokokakovostno in okusno travo/krmo"", ""Spodbuja zdravo in strukturirano žetev"", ""Izboljšuje strukturo tal in deluje kot aktivator tal"", ""Enakomerna rast skozi mikrogranule s počasnim sproščanjem, delovanje več kot 120 dni"", ""Povečuje odpornost trave na sušo, bolezni in stres"", ""Gnojilo hitro prodre v tla, kar preprečuje zaužitje pri živalih"", ""Uporabno v vseh letnih časih, razen pri zmrznjenih tleh"", ""Dodani dodatni minerali in elementi v sledovih iz vulkanskega pepela"", ""Popolno vsestransko gnojilo za pašnike""]"
gid://shopify/Product/15448958894404,"[""Sestavljeno organsko-mineralno gnojilo NPK 9-2-7"", ""Gnojilo primerno za konjske pašnike"", ""Zelo primerno tudi za pašnike za ovce, koze in druge hobi živali"", ""Zagotavlja visokokakovostno in okusno travo/krmo"", ""Spodbuja zdravo in strukturirano žetev"", ""Izboljšuje strukturo tal in deluje kot aktivator tal"", ""Enakomerna rast skozi mikrogranule s počasnim sproščanjem, delovanje več kot 120 dni"", ""Povečuje odpornost trave na sušo, bolezni in stres"", ""Gnojilo hitro prodre v tla, kar preprečuje zaužitje pri živalih"", ""Uporabno v vseh letnih časih, razen pri zmrznjenih tleh"", ""Dodani dodatni minerali in elementi v sledovih iz vulkanskega pepela"", ""Popolno vsestransko gnojilo za pašnike""]"
gid://shopify/Product/15448960172356,"[""Sestavljeno organsko-mineralno gnojilo NPK (Mg) 6-2-12 (+2)"", ""Močna trava pozimi, lepi rezultati vidni vse do pomladi"", ""Rezultat je močna, temno zelena trata"", ""Povečuje odpornost proti suši, zmrzali, boleznim in škodljivcem"", ""Izboljšuje strukturo tal in spodbuja pozitivno življenje v tleh"", ""Neprekinjena oskrba s hranili s peleti s počasnim sproščanjem > 100 dni"", ""Univerzalno uporabno – ne vpliva na pH tal"", ""Odlična razporeditev brez prahu z mikrogranulami"", ""Zmanjšuje rast nezaželenega mahu in plevela"", ""Jesensko gnojilo All-In-One je obogateno z ojačevalci rastlin""]"
gid://shopify/Product/15448960303428,"[""Sestavljeno organsko-mineralno gnojilo NPK (Mg) 6-2-12 (+2)"", ""Močna trava pozimi, lepi rezultati vidni vse do pomladi"", ""Rezultat je močna, temno zelena trata"", ""Povečuje odpornost proti suši, zmrzali, boleznim in škodljivcem"", ""Izboljšuje strukturo tal in spodbuja pozitivno življenje v tleh"", ""Neprekinjena oskrba s hranili s peleti s počasnim sproščanjem > 100 dni"", ""Univerzalno uporabno – ne vpliva na pH tal"", ""Odlična razporeditev brez prahu z mikrogranulami"", ""Zmanjšuje rast nezaželenega mahu in plevela"", ""Jesensko gnojilo All-In-One je obogateno z ojačevalci rastlin""]"
gid://shopify/Product/15448960565572,"[""Sestavljeno organsko-mineralno gnojilo NPK (Mg) 6-2-12 (+2)"", ""Močna trava pozimi, lepi rezultati vidni vse do pomladi"", ""Rezultat je močna, temno zelena trata"", ""Povečuje odpornost proti suši, zmrzali, boleznim in škodljivcem"", ""Izboljšuje strukturo tal in spodbuja pozitivno življenje v tleh"", ""Neprekinjena oskrba s hranili s peleti s počasnim sproščanjem > 100 dni"", ""Univerzalno uporabno – ne vpliva na pH tal"", ""Odlična razporeditev brez prahu z mikrogranulami"", ""Zmanjšuje rast nezaželenega mahu in plevela"", ""Jesensko gnojilo All-In-One je obogateno z ojačevalci rastlin""]"
gid://shopify/Product/15448960631108,"[""Sestavljeno organsko-mineralno gnojilo NPK (Mg) 6-2-12 (+2)"", ""Močna trava pozimi, lepi rezultati vidni vse do pomladi"", ""Rezultat je močna, temno zelena trata"", ""Povečuje odpornost proti suši, zmrzali, boleznim in škodljivcem"", ""Izboljšuje strukturo tal in spodbuja pozitivno življenje v tleh"", ""Neprekinjena oskrba s hranili s peleti s počasnim sproščanjem > 100 dni"", ""Univerzalno uporabno – ne vpliva na pH tal"", ""Odlična razporeditev brez prahu z mikrogranulami"", ""Zmanjšuje rast nezaželenega mahu in plevela"", ""Jesensko gnojilo All-In-One je obogateno z ojačevalci rastlin""]"
gid://shopify/Product/15448960696644,"[""Organsko-mineralno večhranilno gnojilo NPK (Mg) 9-2-7 (+3)"", ""Za globoko zeleno, robustno trato brez plevela in mahu"", ""Bogato s kalijem za krepitev trate"", ""Brez železovega sulfata - ne pušča madežev"", ""Zagotavlja močno, zdravo in gosto trato"", ""Povečuje odpornost proti suši, boleznim in zmrzali"", ""Zavira rast nezaželenega mahu in plevela"", ""Skoraj brez vonja in brez patogenov zaradi sanitarne obdelave"", ""Odlično širjenje zaradi brezprašne mikrogranulatne mešanice"", ""Nudi do 100 dni popolne prehrane"", ""Obogateno z magnezijem za globoko zeleno barvo trave"", ""Izboljšuje strukturo tal in deluje kot aktivator tal"", ""All-In-One gnojilo z apnom in ojačevalcem trave""]"
gid://shopify/Product/15448960991556,"[""Organsko-mineralno večhranilno gnojilo NPK (Mg) 9-2-7 (+3)"", ""Za globoko zeleno, robustno trato brez plevela in mahu"", ""Bogato s kalijem za krepitev trate"", ""Brez železovega sulfata - ne pušča madežev"", ""Zagotavlja močno, zdravo in gosto trato"", ""Povečuje odpornost proti suši, boleznim in zmrzali"", ""Zavira rast nezaželenega mahu in plevela"", ""Skoraj brez vonja in brez patogenov zaradi sanitarne obdelave"", ""Odlično širjenje zaradi brezprašne mikrogranulatne mešanice"", ""Nudi do 100 dni popolne prehrane"", ""Obogateno z magnezijem za globoko zeleno barvo trave"", ""Izboljšuje strukturo tal in deluje kot aktivator tal"", ""All-In-One gnojilo z apnom in ojačevalcem trave""]"
gid://shopify/Product/15448961155396,"[""Sestavljeno organsko-mineralno gnojilo NPK (Mg) 6-2-12 (+2)"", ""Močna trava pozimi, lepi rezultati vidni vse do pomladi"", ""Rezultat je močna, temno zelena trata"", ""Povečuje odpornost proti suši, zmrzali, boleznim in škodljivcem"", ""Izboljšuje strukturo tal in spodbuja pozitivno življenje v tleh"", ""Neprekinjena oskrba s hranili s peleti s počasnim sproščanjem > 100 dni"", ""Univerzalno uporabno – ne vpliva na pH tal"", ""Odlična razporeditev brez prahu z mikrogranulami"", ""Zmanjšuje rast nezaželenega mahu in plevela"", ""Jesensko gnojilo All-In-One je obogateno z ojačevalci rastlin""]"
gid://shopify/Product/15448961319236,"[""Organsko-mineralno večhranilno gnojilo NPK (Mg) 9-2-7 (+3)"", ""Za globoko zeleno, robustno trato brez plevela in mahu"", ""Bogato s kalijem za krepitev trate"", ""Brez železovega sulfata - ne pušča madežev"", ""Zagotavlja močno, zdravo in gosto trato"", ""Povečuje odpornost proti suši, boleznim in zmrzali"", ""Zavira rast nezaželenega mahu in plevela"", ""Skoraj brez vonja in brez patogenov zaradi sanitarne obdelave"", ""Odlično širjenje zaradi brezprašne mikrogranulatne mešanice"", ""Nudi do 100 dni popolne prehrane"", ""Obogateno z magnezijem za globoko zeleno barvo trave"", ""Izboljšuje strukturo tal in deluje kot aktivator tal"", ""All-In-One gnojilo z apnom in ojačevalcem trave""]"
gid://shopify/Product/15448961909060,"[""Organsko-mineralno večhranilno gnojilo NPK (Mg) 9-2-7 (+3)"", ""Za globoko zeleno, robustno trato brez plevela in mahu"", ""Bogato s kalijem za krepitev trate"", ""Brez železovega sulfata - ne pušča madežev"", ""Zagotavlja močno, zdravo in gosto trato"", ""Povečuje odpornost proti suši, boleznim in zmrzali"", ""Zavira rast nezaželenega mahu in plevela"", ""Skoraj brez vonja in brez patogenov zaradi sanitarne obdelave"", ""Odlično širjenje zaradi brezprašne mikrogranulatne mešanice"", ""Nudi do 100 dni popolne prehrane"", ""Obogateno z magnezijem za globoko zeleno barvo trave"", ""Izboljšuje strukturo tal in deluje kot aktivator tal"", ""All-In-One gnojilo z apnom in ojačevalcem trave""]"
gid://shopify/Product/15448964104516,"[""Organsko-mineralno večhranilno gnojilo NPK (Mg) 9-2-7 (+3)"", ""Za globoko zeleno, robustno trato brez plevela in mahu"", ""Bogato s kalijem za krepitev trate"", ""Brez železovega sulfata - ne pušča madežev"", ""Zagotavlja močno, zdravo in gosto trato"", ""Povečuje odpornost proti suši, boleznim in zmrzali"", ""Zavira rast nezaželenega mahu in plevela"", ""Skoraj brez vonja in brez patogenov zaradi sanitarne obdelave"", ""Odlično širjenje zaradi brezprašne mikrogranulatne mešanice"", ""Nudi do 100 dni popolne prehrane"", ""Obogateno z magnezijem za globoko zeleno barvo trave"", ""Izboljšuje strukturo tal in deluje kot aktivator tal"", ""All-In-One gnojilo z apnom in ojačevalcem trave""]"
gid://shopify/Product/15448964202820,"[""Organsko-mineralno večhranilno gnojilo NPK (Mg) 9-2-7 (+3)"", ""Za globoko zeleno, robustno trato brez plevela in mahu"", ""Bogato s kalijem za krepitev trate"", ""Brez železovega sulfata - ne pušča madežev"", ""Zagotavlja močno, zdravo in gosto trato"", ""Povečuje odpornost proti suši, boleznim in zmrzali"", ""Zavira rast nezaželenega mahu in plevela"", ""Skoraj brez vonja in brez patogenov zaradi sanitarne obdelave"", ""Odlično širjenje zaradi brezprašne mikrogranulatne mešanice"", ""Nudi do 100 dni popolne prehrane"", ""Obogateno z magnezijem za globoko zeleno barvo trave"", ""Izboljšuje strukturo tal in deluje kot aktivator tal"", ""All-In-One gnojilo z apnom in ojačevalcem trave""]"
gid://shopify/Product/15448964661572,"[""Sestavljeno organsko-mineralno gnojilo NPK (Mg) 8+4+5 (+2)"", ""Povečuje lepoto rastlin, z globljimi barvami in več cvetovi"", ""Uživajte v večjem in okusnejšem pridelku"", ""Pozitivno vpliva na tvorbo plodov, gomoljev in čebulic"", ""Izboljšuje kakovost v smislu okusa, barve, vonja in obstojnosti"", ""Izboljšuje strukturo tal in spodbuja koristne organizme v tleh"", ""Zagotavlja stalno oskrbo s hranili s peleti s počasnim sproščanjem za več kot 100 dni"", ""Univerzalno uporabno – ne vpliva na kislost tal"", ""Odlične razporedilne lastnosti brez prašenja z mikrogranulami"", ""Povečuje odpornost proti suši, zmrzali, boleznim in škodljivcem"", ""Gnojilo All-In-One, obogateno z ojačevalci rastlin"", ""Za optimalne rezultate v okrasnih in zelenjavnih vrtovih""]"
