GID,short_description
gid://shopify/Product/15448942346564,"[""Organsko-mineralno višekomponentno gnojivo NPK (Mg) 9-2-7 (+3)"", ""Za duboko zeleni, čvrsti travnjak bez korova i mahovine"", ""Bogato kalijem za jačanje travnjaka"", ""Bez željeznog sulfata – ne ostavlja mrlje"", ""Osigurava snažan, zdrav i gust travnjak"", ""Povećava otpornost na sušu, bolesti i mraz"", ""Sprječava rast neželjene mahovine i korova"", ""Gotovo bez mirisa i bez klica zahvaljujući sanitaciji"", ""Izvrsno širenje zahvaljujući mikrogranulama bez prašine"", ""Pruža do 100 dana potpune prehrane"", ""Obogaćeno magnezijem za duboku zelenu boju trave"", ""Poboljšava strukturu tla i djeluje kao aktivator tla"", ""All-In-One gnojivo s vapnom i jačačima trave""]"
gid://shopify/Product/15448942903620,"[""Složeno organsko-mineralno gnojivo NPK (Mg) 8-4-5 (+2)"", ""Poboljšava izgled biljaka, s dubljim bojama i više cvjetova"", ""Uživajte u više i ukusnijim plodovima"", ""Pozitivno utječe na formiranje plodova, gomolja i lukovica"", ""Poboljšava kvalitetu u smislu okusa, boje, mirisa i trajnosti"", ""Poboljšava strukturu tla i potiče korisne organizme u tlu"", ""Osigurava stalnu opskrbu hranjivim tvarima putem granula s kontroliranim otpuštanjem dulje od 100 dana"", ""Univerzalna primjena - ne utječe na kiselost tla"", ""Izvrsna svojstva rasipanja s mikrogranulama bez prašine"", ""Povećava otpornost na sušu, mraz, bolesti i štetočine"", ""All-In-One gnojivo obogaćeno pojačivačima biljaka"", ""Za optimalne rezultate u ukrasnim i povrtnim vrtovima""]"
gid://shopify/Product/15448947294532,"[""NPK 6-3-2 prirodno i čisto gnojivo biljnog podrijetla"", ""100% bez proizvoda životinjskog porijekla kao što su stajnjak, koštano brašno ili krvno brašno"", ""Poboljšava strukturu tla i djeluje kao aktivator tla"", ""Ugodnog mirisa, pogodno za unutarnju i vanjsku primjenu"", ""100% organsko, bez GMO-a, potpuno biljno i ekološki prihvatljivo"", ""Bez patogena; bez nepoželjnih plijesni ili bakterija"", ""Visoka sposobnost zadržavanja vlage i bogato organskom tvari"", ""Brzo djelovanje s kontinuiranim oslobađanjem gnojiva kroz granule sporog oslobađanja"", ""Odlična svojstva rasipanja, granule od 2-5 mm bez prašine"", ""Potpuna prehrana za biljke, sadrži sve esencijalne hranjive tvari"", ""Održivo univerzalno gnojivo prikladno za sve biljke, kulture i vrste tla""]"
gid://shopify/Product/15448947949892,"[""Poboljšava strukturu tla i plodnost tla"", ""NPK 2-2-3, bogato magnezijem, kalcijem, huminskim i fulvinskim kiselinama"", ""Dodatni minerali i elementi u tragovima iz lava brašna"", ""Izrađeno od 100% čistog goveđeg stajnjaka"", ""Gotovo bez mirisa zbog higijenizacije i 100% bez sjemenki korova"", ""Bez patogena; nema štetnih mikroorganizama, neželjenih plijesni ili bakterija"", ""Stalni učinak gnojenja kroz pelete sa sporim otpuštanjem >120 dana"", ""Minimalno ispiranje minerala zbog visokog organskog sadržaja vezanog dušika"", ""Nema opasnosti od opeklina na listovima zbog vrlo niskog sadržaja amonijaka"", ""Sadrži važne hranjive tvari i oko 60% organske tvari"", ""Dobro topljivi i bez prašine s odličnim uzorkom raspršivanja"", ""Upotrebljivo u svim sezonama, osim u slučaju mraza u tlu"", ""Savršeno univerzalno gnojivo za biljke i aktivator tla""]"
gid://shopify/Product/15448948146500,"[""Poboljšava strukturu tla i plodnost tla"", ""NPK 2-2-3, bogato magnezijem, kalcijem, huminskim i fulvinskim kiselinama"", ""Dodatni minerali i elementi u tragovima iz lava brašna"", ""Izrađeno od 100% čistog goveđeg stajnjaka"", ""Gotovo bez mirisa zbog higijenizacije i 100% bez sjemenki korova"", ""Bez patogena; nema štetnih mikroorganizama, neželjenih plijesni ili bakterija"", ""Stalni učinak gnojenja kroz pelete sa sporim otpuštanjem >120 dana"", ""Minimalno ispiranje minerala zbog visokog organskog sadržaja vezanog dušika"", ""Nema opasnosti od opeklina na listovima zbog vrlo niskog sadržaja amonijaka"", ""Sadrži važne hranjive tvari i oko 60% organske tvari"", ""Dobro topljivi i bez prašine s odličnim uzorkom raspršivanja"", ""Upotrebljivo u svim sezonama, osim u slučaju mraza u tlu"", ""Savršeno univerzalno gnojivo za biljke i aktivator tla""]"
gid://shopify/Product/15448949489988,"[""Složeno organsko-mineralno gnojivo NPK 9-2-7"", ""Gnojivo pogodno za konjske pašnjake"", ""Također vrlo pogodno za pašnjake za ovce, koze i hobi životinje"", ""Rezultira visokokvalitetnom i ukusnom travom/krmom"", ""Potiče zdrave i strukturirane usjeve"", ""Poboljšava strukturu tla i djeluje kao aktivator tla"", ""Kontinuirani rast zahvaljujući sporootpuštajućim mikrogranulama s trajanjem od preko 120 dana"", ""Čini travu otpornijom na sušu, bolesti i stres"", ""Gnojivo brzo prodire u tlo, sprečavajući konzumaciju od strane životinja"", ""Primjenjivo u bilo koje godišnje doba, osim tijekom smrzavanja tla"", ""Dodani dodatni minerali i elementi u tragovima iz vulkanskog pepela"", ""Savršeno all-in-one gnojivo za pašnjake""]"
gid://shopify/Product/15448949817668,"[""Povećava pH vrijednost tla"", ""Smanjuje mahovinu i korov"", ""Dobro za život i strukturu tla"", ""Vapno za 4 godišnja doba: Može se primjenjivati tijekom cijele godine"", ""Osigurava optimalno formiranje korijena i plodno tlo"", ""Snažniji i čvršći korijeni"", ""Bezdustan granulat, ne ispire se i ima odličan uzorak raspršivanja"", ""Magnezij osigurava prekrasnu tamnozelenu boju travnjaka i biljaka"", ""Osigurava posrednu energiju kroz optimalnu fotosintezu i plodnost tla"", ""Za ljepše, svježije i zdravije travnjake i biljke"", ""Dobra apsorpcija hranjivih tvari poput dušika, kalija i magnezija""]"
gid://shopify/Product/15448951062852,"[""Složeno organsko-mineralno gnojivo NPK 9-2-7"", ""Gnojivo pogodno za konjske pašnjake"", ""Također vrlo pogodno za pašnjake za ovce, koze i hobi životinje"", ""Rezultira visokokvalitetnom i ukusnom travom/krmom"", ""Potiče zdrave i strukturirane usjeve"", ""Poboljšava strukturu tla i djeluje kao aktivator tla"", ""Kontinuirani rast zahvaljujući sporootpuštajućim mikrogranulama s trajanjem od preko 120 dana"", ""Čini travu otpornijom na sušu, bolesti i stres"", ""Gnojivo brzo prodire u tlo, sprečavajući konzumaciju od strane životinja"", ""Primjenjivo u bilo koje godišnje doba, osim tijekom smrzavanja tla"", ""Dodani dodatni minerali i elementi u tragovima iz vulkanskog pepela"", ""Savršeno all-in-one gnojivo za pašnjake""]"
gid://shopify/Product/15448953422148,"[""Složeno organsko-mineralno gnojivo NPK 9-2-7"", ""Gnojivo pogodno za konjske pašnjake"", ""Također vrlo pogodno za pašnjake za ovce, koze i hobi životinje"", ""Rezultira visokokvalitetnom i ukusnom travom/krmom"", ""Potiče zdrave i strukturirane usjeve"", ""Poboljšava strukturu tla i djeluje kao aktivator tla"", ""Kontinuirani rast zahvaljujući sporootpuštajućim mikrogranulama s trajanjem od preko 120 dana"", ""Čini travu otpornijom na sušu, bolesti i stres"", ""Gnojivo brzo prodire u tlo, sprečavajući konzumaciju od strane životinja"", ""Primjenjivo u bilo koje godišnje doba, osim tijekom smrzavanja tla"", ""Dodani dodatni minerali i elementi u tragovima iz vulkanskog pepela"", ""Savršeno all-in-one gnojivo za pašnjake""]"
gid://shopify/Product/15448953979204,"[""Složeno organsko-mineralno gnojivo NPK 9-2-7"", ""Gnojivo pogodno za konjske pašnjake"", ""Također vrlo pogodno za pašnjake za ovce, koze i hobi životinje"", ""Rezultira visokokvalitetnom i ukusnom travom/krmom"", ""Potiče zdrave i strukturirane usjeve"", ""Poboljšava strukturu tla i djeluje kao aktivator tla"", ""Kontinuirani rast zahvaljujući sporootpuštajućim mikrogranulama s trajanjem od preko 120 dana"", ""Čini travu otpornijom na sušu, bolesti i stres"", ""Gnojivo brzo prodire u tlo, sprečavajući konzumaciju od strane životinja"", ""Primjenjivo u bilo koje godišnje doba, osim tijekom smrzavanja tla"", ""Dodani dodatni minerali i elementi u tragovima iz vulkanskog pepela"", ""Savršeno all-in-one gnojivo za pašnjake""]"
gid://shopify/Product/15448954503492,"[""Složeno organsko-mineralno gnojivo NPK (Mg) 6-2-12 (+2)"", ""Snažna trava zimi, vidljivi rezultati do proljeća"", ""Osigurava snažan, tamnozeleni travnjak"", ""Povećava otpornost na sušu, mraz, bolesti i štetnike"", ""Poboljšava strukturu tla i potiče pozitivni život tla"", ""Kontinuirana opskrba hranjivim tvarima kroz sporootpuštajuće granule > 100 dana"", ""Univerzalno primjenjivo – ne utječe na pH tla"", ""Izvrsna pokrivenost s mikrogranulama bez prašine"", ""Suzbija neželjeni rast mahovine i korova"", ""Jesensko Gnojivo All-In-One obogaćeno je pojačivačima biljaka""]"
gid://shopify/Product/15448956797252,"[""Složeno organsko-mineralno gnojivo NPK 9-2-7"", ""Gnojivo pogodno za konjske pašnjake"", ""Također vrlo pogodno za pašnjake za ovce, koze i hobi životinje"", ""Rezultira visokokvalitetnom i ukusnom travom/krmom"", ""Potiče zdrave i strukturirane usjeve"", ""Poboljšava strukturu tla i djeluje kao aktivator tla"", ""Kontinuirani rast zahvaljujući sporootpuštajućim mikrogranulama s trajanjem od preko 120 dana"", ""Čini travu otpornijom na sušu, bolesti i stres"", ""Gnojivo brzo prodire u tlo, sprečavajući konzumaciju od strane životinja"", ""Primjenjivo u bilo koje godišnje doba, osim tijekom smrzavanja tla"", ""Dodani dodatni minerali i elementi u tragovima iz vulkanskog pepela"", ""Savršeno all-in-one gnojivo za pašnjake""]"
gid://shopify/Product/15448958894404,"[""Složeno organsko-mineralno gnojivo NPK 9-2-7"", ""Gnojivo pogodno za konjske pašnjake"", ""Također vrlo pogodno za pašnjake za ovce, koze i hobi životinje"", ""Rezultira visokokvalitetnom i ukusnom travom/krmom"", ""Potiče zdrave i strukturirane usjeve"", ""Poboljšava strukturu tla i djeluje kao aktivator tla"", ""Kontinuirani rast zahvaljujući sporootpuštajućim mikrogranulama s trajanjem od preko 120 dana"", ""Čini travu otpornijom na sušu, bolesti i stres"", ""Gnojivo brzo prodire u tlo, sprečavajući konzumaciju od strane životinja"", ""Primjenjivo u bilo koje godišnje doba, osim tijekom smrzavanja tla"", ""Dodani dodatni minerali i elementi u tragovima iz vulkanskog pepela"", ""Savršeno all-in-one gnojivo za pašnjake""]"
gid://shopify/Product/15448960172356,"[""Složeno organsko-mineralno gnojivo NPK (Mg) 6-2-12 (+2)"", ""Snažna trava zimi, vidljivi rezultati do proljeća"", ""Osigurava snažan, tamnozeleni travnjak"", ""Povećava otpornost na sušu, mraz, bolesti i štetnike"", ""Poboljšava strukturu tla i potiče pozitivni život tla"", ""Kontinuirana opskrba hranjivim tvarima kroz sporootpuštajuće granule > 100 dana"", ""Univerzalno primjenjivo – ne utječe na pH tla"", ""Izvrsna pokrivenost s mikrogranulama bez prašine"", ""Suzbija neželjeni rast mahovine i korova"", ""Jesensko Gnojivo All-In-One obogaćeno je pojačivačima biljaka""]"
gid://shopify/Product/15448960303428,"[""Složeno organsko-mineralno gnojivo NPK (Mg) 6-2-12 (+2)"", ""Snažna trava zimi, vidljivi rezultati do proljeća"", ""Osigurava snažan, tamnozeleni travnjak"", ""Povećava otpornost na sušu, mraz, bolesti i štetnike"", ""Poboljšava strukturu tla i potiče pozitivni život tla"", ""Kontinuirana opskrba hranjivim tvarima kroz sporootpuštajuće granule > 100 dana"", ""Univerzalno primjenjivo – ne utječe na pH tla"", ""Izvrsna pokrivenost s mikrogranulama bez prašine"", ""Suzbija neželjeni rast mahovine i korova"", ""Jesensko Gnojivo All-In-One obogaćeno je pojačivačima biljaka""]"
gid://shopify/Product/15448960565572,"[""Složeno organsko-mineralno gnojivo NPK (Mg) 6-2-12 (+2)"", ""Snažna trava zimi, vidljivi rezultati do proljeća"", ""Osigurava snažan, tamnozeleni travnjak"", ""Povećava otpornost na sušu, mraz, bolesti i štetnike"", ""Poboljšava strukturu tla i potiče pozitivni život tla"", ""Kontinuirana opskrba hranjivim tvarima kroz sporootpuštajuće granule > 100 dana"", ""Univerzalno primjenjivo – ne utječe na pH tla"", ""Izvrsna pokrivenost s mikrogranulama bez prašine"", ""Suzbija neželjeni rast mahovine i korova"", ""Jesensko Gnojivo All-In-One obogaćeno je pojačivačima biljaka""]"
gid://shopify/Product/15448960631108,"[""Složeno organsko-mineralno gnojivo NPK (Mg) 6-2-12 (+2)"", ""Snažna trava zimi, vidljivi rezultati do proljeća"", ""Osigurava snažan, tamnozeleni travnjak"", ""Povećava otpornost na sušu, mraz, bolesti i štetnike"", ""Poboljšava strukturu tla i potiče pozitivni život tla"", ""Kontinuirana opskrba hranjivim tvarima kroz sporootpuštajuće granule > 100 dana"", ""Univerzalno primjenjivo – ne utječe na pH tla"", ""Izvrsna pokrivenost s mikrogranulama bez prašine"", ""Suzbija neželjeni rast mahovine i korova"", ""Jesensko Gnojivo All-In-One obogaćeno je pojačivačima biljaka""]"
gid://shopify/Product/15448960696644,"[""Organsko-mineralno višekomponentno gnojivo NPK (Mg) 9-2-7 (+3)"", ""Za duboko zeleni, čvrsti travnjak bez korova i mahovine"", ""Bogato kalijem za jačanje travnjaka"", ""Bez željeznog sulfata – ne ostavlja mrlje"", ""Osigurava snažan, zdrav i gust travnjak"", ""Povećava otpornost na sušu, bolesti i mraz"", ""Sprječava rast neželjene mahovine i korova"", ""Gotovo bez mirisa i bez klica zahvaljujući sanitaciji"", ""Izvrsno širenje zahvaljujući mikrogranulama bez prašine"", ""Pruža do 100 dana potpune prehrane"", ""Obogaćeno magnezijem za duboku zelenu boju trave"", ""Poboljšava strukturu tla i djeluje kao aktivator tla"", ""All-In-One gnojivo s vapnom i jačačima trave""]"
gid://shopify/Product/15448960991556,"[""Organsko-mineralno višekomponentno gnojivo NPK (Mg) 9-2-7 (+3)"", ""Za duboko zeleni, čvrsti travnjak bez korova i mahovine"", ""Bogato kalijem za jačanje travnjaka"", ""Bez željeznog sulfata – ne ostavlja mrlje"", ""Osigurava snažan, zdrav i gust travnjak"", ""Povećava otpornost na sušu, bolesti i mraz"", ""Sprječava rast neželjene mahovine i korova"", ""Gotovo bez mirisa i bez klica zahvaljujući sanitaciji"", ""Izvrsno širenje zahvaljujući mikrogranulama bez prašine"", ""Pruža do 100 dana potpune prehrane"", ""Obogaćeno magnezijem za duboku zelenu boju trave"", ""Poboljšava strukturu tla i djeluje kao aktivator tla"", ""All-In-One gnojivo s vapnom i jačačima trave""]"
gid://shopify/Product/15448961155396,"[""Složeno organsko-mineralno gnojivo NPK (Mg) 6-2-12 (+2)"", ""Snažna trava zimi, vidljivi rezultati do proljeća"", ""Osigurava snažan, tamnozeleni travnjak"", ""Povećava otpornost na sušu, mraz, bolesti i štetnike"", ""Poboljšava strukturu tla i potiče pozitivni život tla"", ""Kontinuirana opskrba hranjivim tvarima kroz sporootpuštajuće granule > 100 dana"", ""Univerzalno primjenjivo – ne utječe na pH tla"", ""Izvrsna pokrivenost s mikrogranulama bez prašine"", ""Suzbija neželjeni rast mahovine i korova"", ""Jesensko Gnojivo All-In-One obogaćeno je pojačivačima biljaka""]"
gid://shopify/Product/15448961319236,"[""Organsko-mineralno višekomponentno gnojivo NPK (Mg) 9-2-7 (+3)"", ""Za duboko zeleni, čvrsti travnjak bez korova i mahovine"", ""Bogato kalijem za jačanje travnjaka"", ""Bez željeznog sulfata – ne ostavlja mrlje"", ""Osigurava snažan, zdrav i gust travnjak"", ""Povećava otpornost na sušu, bolesti i mraz"", ""Sprječava rast neželjene mahovine i korova"", ""Gotovo bez mirisa i bez klica zahvaljujući sanitaciji"", ""Izvrsno širenje zahvaljujući mikrogranulama bez prašine"", ""Pruža do 100 dana potpune prehrane"", ""Obogaćeno magnezijem za duboku zelenu boju trave"", ""Poboljšava strukturu tla i djeluje kao aktivator tla"", ""All-In-One gnojivo s vapnom i jačačima trave""]"
gid://shopify/Product/15448961909060,"[""Organsko-mineralno višekomponentno gnojivo NPK (Mg) 9-2-7 (+3)"", ""Za duboko zeleni, čvrsti travnjak bez korova i mahovine"", ""Bogato kalijem za jačanje travnjaka"", ""Bez željeznog sulfata – ne ostavlja mrlje"", ""Osigurava snažan, zdrav i gust travnjak"", ""Povećava otpornost na sušu, bolesti i mraz"", ""Sprječava rast neželjene mahovine i korova"", ""Gotovo bez mirisa i bez klica zahvaljujući sanitaciji"", ""Izvrsno širenje zahvaljujući mikrogranulama bez prašine"", ""Pruža do 100 dana potpune prehrane"", ""Obogaćeno magnezijem za duboku zelenu boju trave"", ""Poboljšava strukturu tla i djeluje kao aktivator tla"", ""All-In-One gnojivo s vapnom i jačačima trave""]"
gid://shopify/Product/15448964104516,"[""Organsko-mineralno višekomponentno gnojivo NPK (Mg) 9-2-7 (+3)"", ""Za duboko zeleni, čvrsti travnjak bez korova i mahovine"", ""Bogato kalijem za jačanje travnjaka"", ""Bez željeznog sulfata – ne ostavlja mrlje"", ""Osigurava snažan, zdrav i gust travnjak"", ""Povećava otpornost na sušu, bolesti i mraz"", ""Sprječava rast neželjene mahovine i korova"", ""Gotovo bez mirisa i bez klica zahvaljujući sanitaciji"", ""Izvrsno širenje zahvaljujući mikrogranulama bez prašine"", ""Pruža do 100 dana potpune prehrane"", ""Obogaćeno magnezijem za duboku zelenu boju trave"", ""Poboljšava strukturu tla i djeluje kao aktivator tla"", ""All-In-One gnojivo s vapnom i jačačima trave""]"
gid://shopify/Product/15448964202820,"[""Organsko-mineralno višekomponentno gnojivo NPK (Mg) 9-2-7 (+3)"", ""Za duboko zeleni, čvrsti travnjak bez korova i mahovine"", ""Bogato kalijem za jačanje travnjaka"", ""Bez željeznog sulfata – ne ostavlja mrlje"", ""Osigurava snažan, zdrav i gust travnjak"", ""Povećava otpornost na sušu, bolesti i mraz"", ""Sprječava rast neželjene mahovine i korova"", ""Gotovo bez mirisa i bez klica zahvaljujući sanitaciji"", ""Izvrsno širenje zahvaljujući mikrogranulama bez prašine"", ""Pruža do 100 dana potpune prehrane"", ""Obogaćeno magnezijem za duboku zelenu boju trave"", ""Poboljšava strukturu tla i djeluje kao aktivator tla"", ""All-In-One gnojivo s vapnom i jačačima trave""]"
