GID,short_description
gid://shopify/Product/15448942346564,"[""Organiczno-mineralny nawóz wieloskładnikowy NPK (Mg) 9-2-7 (+3)"", ""Dla głęboko zielonego, mocnego trawnika bez chwastów i mchu"", ""Bogaty w potas, wzmacniający trawnik"", ""Wolny od siarczanu żelaza - nie pozostawia plam"", ""Zapewnia mocny, zdrowy i gęsty trawnik"", ""Zwiększa odporność na suszę, choroby i mróz"", ""Hamuje niechciany wzrost mchu i chwastów"", ""Praktycznie bez zapachu i bez zarazków dzięki sanicyzacji"", ""Doskonałe rozprzestrzenianie dzięki mieszance mikrogranulatu bez pyłu"", ""Zapewnia do 100 dni pełnej odżywki"", ""Wzbogacony o magnez dla głębokiej zielonej barwy trawy"", ""Poprawia strukturę gleby i działa jako aktywator gleby"", ""Wszystko w Jednym nawóz z wapnem i wzmacniaczami trawy""]"
gid://shopify/Product/15448942903620,"[""Złożony nawóz organiczno-mineralny NPK (Mg) 8+4+5 (+2)"", ""Zwiększa piękno roślin, intensyfikuje kolory i promuje większą ilość kwiatów"", ""Ciesz się większymi i smaczniejszymi owocami"", ""Pozytywnie wpływa na tworzenie owoców, bulw i cebulek"", ""Poprawia jakość pod względem smaku, koloru, zapachu i trwałości"", ""Wzmacnia strukturę gleby i stymuluje korzystne organizmy glebowe"", ""Zapewnia stałe dostarczanie składników odżywczych dzięki granulatom o wolnym uwalnianiu przez ponad 100 dni"", ""Nadaje się do wszystkich typów gleb, nie wpływając na kwasowość gleby"", ""Zapewnia doskonałe rozprowadzanie dzięki bezpyłowym mikrogranulkom"", ""Zwiększa odporność na suszę, mróz, choroby i szkodniki"", ""Nawóz All-In-One wzbogacony o wzmacniacze roślin"", ""Idealny do osiągnięcia optymalnych wyników w ogrodach ozdobnych i ogrody warzywne""]"
gid://shopify/Product/15448947294532,"[""Nawóz NPK 6-3-2 naturalny i w pełni roślinny"", ""100% wolny od produktów pochodzenia zwierzęcego, takich jak obornik, mączka kostna czy mączka z krwi"", ""Poprawia strukturę gleby i działa jako aktywator gleby"", ""Ma przyjemny zapach i nadaje się do użytku wewnątrz i na zewnątrz"", ""100% organiczny, wolny od GMO, w pełni roślinny i przyjazny dla środowiska"", ""Wolny od patogenów; brak szkodliwych patogenów, niechcianych pleśni czy bakterii"", ""Wysoka zdolność absorpcji wilgoci i bogaty w materię organiczną"", ""Szybkie działanie z konsekwentnym przepływem składników odżywczych przez granulki o wolnym uwalnianiu"", ""Doskonały wzór rozprowadzania dzięki bezpyłowym granulkom o wielkości 2-5 mm"", ""Kompletna odżywka dla roślin, zawierająca wszystkie niezbędne składniki odżywcze"", ""Zrównoważony uniwersalny nawóz odpowiedni dla wszystkich roślin, upraw i typów gleby""]"
gid://shopify/Product/15448947949892,"[""Poprawia strukturę i żyzność gleby"", ""NPK 2-2-3, bogaty w magnez, wapń, kwasy huminowe i fulwowe"", ""Dodatkowe minerały i mikroelementy z mączki lawowej"", ""Wyprodukowany z 100% czystego obornika krowiego"", ""Praktycznie bezwonny dzięki sanitacji i 100% wolny od nasion chwastów"", ""Wolny od patogenów; brak zarazków, niechcianych grzybów czy bakterii"", ""Stałe uwalnianie składników odżywczych dzięki granulatom o wolnym uwalnianiu > 120 dni"", ""Minimalne wypłukiwanie składników mineralnych dzięki wysokiej zawartości organicznie związanego azotu"", ""Brak poparzeń liści dzięki bardzo niskiej zawartości amoniaku"", ""Zawiera ważne składniki odżywcze i około 60% materii organicznej"", ""Łatwo rozpuszczalne i bezpyłowe granulki z doskonałym wzorem rozprowadzania"", ""Stosowalny we wszystkich porach roku, z wyjątkiem okresu przymrozków"", ""Idealny wszechstronny nawóz do kształtowania krajobrazu i aktywator gleby""]"
gid://shopify/Product/15448948146500,"[""Poprawia strukturę i żyzność gleby"", ""NPK 2-2-3, bogaty w magnez, wapń, kwasy huminowe i fulwowe"", ""Dodatkowe minerały i mikroelementy z mączki lawowej"", ""Wyprodukowany z 100% czystego obornika krowiego"", ""Praktycznie bezwonny dzięki sanitacji i 100% wolny od nasion chwastów"", ""Wolny od patogenów; brak zarazków, niechcianych grzybów czy bakterii"", ""Stałe uwalnianie składników odżywczych dzięki granulatom o wolnym uwalnianiu > 120 dni"", ""Minimalne wypłukiwanie składników mineralnych dzięki wysokiej zawartości organicznie związanego azotu"", ""Brak poparzeń liści dzięki bardzo niskiej zawartości amoniaku"", ""Zawiera ważne składniki odżywcze i około 60% materii organicznej"", ""Łatwo rozpuszczalne i bezpyłowe granulki z doskonałym wzorem rozprowadzania"", ""Stosowalny we wszystkich porach roku, z wyjątkiem okresu przymrozków"", ""Idealny wszechstronny nawóz do kształtowania krajobrazu i aktywator gleby""]"
gid://shopify/Product/15448949489988,"[""Złożony nawóz organiczno-mineralny NPK 9-2-7"", ""Nawóz odpowiedni dla pastwisk koni"", ""Również bardzo odpowiedni dla pastwisk owiec, kóz i zwierząt hodowlanych"", ""Skutkuje wysokiej jakości i smaczną trawą/paszą"", ""Promuje zdrowe i uporządkowane plony"", ""Poprawia strukturę gleby i działa jako aktywator gleby"", ""Stały wzrost dzięki mikrogranulkom o wolnym uwalnianiu o czasie działania ponad 120 dni"", ""Sprawia, że trawa jest bardziej odporna na suszę, choroby i stres"", ""Nawóz szybko wnika w glebę, zapobiegając spożyciu przez zwierzęta"", ""Stosowalny w każdej porze roku, z wyjątkiem okresu przymrozków"", ""Dodatkowe minerały i mikroelementy dodane z popiołu wulkanicznego"", ""Doskonały nawóz wszystko-w-jednym dla pastwisk""]"
gid://shopify/Product/15448949817668,"[""Podnosi wartość pH gleby"", ""Redukuje mech i chwasty"", ""Korzystne dla życia i struktury gleby"", ""Wapno czterosezonowe: Możliwe do stosowania przez cały rok"", ""Zapewnia optymalne formowanie korzeni i żyzną glebę"", ""Mocniejsze i bardziej zwięzłe korzenie"", ""Granulat bezpyłowy, nie jest zmywany i ma doskonały wzór rozsiewu"", ""Magnez zapewnia piękną, ciemnozieloną barwę trawników i roślin"", ""Zapewnia pośrednią energię poprzez optymalną fotosyntezę i żyzność gleby"", ""Dla piękniejszych, świeższych i zdrowszych trawników i roślin"", ""Dobra absorpcja składników odżywczych, takich jak azot, potas i magnez.""]"
gid://shopify/Product/15448951062852,"[""Złożony nawóz organiczno-mineralny NPK 9-2-7"", ""Nawóz odpowiedni dla pastwisk koni"", ""Również bardzo odpowiedni dla pastwisk owiec, kóz i zwierząt hodowlanych"", ""Skutkuje wysokiej jakości i smaczną trawą/paszą"", ""Promuje zdrowe i uporządkowane plony"", ""Poprawia strukturę gleby i działa jako aktywator gleby"", ""Stały wzrost dzięki mikrogranulkom o wolnym uwalnianiu o czasie działania ponad 120 dni"", ""Sprawia, że trawa jest bardziej odporna na suszę, choroby i stres"", ""Nawóz szybko wnika w glebę, zapobiegając spożyciu przez zwierzęta"", ""Stosowalny w każdej porze roku, z wyjątkiem okresu przymrozków"", ""Dodatkowe minerały i mikroelementy dodane z popiołu wulkanicznego"", ""Doskonały nawóz wszystko-w-jednym dla pastwisk""]"
gid://shopify/Product/15448953422148,"[""Złożony nawóz organiczno-mineralny NPK 9-2-7"", ""Nawóz odpowiedni dla pastwisk koni"", ""Również bardzo odpowiedni dla pastwisk owiec, kóz i zwierząt hodowlanych"", ""Skutkuje wysokiej jakości i smaczną trawą/paszą"", ""Promuje zdrowe i uporządkowane plony"", ""Poprawia strukturę gleby i działa jako aktywator gleby"", ""Stały wzrost dzięki mikrogranulkom o wolnym uwalnianiu o czasie działania ponad 120 dni"", ""Sprawia, że trawa jest bardziej odporna na suszę, choroby i stres"", ""Nawóz szybko wnika w glebę, zapobiegając spożyciu przez zwierzęta"", ""Stosowalny w każdej porze roku, z wyjątkiem okresu przymrozków"", ""Dodatkowe minerały i mikroelementy dodane z popiołu wulkanicznego"", ""Doskonały nawóz wszystko-w-jednym dla pastwisk""]"
gid://shopify/Product/15448953979204,"[""Złożony nawóz organiczno-mineralny NPK 9-2-7"", ""Nawóz odpowiedni dla pastwisk koni"", ""Również bardzo odpowiedni dla pastwisk owiec, kóz i zwierząt hodowlanych"", ""Skutkuje wysokiej jakości i smaczną trawą/paszą"", ""Promuje zdrowe i uporządkowane plony"", ""Poprawia strukturę gleby i działa jako aktywator gleby"", ""Stały wzrost dzięki mikrogranulkom o wolnym uwalnianiu o czasie działania ponad 120 dni"", ""Sprawia, że trawa jest bardziej odporna na suszę, choroby i stres"", ""Nawóz szybko wnika w glebę, zapobiegając spożyciu przez zwierzęta"", ""Stosowalny w każdej porze roku, z wyjątkiem okresu przymrozków"", ""Dodatkowe minerały i mikroelementy dodane z popiołu wulkanicznego"", ""Doskonały nawóz wszystko-w-jednym dla pastwisk""]"
gid://shopify/Product/15448954503492,"[""Złożony nawóz organiczno-mineralny NPK (Mg) 6-2-12 (+2)"", ""Mocna trawa zimą, piękne rezultaty widoczne aż do wiosny"", ""Rezultat to mocny, ciemnozielony trawnik"", ""Zwiększa odporność na suszę, mróz, choroby i szkodniki"", ""Poprawia strukturę gleby i stymuluje pozytywne życie glebowe"", ""Ciągłe dostarczanie składników odżywczych dzięki granulatom o wolnym uwalnianiu > 100 dni"", ""Uniwersalne zastosowanie – nie wpływa na pH gleby"", ""Doskonały wzór rozprowadzania dzięki bezpyłowym mikrogranulkom"", ""Hamuje niechciany wzrost mchu i chwastów"", ""Nawóz jesienny All-In-One jest wzbogacony o wzmacniacze roślin""]"
gid://shopify/Product/15448956797252,"[""Złożony nawóz organiczno-mineralny NPK 9-2-7"", ""Nawóz odpowiedni dla pastwisk koni"", ""Również bardzo odpowiedni dla pastwisk owiec, kóz i zwierząt hodowlanych"", ""Skutkuje wysokiej jakości i smaczną trawą/paszą"", ""Promuje zdrowe i uporządkowane plony"", ""Poprawia strukturę gleby i działa jako aktywator gleby"", ""Stały wzrost dzięki mikrogranulkom o wolnym uwalnianiu o czasie działania ponad 120 dni"", ""Sprawia, że trawa jest bardziej odporna na suszę, choroby i stres"", ""Nawóz szybko wnika w glebę, zapobiegając spożyciu przez zwierzęta"", ""Stosowalny w każdej porze roku, z wyjątkiem okresu przymrozków"", ""Dodatkowe minerały i mikroelementy dodane z popiołu wulkanicznego"", ""Doskonały nawóz wszystko-w-jednym dla pastwisk""]"
gid://shopify/Product/15448958894404,"[""Złożony nawóz organiczno-mineralny NPK 9-2-7"", ""Nawóz odpowiedni dla pastwisk koni"", ""Również bardzo odpowiedni dla pastwisk owiec, kóz i zwierząt hodowlanych"", ""Skutkuje wysokiej jakości i smaczną trawą/paszą"", ""Promuje zdrowe i uporządkowane plony"", ""Poprawia strukturę gleby i działa jako aktywator gleby"", ""Stały wzrost dzięki mikrogranulkom o wolnym uwalnianiu o czasie działania ponad 120 dni"", ""Sprawia, że trawa jest bardziej odporna na suszę, choroby i stres"", ""Nawóz szybko wnika w glebę, zapobiegając spożyciu przez zwierzęta"", ""Stosowalny w każdej porze roku, z wyjątkiem okresu przymrozków"", ""Dodatkowe minerały i mikroelementy dodane z popiołu wulkanicznego"", ""Doskonały nawóz wszystko-w-jednym dla pastwisk""]"
gid://shopify/Product/15448960172356,"[""Złożony nawóz organiczno-mineralny NPK (Mg) 6-2-12 (+2)"", ""Mocna trawa zimą, piękne rezultaty widoczne aż do wiosny"", ""Rezultat to mocny, ciemnozielony trawnik"", ""Zwiększa odporność na suszę, mróz, choroby i szkodniki"", ""Poprawia strukturę gleby i stymuluje pozytywne życie glebowe"", ""Ciągłe dostarczanie składników odżywczych dzięki granulatom o wolnym uwalnianiu > 100 dni"", ""Uniwersalne zastosowanie – nie wpływa na pH gleby"", ""Doskonały wzór rozprowadzania dzięki bezpyłowym mikrogranulkom"", ""Hamuje niechciany wzrost mchu i chwastów"", ""Nawóz jesienny All-In-One jest wzbogacony o wzmacniacze roślin""]"
gid://shopify/Product/15448960303428,"[""Złożony nawóz organiczno-mineralny NPK (Mg) 6-2-12 (+2)"", ""Mocna trawa zimą, piękne rezultaty widoczne aż do wiosny"", ""Rezultat to mocny, ciemnozielony trawnik"", ""Zwiększa odporność na suszę, mróz, choroby i szkodniki"", ""Poprawia strukturę gleby i stymuluje pozytywne życie glebowe"", ""Ciągłe dostarczanie składników odżywczych dzięki granulatom o wolnym uwalnianiu > 100 dni"", ""Uniwersalne zastosowanie – nie wpływa na pH gleby"", ""Doskonały wzór rozprowadzania dzięki bezpyłowym mikrogranulkom"", ""Hamuje niechciany wzrost mchu i chwastów"", ""Nawóz jesienny All-In-One jest wzbogacony o wzmacniacze roślin""]"
gid://shopify/Product/15448960565572,"[""Złożony nawóz organiczno-mineralny NPK (Mg) 6-2-12 (+2)"", ""Mocna trawa zimą, piękne rezultaty widoczne aż do wiosny"", ""Rezultat to mocny, ciemnozielony trawnik"", ""Zwiększa odporność na suszę, mróz, choroby i szkodniki"", ""Poprawia strukturę gleby i stymuluje pozytywne życie glebowe"", ""Ciągłe dostarczanie składników odżywczych dzięki granulatom o wolnym uwalnianiu > 100 dni"", ""Uniwersalne zastosowanie – nie wpływa na pH gleby"", ""Doskonały wzór rozprowadzania dzięki bezpyłowym mikrogranulkom"", ""Hamuje niechciany wzrost mchu i chwastów"", ""Nawóz jesienny All-In-One jest wzbogacony o wzmacniacze roślin""]"
gid://shopify/Product/15448960631108,"[""Złożony nawóz organiczno-mineralny NPK (Mg) 6-2-12 (+2)"", ""Mocna trawa zimą, piękne rezultaty widoczne aż do wiosny"", ""Rezultat to mocny, ciemnozielony trawnik"", ""Zwiększa odporność na suszę, mróz, choroby i szkodniki"", ""Poprawia strukturę gleby i stymuluje pozytywne życie glebowe"", ""Ciągłe dostarczanie składników odżywczych dzięki granulatom o wolnym uwalnianiu > 100 dni"", ""Uniwersalne zastosowanie – nie wpływa na pH gleby"", ""Doskonały wzór rozprowadzania dzięki bezpyłowym mikrogranulkom"", ""Hamuje niechciany wzrost mchu i chwastów"", ""Nawóz jesienny All-In-One jest wzbogacony o wzmacniacze roślin""]"
gid://shopify/Product/15448960696644,"[""Organiczno-mineralny nawóz wieloskładnikowy NPK (Mg) 9-2-7 (+3)"", ""Dla głęboko zielonego, mocnego trawnika bez chwastów i mchu"", ""Bogaty w potas, wzmacniający trawnik"", ""Wolny od siarczanu żelaza - nie pozostawia plam"", ""Zapewnia mocny, zdrowy i gęsty trawnik"", ""Zwiększa odporność na suszę, choroby i mróz"", ""Hamuje niechciany wzrost mchu i chwastów"", ""Praktycznie bez zapachu i bez zarazków dzięki sanicyzacji"", ""Doskonałe rozprzestrzenianie dzięki mieszance mikrogranulatu bez pyłu"", ""Zapewnia do 100 dni pełnej odżywki"", ""Wzbogacony o magnez dla głębokiej zielonej barwy trawy"", ""Poprawia strukturę gleby i działa jako aktywator gleby"", ""Wszystko w Jednym nawóz z wapnem i wzmacniaczami trawy""]"
gid://shopify/Product/15448960991556,"[""Organiczno-mineralny nawóz wieloskładnikowy NPK (Mg) 9-2-7 (+3)"", ""Dla głęboko zielonego, mocnego trawnika bez chwastów i mchu"", ""Bogaty w potas, wzmacniający trawnik"", ""Wolny od siarczanu żelaza - nie pozostawia plam"", ""Zapewnia mocny, zdrowy i gęsty trawnik"", ""Zwiększa odporność na suszę, choroby i mróz"", ""Hamuje niechciany wzrost mchu i chwastów"", ""Praktycznie bez zapachu i bez zarazków dzięki sanicyzacji"", ""Doskonałe rozprzestrzenianie dzięki mieszance mikrogranulatu bez pyłu"", ""Zapewnia do 100 dni pełnej odżywki"", ""Wzbogacony o magnez dla głębokiej zielonej barwy trawy"", ""Poprawia strukturę gleby i działa jako aktywator gleby"", ""Wszystko w Jednym nawóz z wapnem i wzmacniaczami trawy""]"
gid://shopify/Product/15448961155396,"[""Złożony nawóz organiczno-mineralny NPK (Mg) 6-2-12 (+2)"", ""Mocna trawa zimą, piękne rezultaty widoczne aż do wiosny"", ""Rezultat to mocny, ciemnozielony trawnik"", ""Zwiększa odporność na suszę, mróz, choroby i szkodniki"", ""Poprawia strukturę gleby i stymuluje pozytywne życie glebowe"", ""Ciągłe dostarczanie składników odżywczych dzięki granulatom o wolnym uwalnianiu > 100 dni"", ""Uniwersalne zastosowanie – nie wpływa na pH gleby"", ""Doskonały wzór rozprowadzania dzięki bezpyłowym mikrogranulkom"", ""Hamuje niechciany wzrost mchu i chwastów"", ""Nawóz jesienny All-In-One jest wzbogacony o wzmacniacze roślin""]"
gid://shopify/Product/15448961319236,"[""Organiczno-mineralny nawóz wieloskładnikowy NPK (Mg) 9-2-7 (+3)"", ""Dla głęboko zielonego, mocnego trawnika bez chwastów i mchu"", ""Bogaty w potas, wzmacniający trawnik"", ""Wolny od siarczanu żelaza - nie pozostawia plam"", ""Zapewnia mocny, zdrowy i gęsty trawnik"", ""Zwiększa odporność na suszę, choroby i mróz"", ""Hamuje niechciany wzrost mchu i chwastów"", ""Praktycznie bez zapachu i bez zarazków dzięki sanicyzacji"", ""Doskonałe rozprzestrzenianie dzięki mieszance mikrogranulatu bez pyłu"", ""Zapewnia do 100 dni pełnej odżywki"", ""Wzbogacony o magnez dla głębokiej zielonej barwy trawy"", ""Poprawia strukturę gleby i działa jako aktywator gleby"", ""Wszystko w Jednym nawóz z wapnem i wzmacniaczami trawy""]"
gid://shopify/Product/15448961909060,"[""Organiczno-mineralny nawóz wieloskładnikowy NPK (Mg) 9-2-7 (+3)"", ""Dla głęboko zielonego, mocnego trawnika bez chwastów i mchu"", ""Bogaty w potas, wzmacniający trawnik"", ""Wolny od siarczanu żelaza - nie pozostawia plam"", ""Zapewnia mocny, zdrowy i gęsty trawnik"", ""Zwiększa odporność na suszę, choroby i mróz"", ""Hamuje niechciany wzrost mchu i chwastów"", ""Praktycznie bez zapachu i bez zarazków dzięki sanicyzacji"", ""Doskonałe rozprzestrzenianie dzięki mieszance mikrogranulatu bez pyłu"", ""Zapewnia do 100 dni pełnej odżywki"", ""Wzbogacony o magnez dla głębokiej zielonej barwy trawy"", ""Poprawia strukturę gleby i działa jako aktywator gleby"", ""Wszystko w Jednym nawóz z wapnem i wzmacniaczami trawy""]"
