GID,short_description
gid://shopify/Product/15448953979204,"[""Fertilizante compuesto orgánico-mineral NPK 9-2-7"", ""Fertilizante adecuado para pastos de caballos"", ""También altamente adecuado para pastos de ovejas, cabras y animales de hobby"", ""Resulta en pasto/pienso de alta calidad y palatable"", ""Promueve una cosecha saludable y estructurada"", ""Mejora la estructura del suelo y actúa como activador del suelo"", ""Crecimiento constante a través de microgránulos de liberación lenta con una duración de más de 120 días"", ""Hace que el pasto sea más resistente a la sequía, enfermedades y estrés"", ""El fertilizante penetra rápidamente en el suelo, evitando el consumo por parte de los animales"", ""Aplicable en cualquier estación, excepto durante las heladas del suelo"", ""Minerales adicionales y elementos traza añadidos de ceniza volcánica"", ""Fertilizante todo en uno perfecto para pastos""]"
gid://shopify/Product/15448954503492,"[""Fertilizante orgánico-mineral compuesto NPK (Mg) 6-2-12 (+2)"", ""Césped fuerte en invierno, resultados hermosos visibles hasta primavera"", ""Resulta en un césped fuerte y verde oscuro"", ""Mejora la resistencia contra la sequía, las heladas, enfermedades y plagas"", ""Mejora la estructura del suelo y promueve una vida positiva en el suelo"", ""Suministro continuo de nutrientes mediante gránulos de liberación lenta > 100 días"", ""Universalmente aplicable – no afecta el pH del suelo"", ""Excelente patrón de dispersión con microgránulos sin polvo"", ""Suprime el crecimiento de musgo y malas hierbas no deseados"", ""El Fertilizante de Otoño Todo-en-Uno está enriquecido con fortificantes de plantas""]"
gid://shopify/Product/15448956797252,"[""Fertilizante compuesto orgánico-mineral NPK 9-2-7"", ""Fertilizante adecuado para pastos de caballos"", ""También altamente adecuado para pastos de ovejas, cabras y animales de hobby"", ""Resulta en pasto/pienso de alta calidad y palatable"", ""Promueve una cosecha saludable y estructurada"", ""Mejora la estructura del suelo y actúa como activador del suelo"", ""Crecimiento constante a través de microgránulos de liberación lenta con una duración de más de 120 días"", ""Hace que el pasto sea más resistente a la sequía, enfermedades y estrés"", ""El fertilizante penetra rápidamente en el suelo, evitando el consumo por parte de los animales"", ""Aplicable en cualquier estación, excepto durante las heladas del suelo"", ""Minerales adicionales y elementos traza añadidos de ceniza volcánica"", ""Fertilizante todo en uno perfecto para pastos""]"
gid://shopify/Product/15448958894404,"[""Fertilizante compuesto orgánico-mineral NPK 9-2-7"", ""Fertilizante adecuado para pastos de caballos"", ""También altamente adecuado para pastos de ovejas, cabras y animales de hobby"", ""Resulta en pasto/pienso de alta calidad y palatable"", ""Promueve una cosecha saludable y estructurada"", ""Mejora la estructura del suelo y actúa como activador del suelo"", ""Crecimiento constante a través de microgránulos de liberación lenta con una duración de más de 120 días"", ""Hace que el pasto sea más resistente a la sequía, enfermedades y estrés"", ""El fertilizante penetra rápidamente en el suelo, evitando el consumo por parte de los animales"", ""Aplicable en cualquier estación, excepto durante las heladas del suelo"", ""Minerales adicionales y elementos traza añadidos de ceniza volcánica"", ""Fertilizante todo en uno perfecto para pastos""]"
gid://shopify/Product/15448960172356,"[""Fertilizante orgánico-mineral compuesto NPK (Mg) 6-2-12 (+2)"", ""Césped fuerte en invierno, resultados hermosos visibles hasta primavera"", ""Resulta en un césped fuerte y verde oscuro"", ""Mejora la resistencia contra la sequía, las heladas, enfermedades y plagas"", ""Mejora la estructura del suelo y promueve una vida positiva en el suelo"", ""Suministro continuo de nutrientes mediante gránulos de liberación lenta > 100 días"", ""Universalmente aplicable – no afecta el pH del suelo"", ""Excelente patrón de dispersión con microgránulos sin polvo"", ""Suprime el crecimiento de musgo y malas hierbas no deseados"", ""El Fertilizante de Otoño Todo-en-Uno está enriquecido con fortificantes de plantas""]"
gid://shopify/Product/15448960303428,"[""Fertilizante orgánico-mineral compuesto NPK (Mg) 6-2-12 (+2)"", ""Césped fuerte en invierno, resultados hermosos visibles hasta primavera"", ""Resulta en un césped fuerte y verde oscuro"", ""Mejora la resistencia contra la sequía, las heladas, enfermedades y plagas"", ""Mejora la estructura del suelo y promueve una vida positiva en el suelo"", ""Suministro continuo de nutrientes mediante gránulos de liberación lenta > 100 días"", ""Universalmente aplicable – no afecta el pH del suelo"", ""Excelente patrón de dispersión con microgránulos sin polvo"", ""Suprime el crecimiento de musgo y malas hierbas no deseados"", ""El Fertilizante de Otoño Todo-en-Uno está enriquecido con fortificantes de plantas""]"
gid://shopify/Product/15448960565572,"[""Fertilizante orgánico-mineral compuesto NPK (Mg) 6-2-12 (+2)"", ""Césped fuerte en invierno, resultados hermosos visibles hasta primavera"", ""Resulta en un césped fuerte y verde oscuro"", ""Mejora la resistencia contra la sequía, las heladas, enfermedades y plagas"", ""Mejora la estructura del suelo y promueve una vida positiva en el suelo"", ""Suministro continuo de nutrientes mediante gránulos de liberación lenta > 100 días"", ""Universalmente aplicable – no afecta el pH del suelo"", ""Excelente patrón de dispersión con microgránulos sin polvo"", ""Suprime el crecimiento de musgo y malas hierbas no deseados"", ""El Fertilizante de Otoño Todo-en-Uno está enriquecido con fortificantes de plantas""]"
gid://shopify/Product/15448960631108,"[""Fertilizante orgánico-mineral compuesto NPK (Mg) 6-2-12 (+2)"", ""Césped fuerte en invierno, resultados hermosos visibles hasta primavera"", ""Resulta en un césped fuerte y verde oscuro"", ""Mejora la resistencia contra la sequía, las heladas, enfermedades y plagas"", ""Mejora la estructura del suelo y promueve una vida positiva en el suelo"", ""Suministro continuo de nutrientes mediante gránulos de liberación lenta > 100 días"", ""Universalmente aplicable – no afecta el pH del suelo"", ""Excelente patrón de dispersión con microgránulos sin polvo"", ""Suprime el crecimiento de musgo y malas hierbas no deseados"", ""El Fertilizante de Otoño Todo-en-Uno está enriquecido con fortificantes de plantas""]"
gid://shopify/Product/15448960696644,"[""Fertilizante multinutriente orgánico-mineral NPK (Mg) 9-2-7 (+3)"", ""Para un césped profundo, robusto y verde sin malezas ni musgo"", ""Rico en potasio para fortalecer el césped"", ""Libre de sulfato de hierro - no mancha"", ""Asegura un césped fuerte, saludable y denso"", ""Aumenta la resistencia contra la sequía, enfermedades y heladas"", ""Impide el crecimiento indeseado de musgo y malezas"", ""Prácticamente inodoro y libre de gérmenes debido a la desinfección"", ""Excelente dispersión gracias a la mezcla de microgranulado sin polvo"", ""Proporciona hasta 100 días de nutrición completa"", ""Enriquecido con magnesio para un color verde intenso del césped"", ""Mejora la estructura del suelo y actúa como activador del suelo"", ""Fertilizante Todo-en-Uno con cal y fortificantes para el césped""]"
gid://shopify/Product/15448960991556,"[""Fertilizante multinutriente orgánico-mineral NPK (Mg) 9-2-7 (+3)"", ""Para un césped profundo, robusto y verde sin malezas ni musgo"", ""Rico en potasio para fortalecer el césped"", ""Libre de sulfato de hierro - no mancha"", ""Asegura un césped fuerte, saludable y denso"", ""Aumenta la resistencia contra la sequía, enfermedades y heladas"", ""Impide el crecimiento indeseado de musgo y malezas"", ""Prácticamente inodoro y libre de gérmenes debido a la desinfección"", ""Excelente dispersión gracias a la mezcla de microgranulado sin polvo"", ""Proporciona hasta 100 días de nutrición completa"", ""Enriquecido con magnesio para un color verde intenso del césped"", ""Mejora la estructura del suelo y actúa como activador del suelo"", ""Fertilizante Todo-en-Uno con cal y fortificantes para el césped""]"
gid://shopify/Product/15448961155396,"[""Fertilizante orgánico-mineral compuesto NPK (Mg) 6-2-12 (+2)"", ""Césped fuerte en invierno, resultados hermosos visibles hasta primavera"", ""Resulta en un césped fuerte y verde oscuro"", ""Mejora la resistencia contra la sequía, las heladas, enfermedades y plagas"", ""Mejora la estructura del suelo y promueve una vida positiva en el suelo"", ""Suministro continuo de nutrientes mediante gránulos de liberación lenta > 100 días"", ""Universalmente aplicable – no afecta el pH del suelo"", ""Excelente patrón de dispersión con microgránulos sin polvo"", ""Suprime el crecimiento de musgo y malas hierbas no deseados"", ""El Fertilizante de Otoño Todo-en-Uno está enriquecido con fortificantes de plantas""]"
gid://shopify/Product/15448961319236,"[""Fertilizante multinutriente orgánico-mineral NPK (Mg) 9-2-7 (+3)"", ""Para un césped profundo, robusto y verde sin malezas ni musgo"", ""Rico en potasio para fortalecer el césped"", ""Libre de sulfato de hierro - no mancha"", ""Asegura un césped fuerte, saludable y denso"", ""Aumenta la resistencia contra la sequía, enfermedades y heladas"", ""Impide el crecimiento indeseado de musgo y malezas"", ""Prácticamente inodoro y libre de gérmenes debido a la desinfección"", ""Excelente dispersión gracias a la mezcla de microgranulado sin polvo"", ""Proporciona hasta 100 días de nutrición completa"", ""Enriquecido con magnesio para un color verde intenso del césped"", ""Mejora la estructura del suelo y actúa como activador del suelo"", ""Fertilizante Todo-en-Uno con cal y fortificantes para el césped""]"
gid://shopify/Product/15448961909060,"[""Fertilizante multinutriente orgánico-mineral NPK (Mg) 9-2-7 (+3)"", ""Para un césped profundo, robusto y verde sin malezas ni musgo"", ""Rico en potasio para fortalecer el césped"", ""Libre de sulfato de hierro - no mancha"", ""Asegura un césped fuerte, saludable y denso"", ""Aumenta la resistencia contra la sequía, enfermedades y heladas"", ""Impide el crecimiento indeseado de musgo y malezas"", ""Prácticamente inodoro y libre de gérmenes debido a la desinfección"", ""Excelente dispersión gracias a la mezcla de microgranulado sin polvo"", ""Proporciona hasta 100 días de nutrición completa"", ""Enriquecido con magnesio para un color verde intenso del césped"", ""Mejora la estructura del suelo y actúa como activador del suelo"", ""Fertilizante Todo-en-Uno con cal y fortificantes para el césped""]"
gid://shopify/Product/15448964104516,"[""Fertilizante multinutriente orgánico-mineral NPK (Mg) 9-2-7 (+3)"", ""Para un césped profundo, robusto y verde sin malezas ni musgo"", ""Rico en potasio para fortalecer el césped"", ""Libre de sulfato de hierro - no mancha"", ""Asegura un césped fuerte, saludable y denso"", ""Aumenta la resistencia contra la sequía, enfermedades y heladas"", ""Impide el crecimiento indeseado de musgo y malezas"", ""Prácticamente inodoro y libre de gérmenes debido a la desinfección"", ""Excelente dispersión gracias a la mezcla de microgranulado sin polvo"", ""Proporciona hasta 100 días de nutrición completa"", ""Enriquecido con magnesio para un color verde intenso del césped"", ""Mejora la estructura del suelo y actúa como activador del suelo"", ""Fertilizante Todo-en-Uno con cal y fortificantes para el césped""]"
gid://shopify/Product/15448964202820,"[""Fertilizante multinutriente orgánico-mineral NPK (Mg) 9-2-7 (+3)"", ""Para un césped profundo, robusto y verde sin malezas ni musgo"", ""Rico en potasio para fortalecer el césped"", ""Libre de sulfato de hierro - no mancha"", ""Asegura un césped fuerte, saludable y denso"", ""Aumenta la resistencia contra la sequía, enfermedades y heladas"", ""Impide el crecimiento indeseado de musgo y malezas"", ""Prácticamente inodoro y libre de gérmenes debido a la desinfección"", ""Excelente dispersión gracias a la mezcla de microgranulado sin polvo"", ""Proporciona hasta 100 días de nutrición completa"", ""Enriquecido con magnesio para un color verde intenso del césped"", ""Mejora la estructura del suelo y actúa como activador del suelo"", ""Fertilizante Todo-en-Uno con cal y fortificantes para el césped""]"
gid://shopify/Product/15448964661572,"[""Fertilizante orgánico-mineral compuesto NPK (Mg) 8+4+5 (+2)"", ""Realza la belleza de las plantas, con colores más intensos y más flores"", ""Disfruta de frutas más abundantes y sabrosas"", ""Influye positivamente en la formación de frutas, tubérculos y bulbos"", ""Mejora la calidad en términos de sabor, color, fragancia y vida útil"", ""Mejora la estructura del suelo y estimula organismos beneficiosos del suelo"", ""Proporciona un suministro constante de nutrientes a través de gránulos de liberación lenta durante más de 100 días"", ""Aplicable universalmente - no afecta la acidez del suelo"", ""Excelentes características de dispersión con microgránulos sin polvo"", ""Mejora la resiliencia contra la sequía, las heladas, enfermedades y plagas"", ""Fertilizante Todo-en-Uno enriquecido con potenciadores de plantas"", ""Para resultados óptimos en jardines ornamentales y de vegetales""]"
gid://shopify/Product/15448972951876,"[""Fertilizante orgánico-mineral compuesto NPK (Mg) 8+4+5 (+2)"", ""Realza la belleza de las plantas, con colores más intensos y más flores"", ""Disfruta de frutas más abundantes y sabrosas"", ""Influye positivamente en la formación de frutas, tubérculos y bulbos"", ""Mejora la calidad en términos de sabor, color, fragancia y vida útil"", ""Mejora la estructura del suelo y estimula organismos beneficiosos del suelo"", ""Proporciona un suministro constante de nutrientes a través de gránulos de liberación lenta durante más de 100 días"", ""Aplicable universalmente - no afecta la acidez del suelo"", ""Excelentes características de dispersión con microgránulos sin polvo"", ""Mejora la resiliencia contra la sequía, las heladas, enfermedades y plagas"", ""Fertilizante Todo-en-Uno enriquecido con potenciadores de plantas"", ""Para resultados óptimos en jardines ornamentales y de vegetales""]"
